order_id,product_id,add_to_cart_order,reordered
338,24852,1,1
338,43352,2,1
338,35221,3,1
338,11689,4,1
338,25197,5,1
338,15955,6,0
338,31268,7,1
338,3856,8,0
338,47626,9,1
338,26209,10,1
338,19348,11,1
338,33548,12,1
338,22298,13,0
338,37671,14,0
338,40742,15,1
338,12341,16,1
338,45066,17,1
338,33129,18,1
338,13823,19,0
338,38905,20,1
338,16797,21,1
338,1437,22,0
338,17341,23,0
338,17149,24,0
338,1737,25,1
338,15130,26,1
344,7693,1,1
344,49520,2,1
344,35221,3,1
344,24152,4,0
344,42137,5,0
344,29689,6,1
344,47815,7,1
344,31992,8,1
481,27323,1,1
481,40600,2,1
481,13536,3,1
481,1581,4,1
481,28647,5,1
511,40396,1,1
704,12524,1,1
704,47144,2,1
704,42078,3,1
704,15650,4,1
704,25396,5,1
704,41148,6,1
704,27681,7,1
704,24956,8,1
704,30338,9,1
704,42633,10,1
704,28092,11,1
704,5183,12,1
704,38063,13,1
704,33452,14,1
704,45948,15,1
704,43026,16,1
704,28006,17,1
704,42732,18,1
704,37449,19,1
704,27102,20,1
704,17878,21,1
704,24852,22,1
704,8611,23,1
802,39275,1,1
804,7898,1,1
804,40910,2,0
804,13176,3,1
804,24372,4,0
804,45177,5,0
804,626,6,0
990,25170,1,0
990,9996,2,0
1022,21903,1,1
1022,38689,2,1
1022,30391,3,1
1022,18670,4,1
1022,10761,5,1
1022,162,6,1
1022,24830,7,1
1022,36216,8,1
1022,19938,9,1
1022,12258,10,1
1022,10017,11,1
1022,48679,12,1
1022,38012,13,1
1022,14992,14,1
1022,31263,15,0
1022,47144,16,0
1040,18479,1,1
1040,24852,2,1
1040,21137,3,1
1040,44765,4,1
1040,21267,5,1
1040,7175,6,1
1040,17419,7,1
1040,34525,8,1
1040,5206,9,0
1877,35951,1,1
1877,49478,2,0
1877,8021,3,0
1877,36953,4,0
1877,28963,5,0
1922,28560,1,1
1922,36130,2,1
1922,41220,3,1
1922,40706,4,1
1922,39877,5,1
1922,24852,6,0
1922,3434,7,1
1922,19178,8,1
1922,31156,9,1
1922,397,10,0
2158,16185,1,1
2158,38689,2,1
2158,29675,3,1
2158,7853,4,0
2158,10017,5,1
2158,21903,6,1
2158,44422,7,1
2158,21137,8,1
2158,14992,9,1
2158,38293,10,1
2520,18382,1,0
2520,24852,2,1
2520,47626,3,0
2520,26497,4,1
2520,34358,5,1
2520,45007,6,1
2520,21903,7,1
2520,42768,8,0
2520,41463,9,0
2520,14197,10,0
2520,8518,11,1
2520,5818,12,1
2520,45066,13,1
2520,28204,14,0
2520,25890,15,0
2520,29334,16,1
2520,13198,17,1
2520,22915,18,1
2520,14678,19,1
2520,26301,20,0
2520,43789,21,1
2520,27086,22,0
2520,42183,23,0
2590,11777,1,1
2590,8277,2,0
2590,42736,3,0
2590,26583,4,0
2590,27171,5,0
2590,22935,6,1
2590,34969,7,0
2590,34126,8,1
2590,2846,9,0
2590,38456,10,0
2590,29668,11,0
2590,46676,12,0
2590,8518,13,0
2590,35939,14,0
2590,11520,15,0
2590,10376,16,0
2590,14197,17,0
2590,11628,18,0
2590,42265,19,0
3039,46719,1,0
3039,21497,2,0
3039,7788,3,0
3039,43295,4,0
3039,41844,5,0
3039,36691,6,0
3039,5223,7,0
3039,37047,8,0
3094,46226,1,1
3094,42680,2,1
3094,5876,3,1
3094,24385,4,1
3094,47209,5,1
3094,28656,6,1
3094,41220,7,1
3094,35495,8,1
3094,19678,9,1
3094,14852,10,1
3094,49327,11,1
3094,38159,12,1
3094,25138,13,1
3094,16349,14,1
3094,33214,15,1
3094,1359,16,0
3094,40199,17,0
3094,12144,18,0
3094,10749,19,0
3094,1244,20,0
3476,43263,1,0
3476,11520,2,1
3476,49496,3,1
3774,41844,1,0
3774,13196,2,1
3774,21616,3,0
3774,15572,4,0
3774,35148,5,0
3774,13650,6,0
3774,49111,7,0
3774,37464,8,0
3774,13176,9,1
3774,30599,10,0
3774,12564,11,0
3808,28849,1,0
3808,17949,2,1
3808,28934,3,1
3808,8087,4,0
3808,22935,5,1
3808,27521,6,1
3862,36550,1,0
3862,46667,2,0
3862,21413,3,0
3862,3957,4,0
3862,19611,5,0
3862,43933,6,0
3862,49128,7,0
3862,6837,8,0
3862,21195,9,1
3862,20791,10,0
3862,6182,11,0
3862,19660,12,0
3862,16454,13,0
3862,4461,14,0
3862,27966,15,0
3862,36929,16,0
3862,46804,17,0
3862,1244,18,0
3862,43768,19,0
3862,21938,20,0
3862,10749,21,0
3862,12409,22,0
3862,22512,23,0
4033,18288,1,1
4033,27344,2,1
4033,38473,3,1
4033,10337,4,1
4033,27437,5,1
4033,28985,6,1
4033,11712,7,1
4033,8412,8,1
4033,29662,9,1
4033,41844,10,1
4033,33100,11,0
4033,5390,12,1
4033,28849,13,0
4033,29447,14,0
4033,48450,15,0
4033,28309,16,0
4205,47042,1,1
4205,47209,2,1
4205,37646,3,1
4205,21137,4,0
4205,2825,5,1
4205,10749,6,0
4205,43768,7,0
4205,37141,8,1
4205,19360,9,0
4205,15842,10,1
4205,11619,11,1
4205,32818,12,1
4205,16857,13,1
4205,21560,14,1
4205,41238,15,0
4205,36695,16,0
4205,40706,17,1
4205,39732,18,0
4205,47626,19,1
4205,12315,20,1
4205,21267,21,0
4205,4781,22,1
4273,29345,1,0
4273,33351,2,0
4273,46630,3,0
4273,46455,4,0
4273,28659,5,0
