order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
360444,73001,prior,1,1,10,
1177871,73001,prior,2,0,8,6.0
148375,73001,prior,3,0,9,7.0
549181,73001,prior,4,0,13,7.0
1021987,73001,prior,5,0,9,7.0
933128,73001,prior,6,2,17,2.0
1730242,73001,prior,7,0,12,5.0
1943756,73001,prior,8,0,10,7.0
1416415,73001,prior,9,0,15,7.0
904466,73001,test,10,1,16,30.0
3042553,73002,prior,1,0,15,
1707828,73002,prior,2,1,13,29.0
967951,73002,prior,3,3,18,16.0
406895,73002,prior,4,2,19,6.0
2937038,73002,prior,5,1,15,6.0
2010482,73002,prior,6,4,17,24.0
1510179,73002,prior,7,5,18,1.0
1898805,73002,prior,8,2,17,30.0
1591622,73002,prior,9,2,12,30.0
1254002,73002,prior,10,4,18,2.0
2579596,73002,train,11,0,13,24.0
2315521,73003,prior,1,3,14,
2777723,73003,prior,2,0,13,4.0
2708181,73003,prior,3,6,20,27.0
1489575,73003,test,4,5,22,30.0
941489,73004,prior,1,5,22,
1746082,73004,prior,2,5,12,21.0
1120063,73004,prior,3,6,12,22.0
882689,73004,prior,4,0,10,15.0
273623,73004,prior,5,6,11,30.0
176029,73004,prior,6,0,9,22.0
729291,73004,prior,7,4,17,18.0
3158991,73004,prior,8,0,23,3.0
174702,73004,prior,9,6,17,6.0
1463214,73004,prior,10,0,19,29.0
2633892,73004,prior,11,0,21,14.0
624302,73004,prior,12,0,12,14.0
1851656,73004,prior,13,6,20,20.0
1365998,73004,prior,14,0,17,8.0
2882959,73004,prior,15,5,15,19.0
1612260,73004,prior,16,0,14,16.0
2552257,73004,prior,17,5,15,12.0
2652740,73004,prior,18,6,15,8.0
2448554,73004,prior,19,1,15,9.0
2268138,73004,prior,20,0,12,6.0
185546,73004,prior,21,0,17,14.0
1983591,73004,test,22,2,10,23.0
3038213,73005,prior,1,0,19,
1798866,73005,prior,2,4,10,18.0
3409066,73005,prior,3,1,16,4.0
1970537,73005,prior,4,1,9,7.0
2833927,73005,prior,5,0,19,6.0
374347,73005,prior,6,3,15,24.0
2484166,73005,prior,7,3,10,21.0
603638,73005,prior,8,1,11,5.0
60297,73005,prior,9,3,20,9.0
1814356,73005,prior,10,0,11,11.0
636271,73005,prior,11,3,9,3.0
3072444,73005,prior,12,3,9,7.0
1073199,73005,prior,13,5,8,16.0
3204503,73005,prior,14,2,16,4.0
