order_id,product_id,add_to_cart_order,reordered
86,37634,1,0
86,36004,2,0
86,45253,3,0
86,47123,4,1
86,32566,5,1
86,23115,6,1
86,22950,7,1
86,17706,8,1
306,35561,1,1
306,46955,2,1
306,45007,3,1
306,19057,4,1
306,39560,5,1
306,12144,6,1
306,25715,7,1
306,45633,8,1
306,27966,9,1
306,5785,10,1
306,13176,11,1
306,162,12,1
306,45767,13,1
306,35851,14,1
306,48726,15,1
306,4663,16,1
306,47144,17,1
390,19660,1,1
390,34197,2,1
390,35503,3,1
390,3957,4,1
390,24447,5,1
390,39108,6,1
390,33198,7,1
390,1639,8,1
390,12039,9,1
390,3631,10,1
390,35628,11,1
390,8575,12,1
390,47042,13,1
390,29662,14,1
390,27925,15,1
390,44479,16,1
390,31717,17,1
390,7185,18,1
390,40996,19,1
390,14881,20,1
390,24964,21,1
390,8006,22,1
390,40706,23,1
390,26940,24,1
390,41065,25,1
390,29594,26,1
390,25005,27,0
390,33120,28,1
390,24830,29,1
390,2825,30,1
390,38274,31,1
390,22504,32,1
390,23516,33,0
390,5449,34,0
607,34165,1,0
607,39719,2,0
607,46138,3,0
607,46251,4,0
843,32403,1,1
843,14386,2,0
843,1891,3,0
843,49075,4,0
843,10699,5,0
843,48720,6,0
843,41844,7,0
843,48058,8,1
843,20995,9,0
843,26128,10,1
843,27554,11,1
843,23270,12,1
843,45807,13,1
843,18606,14,1
843,18618,15,1
843,40199,16,1
843,26165,17,0
843,13292,18,0
843,29270,19,1
843,33454,20,0
843,47048,21,0
1191,13447,1,1
1191,1299,2,0
1191,44631,3,0
1191,17429,4,0
1191,26634,5,0
1191,28934,6,0
1203,13176,1,1
1357,44479,1,0
1357,26165,2,1
1357,6979,3,1
1357,21137,4,1
1357,405,5,1
1357,28593,6,1
1357,5785,7,1
1357,46990,8,1
1357,46575,9,1
1631,39475,1,0
1631,48287,2,0
1631,28553,3,0
1631,30450,4,0
1631,2651,5,0
1631,42701,6,0
1631,9955,7,0
1631,18531,8,0
2003,47766,1,1
2003,47630,2,1
2003,9076,3,0
2003,43352,4,0
2003,28204,5,1
2003,5680,6,1
2003,2274,7,0
2003,20599,8,0
2003,43889,9,1
2003,7121,10,0
2003,32628,11,1
2003,45007,12,0
2003,35042,13,1
2003,8198,14,1
2003,28836,15,0
2003,4724,16,0
2003,48299,17,0
2003,9477,18,0
2381,21137,1,1
2381,47766,2,1
2381,22935,3,0
2381,45066,4,1
2381,45123,5,1
2381,27845,6,1
2381,15613,7,0
2381,42828,8,0
2381,26940,9,0
2381,40001,10,0
2381,31040,11,1
2381,43961,12,0
2381,46346,13,0
2381,3849,14,0
2381,17155,15,0
2381,10528,16,0
2420,38087,1,0
2420,36322,2,0
2420,48056,3,0
2420,17794,4,0
2420,44359,5,0
2420,38383,6,1
2420,47734,7,0
2420,3952,8,1
2420,29447,9,1
2429,30111,1,1
2429,26047,2,1
2429,29447,3,1
2429,30489,4,0
2429,39162,5,0
2429,13176,6,1
2464,311,1,1
2464,24933,2,0
2464,33731,3,0
2464,38650,4,0
2464,9092,5,0
2464,7021,6,0
2464,48104,7,1
2464,47601,8,0
2464,41588,9,1
2464,36216,10,1
2464,17971,11,0
2634,14147,1,1
2634,8424,2,1
2634,6631,3,0
2634,47209,4,1
2634,14493,5,1
2691,7677,1,1
2691,37418,2,1
2691,4957,3,1
2691,40571,4,1
2691,25340,5,1
2691,38890,6,1
2691,43760,7,1
2691,49075,8,1
2691,15064,9,1
2691,29270,10,1
2691,20183,11,0
2691,31219,12,0
3096,35767,1,1
3096,34243,2,1
3096,42606,3,0
3206,5612,1,0
3206,32293,2,0
3206,37687,3,0
3206,10831,4,0
3206,45445,5,0
3206,11520,6,0
3206,13517,7,0
3206,47792,8,0
3206,41844,9,0
3206,9736,10,0
3206,29871,11,0
3206,35951,12,0
3206,23579,13,0
3206,5250,14,0
3206,21914,15,0
3206,39877,16,0
3206,13077,17,0
3206,3295,18,0
3206,29363,19,0
3206,38273,20,0
3206,46134,21,0
3206,7559,22,0
3206,47664,23,0
3206,20767,24,0
3206,33957,25,0
3206,42551,26,0
3252,47209,1,1
3252,30233,2,1
3252,26800,3,1
3252,7955,4,1
3252,35939,5,0
3252,28842,6,0
3252,7969,7,0
3252,11526,8,0
3252,47734,9,0
3252,42840,10,1
3296,10258,1,1
3296,43352,2,1
3296,39399,3,0
3404,32170,1,1
3404,10534,2,1
3404,8518,3,1
3404,41950,4,1
3404,31506,5,1
3404,26283,6,1
3404,47672,7,1
3404,26209,8,1
3404,42701,9,1
3404,13870,10,1
3404,35072,11,1
3404,21938,12,1
3404,12456,13,1
3404,33043,14,1
3404,36550,15,1
3404,11005,16,1
3404,24954,17,1
3404,47209,18,1
3404,2344,19,1
3404,13176,20,1
3404,22963,21,1
3404,25837,22,1
3404,36695,23,1
3404,13166,24,1
3404,33731,25,1
3404,22035,26,1
3404,23029,27,1
3404,44310,28,1
3404,781,29,1
3404,5373,30,1
3404,43122,31,1
3404,28849,32,1
3417,27966,1,1
3417,38293,2,1
3417,14173,3,1
3417,40396,4,1
