order_id,product_id,add_to_cart_order,reordered
177,21903,1,1
177,40723,2,1
177,27531,3,1
177,1158,4,1
177,37766,5,1
177,48299,6,1
177,46802,7,1
177,38159,8,1
177,35055,9,1
177,40311,10,1
177,5022,11,1
177,19906,12,1
177,29987,13,0
177,9076,14,1
177,43352,15,1
177,33731,16,0
177,24852,17,1
194,3149,1,0
194,13514,2,0
194,28012,3,0
194,1860,4,0
194,45,5,1
194,16275,6,0
194,3990,7,1
194,29252,8,0
367,27845,1,1
367,24852,2,1
367,26384,3,1
367,26209,4,1
367,16908,5,1
367,47766,6,1
367,22170,7,1
367,28682,8,0
367,45066,9,1
367,24841,10,1
367,1935,11,0
367,21326,12,1
367,48628,13,0
367,46667,14,0
367,49481,15,0
367,46107,16,0
367,16797,17,0
367,23074,18,0
367,24231,19,0
415,16939,1,0
415,45064,2,0
415,11154,3,0
415,9605,4,0
415,6187,5,0
415,27801,6,0
415,22620,7,0
415,40002,8,0
415,18987,9,0
415,28473,10,0
415,15359,11,0
415,27243,12,0
415,42620,13,0
415,2525,14,0
415,15417,15,0
415,3518,16,0
415,40424,17,0
415,29196,18,0
415,16185,19,0
729,25469,1,1
729,28560,2,0
729,5077,3,0
729,18721,4,1
729,43789,5,0
729,32429,6,1
729,41787,7,0
729,27796,8,0
729,47766,9,1
729,48217,10,0
729,43986,11,0
729,14901,12,0
729,48395,13,0
729,41844,14,0
729,34307,15,0
729,2120,16,1
746,13176,1,1
746,38511,2,1
746,6177,3,0
746,43129,4,0
746,27933,5,1
746,26343,6,1
746,743,7,1
746,11679,8,1
746,21497,9,1
1402,20769,1,0
1402,33671,2,0
1402,47962,3,0
1402,31553,4,0
1402,27104,5,0
1402,23405,6,0
1402,5025,7,1
1402,38321,8,0
1402,45104,9,0
1402,34358,10,1
1402,33897,11,0
1402,42625,12,0
1916,46807,1,1
1916,9366,2,1
1916,12606,3,0
1916,17170,4,0
1916,5805,5,1
1916,493,6,1
1916,28204,7,1
2295,11365,1,1
2295,48697,2,1
2295,30827,3,0
2295,4920,4,1
2698,1104,1,0
2698,18963,2,1
2698,48835,3,1
2698,11520,4,1
2698,21526,5,0
2698,48595,6,0
2698,13874,7,1
2698,41890,8,1
2698,27845,9,1
2698,19048,10,1
2698,32652,11,1
2698,35535,12,1
2698,3339,13,1
2698,44359,14,1
2698,42579,15,1
3369,37067,1,1
3369,16797,2,1
3369,5161,3,1
3369,43961,4,1
3369,2797,5,1
3369,38739,6,1
3369,46842,7,1
3369,13252,8,1
3369,5077,9,1
3369,27325,10,1
3369,30850,11,1
3369,33129,12,1
3369,36962,13,1
3369,32338,14,1
3369,16234,15,1
3369,10070,16,1
3369,47144,17,1
3369,22124,18,1
3369,18926,19,1
3369,33515,20,1
3369,23296,21,1
3369,27801,22,1
3369,23644,23,1
3369,41665,24,1
3369,7569,25,1
3369,14999,26,1
3369,27344,27,1
3369,4137,28,1
3369,16994,29,1
3369,1313,30,1
3369,46131,31,1
3369,1160,32,1
3369,2120,33,1
3369,30155,34,1
3369,26227,35,1
3369,2054,36,1
3726,32141,1,1
4387,4210,1,1
4387,2855,2,1
4387,23571,3,0
4387,48476,4,0
4387,20631,5,0
4387,48407,6,0
4387,24214,7,0
4387,30645,8,0
4387,32707,9,0
4443,5262,1,0
4443,29447,2,0
4443,21903,3,0
4443,6871,4,0
5208,32864,1,1
5208,44292,2,1
5208,49324,3,1
5208,37455,4,0
5208,4058,5,1
5208,45224,6,0
5208,11422,7,1
5208,1234,8,0
5208,28594,9,0
5208,38416,10,0
5208,49131,11,1
5208,24673,12,0
5208,18339,13,0
5208,15839,14,1
5208,3028,15,0
5208,47061,16,0
5208,6661,17,0
5208,10280,18,0
5208,49452,19,0
5208,42041,20,0
5208,7313,21,0
5272,24184,1,1
5272,12845,2,0
5272,17328,3,0
5272,48205,4,1
5272,49683,5,0
5272,21511,6,0
5272,32734,7,0
5272,28384,8,1
5272,28900,9,0
5272,4163,10,1
5272,5818,11,1
5272,14849,12,0
5272,8193,13,1
5272,15290,14,1
5272,27363,15,0
5272,10492,16,0
5272,40897,17,1
5272,35383,18,0
5272,24685,19,0
5272,29011,20,0
5272,44402,21,1
5272,10423,22,0
6092,34243,1,1
6092,1057,2,1
6092,32578,3,0
6092,18465,4,0
6105,9285,1,1
6203,349,1,0
6203,38896,2,0
6203,16757,3,1
6203,35547,4,1
6203,21903,5,1
6203,21616,6,1
6203,27046,7,0
6203,47734,8,1
6203,24721,9,0
6203,3628,10,1
6203,23165,11,1
6203,17794,12,1
6203,39984,13,1
6203,10246,14,0
6203,48364,15,1
6203,23400,16,1
6203,13629,17,1
6340,45051,1,1
6340,26348,2,1
6459,47626,1,0
6459,10603,2,0
6459,34358,3,0
6459,11408,4,0
6459,7021,5,0
6459,20034,6,1
6459,2846,7,1
6459,32139,8,1
6459,36011,9,1
6459,38400,10,1
6459,21376,11,1
6654,28868,1,0
6654,10749,2,1
6654,42637,3,1
6654,21903,4,1
6654,49308,5,0
6654,19938,6,1
6654,23516,7,0
6654,21137,8,0
6654,27966,9,0
6654,34005,10,0
6654,20580,11,1
6654,24373,12,1
6654,26168,13,0
6654,39519,14,0
6654,1351,15,0
6654,11169,16,1
6654,34551,17,0
6897,196,1,1
6897,26135,2,1
6897,19511,3,1
6897,47087,4,1
6897,18926,5,1
6897,22340,6,1
6897,3023,7,1
6897,16309,8,1
6897,16797,9,1
6897,35221,10,1
6897,2717,11,1
6897,49520,12,1
6897,12140,13,1
6897,3389,14,1
6897,21530,15,1
6897,28204,16,1
6897,2092,17,1
6897,18357,18,1
6897,37047,19,1
6897,4769,20,1
6897,44632,21,1
6897,21709,22,1
6897,2974,23,1
7501,38293,1,1
7501,24852,2,1
7501,12341,3,1
7501,34969,4,1
7501,13176,5,1
7501,18389,6,1
7501,38777,7,1
7501,19125,8,0
7501,33754,9,1
7501,4957,10,0
7501,6774,11,0
7501,35417,12,1
7699,33352,1,1
7699,17355,2,1
7699,9825,3,1
7699,19366,4,1
7699,35168,5,0
7699,24852,6,1
7699,47766,7,1
7699,24799,8,0
7699,5015,9,1
7699,29126,10,0
7699,3697,11,0
7766,38689,1,1
7766,28745,2,1
7766,32691,3,1
7766,21137,4,1
7766,20022,5,1
7766,13176,6,1
7766,14267,7,1
7766,39812,8,0
7766,34126,9,1
7766,31506,10,0
7766,34243,11,1
7988,42265,1,0
7988,12714,2,1
7988,8414,3,1
7988,43908,4,1
7988,8425,5,1
7988,27966,6,0
7988,47209,7,1
7988,21903,8,1
7988,17572,9,1
7988,49683,10,1
7988,46802,11,1
7988,26604,12,1
7988,7515,13,1
7988,33443,14,1
7988,11843,15,1
7988,31663,16,0
7988,47026,17,1
7988,25093,18,1
7988,40174,19,1
7988,20597,20,0
7988,4269,21,0
7988,6933,22,0
7988,46886,23,0
7988,21019,24,0
7988,26209,25,1
7988,47626,26,1
7988,34969,27,1
7988,44359,28,1
7988,24933,29,1
7988,41065,30,1
7988,38400,31,1
7988,24622,32,1
7988,43768,33,1
7988,28842,34,1
7988,30027,35,1
7988,25647,36,1
7988,28204,37,1
7988,31553,38,1
7988,45066,39,1
7988,39670,40,0
8114,46061,1,1
8114,22362,2,1
8314,45123,1,1
8314,4317,2,1
