order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
40886,16001,prior,1,2,23,
2737983,16001,prior,2,2,19,7.0
1697486,16001,prior,3,2,22,7.0
2380176,16001,prior,4,2,19,7.0
29452,16001,prior,5,1,22,6.0
1864377,16001,prior,6,2,14,8.0
343078,16001,prior,7,1,15,6.0
1886861,16001,prior,8,1,13,7.0
712082,16001,prior,9,1,18,7.0
1503723,16001,prior,10,1,11,7.0
2600256,16001,prior,11,2,15,8.0
771462,16001,prior,12,3,9,8.0
2936358,16001,prior,13,2,9,6.0
2328856,16001,prior,14,1,14,6.0
3306701,16001,prior,15,2,14,8.0
3228839,16001,prior,16,1,17,6.0
1122051,16001,prior,17,1,12,7.0
190989,16001,prior,18,2,21,8.0
450079,16001,prior,19,1,23,6.0
265189,16001,prior,20,2,0,8.0
446668,16001,prior,21,2,13,21.0
1072891,16001,prior,22,1,18,6.0
2628565,16001,prior,23,2,9,1.0
1573770,16001,prior,24,1,9,6.0
1742450,16001,prior,25,1,16,7.0
1540023,16001,prior,26,3,9,9.0
81357,16001,prior,27,1,14,12.0
6033,16001,prior,28,1,11,7.0
3069420,16001,prior,29,1,10,7.0
607982,16001,prior,30,2,10,8.0
3241664,16001,prior,31,1,11,6.0
1540832,16001,prior,32,6,14,5.0
2903397,16001,prior,33,1,14,9.0
1363873,16001,prior,34,0,19,6.0
2865905,16001,prior,35,1,9,8.0
2572956,16001,prior,36,1,14,7.0
2405512,16001,prior,37,0,11,6.0
1864878,16001,prior,38,1,9,8.0
1982718,16001,prior,39,0,17,6.0
1443328,16001,prior,40,1,11,8.0
1292024,16001,prior,41,1,12,7.0
2086837,16001,prior,42,1,13,7.0
1585967,16001,test,43,0,10,6.0
447421,16002,prior,1,1,19,
221401,16002,prior,2,0,15,30.0
2555348,16002,prior,3,2,9,30.0
2463947,16002,prior,4,5,19,3.0
1012168,16002,prior,5,2,7,25.0
837435,16002,train,6,2,16,7.0
1968365,16003,prior,1,1,15,
2099118,16003,prior,2,2,23,15.0
2906136,16003,prior,3,5,15,17.0
1178668,16003,test,4,5,11,30.0
710049,16004,prior,1,1,19,
2168310,16004,prior,2,0,17,30.0
1745868,16004,prior,3,2,11,30.0
1204184,16004,prior,4,6,11,30.0
2171641,16004,prior,5,0,15,29.0
3243558,16004,prior,6,1,10,22.0
653291,16004,prior,7,0,10,27.0
2434191,16004,prior,8,1,12,15.0
432455,16004,prior,9,3,17,30.0
742474,16004,prior,10,3,16,14.0
1125460,16004,prior,11,6,10,24.0
851810,16004,prior,12,0,10,30.0
1398183,16004,test,13,0,14,21.0
59231,16005,prior,1,4,14,
175983,16005,prior,2,2,18,30.0
457057,16005,prior,3,6,14,30.0
293092,16005,test,4,3,16,4.0
108692,16006,prior,1,0,13,
2750266,16006,prior,2,4,14,4.0
2675085,16006,prior,3,0,8,3.0
1824141,16006,prior,4,6,9,6.0
1176383,16006,prior,5,3,8,4.0
1483601,16006,prior,6,2,16,6.0
1042646,16006,prior,7,1,12,6.0
1033097,16006,prior,8,1,15,14.0
945584,16006,prior,9,1,12,7.0
2383836,16006,prior,10,1,10,14.0
1021671,16006,prior,11,0,12,6.0
447101,16006,prior,12,5,9,12.0
1171030,16006,prior,13,1,14,3.0
1234167,16006,prior,14,0,8,13.0
1851325,16006,prior,15,5,11,19.0
2837443,16006,prior,16,6,17,1.0
203183,16006,prior,17,0,12,30.0
732767,16006,test,18,1,10,30.0
2200266,16007,prior,1,1,6,
317874,16007,prior,2,5,3,30.0
747790,16007,prior,3,3,9,5.0
668989,16007,prior,4,3,20,7.0
2938894,16007,prior,5,1,19,12.0
2557955,16007,prior,6,1,13,30.0
1790681,16007,train,7,5,4,30.0
2937100,16008,prior,1,1,16,
3333882,16008,prior,2,0,17,6.0
606535,16008,prior,3,2,19,16.0
3413200,16008,prior,4,0,14,5.0
2388559,16008,prior,5,2,7,30.0
3240815,16008,prior,6,6,10,4.0
1490462,16008,prior,7,1,12,30.0
236316,16008,prior,8,6,10,19.0
155837,16008,prior,9,2,18,10.0
2524964,16008,prior,10,1,15,27.0
2135976,16008,prior,11,0,15,27.0
2017142,16008,prior,12,1,8,15.0
2968880,16008,prior,13,2,14,22.0
3225557,16008,prior,14,1,8,6.0
2075230,16008,prior,15,1,19,30.0
2881868,16008,prior,16,5,14,11.0
2645480,16008,prior,17,0,9,30.0
256333,16008,prior,18,0,16,14.0
3278408,16008,train,19,0,8,30.0
3350115,16009,prior,1,5,20,
469001,16009,prior,2,4,17,30.0
185707,16009,prior,3,4,16,30.0
1621704,16009,prior,4,2,17,30.0
2694854,16009,train,5,5,15,30.0
2310583,16010,prior,1,0,19,
2300929,16010,prior,2,1,19,8.0
1777242,16010,prior,3,0,11,6.0
342008,16010,prior,4,2,14,23.0
1288992,16010,prior,5,5,16,10.0
1755642,16010,test,6,3,18,19.0
3165045,16011,prior,1,6,8,
1879639,16011,prior,2,1,17,2.0
1499804,16011,prior,3,4,12,3.0
3157310,16011,prior,4,2,10,5.0
2495045,16011,prior,5,0,10,5.0
1416260,16011,prior,6,2,14,2.0
2726964,16011,prior,7,2,15,0.0
1747344,16011,prior,8,5,12,3.0
172710,16011,prior,9,2,16,11.0
1005659,16011,prior,10,4,8,2.0
248490,16011,prior,11,6,17,2.0
1719123,16011,prior,12,2,7,3.0
787702,16011,prior,13,3,14,1.0
1605068,16011,prior,14,0,14,4.0
157279,16011,prior,15,2,9,2.0
2082970,16011,prior,16,3,8,1.0
3274,16011,prior,17,6,11,3.0
1617185,16011,prior,18,3,6,4.0
278142,16011,prior,19,1,13,5.0
1682909,16011,prior,20,1,17,7.0
2782887,16011,prior,21,5,12,4.0
1029148,16011,prior,22,0,19,2.0
2097455,16011,prior,23,3,9,3.0
1595817,16011,prior,24,6,8,17.0
3373150,16011,prior,25,6,8,21.0
2075803,16011,prior,26,2,9,3.0
2512244,16011,prior,27,4,11,2.0
2358350,16011,prior,28,6,15,2.0
215761,16011,prior,29,3,14,18.0
926165,16011,prior,30,2,17,13.0
2933152,16011,prior,31,0,10,5.0
345587,16011,prior,32,2,8,2.0
2709066,16011,prior,33,4,10,16.0
2708954,16011,prior,34,6,19,9.0
1330440,16011,prior,35,2,12,3.0
2498953,16011,prior,36,5,10,3.0
650160,16011,prior,37,1,8,10.0
2487957,16011,prior,38,3,14,2.0
282959,16011,prior,39,6,13,3.0
1120222,16011,prior,40,6,10,14.0
1675472,16011,prior,41,1,11,2.0
2816698,16011,prior,42,2,10,1.0
2844351,16011,prior,43,3,11,1.0
1006306,16011,prior,44,6,14,3.0
2662510,16011,prior,45,6,11,7.0
1917942,16011,prior,46,0,8,1.0
962369,16011,prior,47,2,13,2.0
2950708,16011,prior,48,3,12,1.0
3386584,16011,prior,49,4,12,1.0
2405446,16011,prior,50,6,13,9.0
2057031,16011,prior,51,2,15,3.0
1834060,16011,prior,52,2,12,7.0
1168873,16011,prior,53,5,14,3.0
2803278,16011,prior,54,0,15,16.0
2287287,16011,prior,55,2,11,2.0
881840,16011,prior,56,4,10,2.0
921497,16011,prior,57,5,8,1.0
3392600,16011,prior,58,1,14,3.0
2669397,16011,prior,59,4,19,3.0
