order_id,product_id,add_to_cart_order,reordered
133,48679,1,1
133,18670,2,1
165,10017,1,1
165,27521,2,1
165,13838,3,0
165,22921,4,1
165,20178,5,1
165,34339,6,1
165,47626,7,1
165,38647,8,1
165,13130,9,0
383,3678,1,1
464,432,1,1
464,24852,2,1
464,28842,3,1
464,26209,4,1
464,27086,5,1
464,5025,6,1
464,20114,7,1
464,3896,8,1
464,32429,9,1
464,22210,10,1
464,22969,11,1
464,36085,12,1
464,13025,13,1
464,16508,14,1
464,27521,15,1
464,21162,16,1
464,4605,17,1
464,37221,18,0
464,44683,19,1
464,5818,20,0
464,10199,21,0
464,40078,22,0
464,9006,23,1
464,10644,24,0
464,27913,25,0
464,38984,26,1
464,22591,27,0
528,46785,1,0
528,40897,2,1
528,22182,3,1
528,44799,4,1
838,35951,1,1
838,44632,2,1
838,38684,3,0
838,10880,4,1
838,30450,5,0
838,7963,6,1
838,30406,7,0
838,22935,8,1
838,2361,9,1
838,38067,10,0
1279,37646,1,1
1279,38383,2,0
1279,40174,3,1
1279,21137,4,1
1279,25640,5,0
1279,11250,6,0
1279,9595,7,1
1279,27277,8,0
1279,43512,9,0
1279,20957,10,0
1279,11512,11,1
1279,46886,12,1
1279,31215,13,1
1423,2495,1,0
1423,45787,2,1
1423,35473,3,1
1423,24852,4,1
1500,30736,1,1
1500,28578,2,1
1500,5283,3,0
1500,23460,4,1
1705,21386,1,1
1705,44828,2,0
1705,79,3,1
1705,25146,4,1
1705,25965,5,1
1705,46346,6,1
1705,22367,7,1
1705,45123,8,1
1705,22829,9,1
2157,30391,1,1
2157,44359,2,1
2157,34459,3,0
2157,21616,4,0
2157,24964,5,1
2157,30759,6,0
2163,3464,1,0
2163,13176,2,1
2163,34126,3,1
2163,23265,4,1
2163,21405,5,1
2163,14947,6,0
2260,28985,1,1
2260,9507,2,0
2260,5876,3,1
2260,17794,4,1
2260,25936,5,0
2260,12254,6,1
2260,25837,7,0
2260,45066,8,1
2260,17044,9,0
2260,27845,10,1
2260,47209,11,1
2260,31342,12,1
2260,21513,13,0
2260,21137,14,1
2260,39293,15,0
2260,35951,16,1
2260,781,17,1
2519,16464,1,1
2519,3431,2,1
2519,12312,3,0
2519,12455,4,0
2572,4261,1,0
2572,29939,2,0
2572,23375,3,1
2572,40897,4,1
