order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
3387127,188001,prior,1,4,12,
510022,188001,prior,2,2,9,30.0
1852059,188001,prior,3,5,13,30.0
2443442,188001,prior,4,4,13,30.0
3337492,188001,prior,5,4,13,21.0
3153037,188001,prior,6,4,13,30.0
2822855,188001,prior,7,2,8,30.0
2592435,188001,prior,8,4,12,9.0
1384416,188001,prior,9,4,13,14.0
894778,188001,test,10,4,14,0.0
1778011,188002,prior,1,0,9,
3243640,188002,prior,2,3,12,10.0
1558989,188002,prior,3,3,8,14.0
366497,188002,prior,4,4,11,8.0
2416383,188002,prior,5,3,14,30.0
3143123,188002,prior,6,4,7,15.0
838880,188002,prior,7,0,9,10.0
1939599,188002,prior,8,5,9,12.0
739928,188002,prior,9,5,9,7.0
2205470,188002,prior,10,3,9,26.0
2154771,188002,prior,11,4,19,8.0
2091618,188002,prior,12,4,11,7.0
2357084,188002,prior,13,3,7,20.0
3090001,188002,prior,14,4,7,8.0
1243533,188002,prior,15,3,11,30.0
2576587,188002,prior,16,3,8,14.0
1431479,188002,prior,17,3,8,7.0
1552608,188002,prior,18,1,19,5.0
1609219,188002,prior,19,5,8,11.0
1032999,188002,prior,20,0,14,9.0
3376205,188002,prior,21,1,7,8.0
1558378,188002,prior,22,1,9,14.0
1939342,188002,test,23,3,10,9.0
1622031,188003,prior,1,0,9,
3415264,188003,prior,2,2,19,2.0
1443190,188003,prior,3,5,11,17.0
2029846,188003,prior,4,4,18,6.0
104229,188003,prior,5,3,13,13.0
1232350,188003,prior,6,4,6,15.0
1977012,188003,prior,7,4,17,14.0
650783,188003,prior,8,1,15,11.0
3297198,188003,prior,9,2,16,8.0
1355208,188003,prior,10,2,7,14.0
1701281,188003,prior,11,2,14,7.0
2965534,188003,prior,12,4,14,9.0
544915,188003,prior,13,2,10,5.0
2727853,188003,prior,14,5,17,10.0
1419713,188003,prior,15,4,7,6.0
2819573,188003,prior,16,6,18,9.0
218489,188003,prior,17,3,14,11.0
1545622,188003,prior,18,6,9,17.0
1390848,188003,prior,19,6,11,30.0
2269386,188003,prior,20,0,10,29.0
1637728,188003,prior,21,2,10,23.0
1492149,188003,prior,22,5,18,30.0
86267,188003,prior,23,0,13,30.0
3225186,188003,prior,24,6,14,6.0
2620324,188003,train,25,1,16,9.0
