order_id,product_id,add_to_cart_order,reordered
213,46064,1,0
213,27156,2,1
213,9390,3,1
213,9076,4,1
213,46802,5,1
213,1158,6,1
213,28553,7,1
213,21077,8,1
213,21903,9,1
213,24852,10,1
213,26165,11,1
213,11941,12,1
326,429,1,1
326,35042,2,1
326,21010,3,1
326,27985,4,1
326,23219,5,1
326,43565,6,1
326,21491,7,1
326,5603,8,0
326,15290,9,1
326,11422,10,0
326,23102,11,0
326,22312,12,0
326,43742,13,0
326,2225,14,0
326,30623,15,0
326,5913,16,0
326,39477,17,0
428,46822,1,1
614,39190,1,1
614,13603,2,1
614,13176,3,1
1655,23543,1,1
1655,22035,2,1
1655,49005,3,1
1655,37646,4,1
2225,22290,1,1
2225,33942,2,0
2487,13176,1,1
2487,47209,2,1
2487,40146,3,1
2487,46979,4,1
2494,5605,1,0
2494,44580,2,0
2494,16083,3,1
2494,46294,4,0
2494,13984,5,1
2494,29675,6,0
2494,21903,7,1
2494,16797,8,1
2494,39275,9,1
2494,19660,10,1
2494,37158,11,1
2494,22963,12,1
2494,10106,13,1
2494,40198,14,1
2494,46886,15,1
2494,16965,16,1
2494,29244,17,1
2494,40516,18,1
2494,44910,19,1
2494,32402,20,1
2612,32939,1,0
2612,47117,2,0
2612,27652,3,1
2612,8953,4,1
2677,37477,1,0
2677,46417,2,0
2677,11182,3,1
2677,46284,4,1
2677,35360,5,0
2677,15252,6,0
2677,23776,7,0
2677,42913,8,0
2679,5077,1,1
2679,39877,2,1
2679,43295,3,1
2679,3952,4,1
2679,43076,5,1
2679,6348,6,1
2679,32655,7,1
2679,21903,8,1
3191,11005,1,0
3480,27966,1,0
3480,5994,2,0
3480,49031,3,0
3480,21137,4,0
3480,11712,5,0
3480,28733,6,0
3480,34305,7,0
3480,40310,8,0
3480,22275,9,0
3480,3876,10,0
3480,3990,11,0
3480,28204,12,0
3480,13895,13,0
3480,23644,14,0
3480,33845,15,0
3480,46656,16,0
3480,13225,17,0
3480,42356,18,0
3480,26604,19,0
3480,16275,20,0
3480,49544,21,0
3480,45013,22,0
3480,8224,23,0
3480,36929,24,0
3480,13581,25,0
3497,24852,1,1
3497,49610,2,1
3497,20636,3,1
3497,24617,4,1
3578,8769,1,1
3578,33682,2,1
3578,33754,3,1
3578,3023,4,1
3578,44512,5,0
3578,20919,6,0
3578,44925,7,1
3578,14820,8,0
3578,32732,9,0
4219,44470,1,0
4219,37543,2,0
4219,9130,3,0
4219,44609,4,0
4219,44395,5,0
4219,38947,6,0
4219,11173,7,0
4222,18362,1,1
4222,19821,2,1
4222,4565,3,1
4222,16349,4,0
4222,10957,5,0
4478,24535,1,1
4478,32578,2,1
4478,21137,3,1
4478,6740,4,1
4478,14183,5,0
4488,21288,1,1
4488,44368,2,1
4488,5769,3,1
4488,23423,4,1
4488,12341,5,1
4488,21137,6,0
4488,43352,7,0
4488,6184,8,1
4490,9047,1,1
4490,4462,2,1
4490,12667,3,0
5345,28199,1,1
5345,24852,2,1
5345,10309,3,0
5345,38888,4,0
5345,44666,5,0
5345,22600,6,0
5345,36658,7,1
5630,4885,1,0
5630,24901,2,0
5630,33931,3,1
5630,37573,4,1
5630,12403,5,1
5630,8042,6,1
5630,16696,7,1
5630,47432,8,1
5630,32972,9,1
5630,23909,10,1
6127,34050,1,1
6127,44568,2,1
6127,5077,3,1
6453,24852,1,1
6453,16797,2,1
6453,32100,3,1
6453,6481,4,1
6453,4605,5,1
6453,35824,6,0
6453,36360,7,1
6453,25830,8,1
6453,48645,9,1
6453,3298,10,0
6453,28199,11,1
6453,15513,12,1
6453,33466,13,1
6453,35749,14,1
6453,35123,15,1
6453,40592,16,0
6453,27418,17,0
6453,31268,18,0
6738,28204,1,1
6738,16797,2,0
6738,11777,3,0
6738,19003,4,0
6738,42342,5,0
6738,22825,6,0
6738,19660,7,0
6738,47626,8,1
6738,37646,9,1
6738,39408,10,0
6738,29474,11,0
6738,46542,12,0
6774,18465,1,1
6774,21903,2,1
6774,41588,3,1
6815,24852,1,0
