order_id,product_id,add_to_cart_order,reordered
72,28204,1,1
72,39108,2,1
72,4472,3,1
72,43950,4,1
72,29228,5,1
72,42548,6,1
72,20588,7,1
72,24852,8,1
72,47479,9,0
72,38515,10,0
72,5514,11,0
562,24489,1,1
562,25890,2,0
562,41220,3,1
562,44142,4,0
562,28204,5,1
562,30489,6,1
562,43961,7,1
562,27730,8,1
562,24852,9,1
562,19449,10,1
562,42828,11,1
562,34969,12,1
562,39561,13,1
562,3682,14,1
1046,14715,1,0
1046,19972,2,0
1099,5258,1,1
1099,11885,2,1
1099,21386,3,1
1340,30391,1,1
1340,2994,2,0
1340,33352,3,0
1340,45535,4,0
1340,8277,5,1
1340,40632,6,0
1340,37687,7,0
1503,2452,1,1
1503,15740,2,0
1503,24852,3,1
1503,37486,4,1
1503,41363,5,0
1503,46393,6,0
1503,49273,7,0
1503,29879,8,0
1528,5640,1,0
1528,38662,2,0
1528,6328,3,0
1528,30011,4,0
1836,3339,1,1
1836,5550,2,0
1836,18465,3,0
1836,5750,4,1
1836,8021,5,0
1836,31717,6,1
1836,39984,7,1
1836,13176,8,1
1836,1374,9,1
1836,46252,10,1
1836,33000,11,0
1836,389,12,1
1836,40725,13,1
1836,47734,14,1
1836,22504,15,0
1836,14540,16,1
1836,25890,17,0
1836,43086,18,0
1836,13251,19,0
1836,22444,20,0
1836,1938,21,0
1836,20904,22,0
1836,16185,23,0
1836,23554,24,0
1836,18594,25,0
2014,35503,1,0
2014,34473,2,1
2014,30122,3,1
2014,3957,4,1
2014,25340,5,1
2547,11826,1,0
2547,37849,2,1
2547,39953,3,0
2547,7751,4,0
2547,29382,5,0
2547,16920,6,0
2547,38905,7,0
2547,9215,8,0
2739,28413,1,1
2739,9076,2,1
2843,4938,1,1
2843,21572,2,1
2843,45051,3,1
2843,27790,4,0
3004,21195,1,1
3004,23662,2,1
3418,16882,1,1
3418,45541,2,1
3418,45116,3,1
3418,22312,4,1
3520,31717,1,1
3520,18095,2,1
3520,5077,3,1
3520,47229,4,1
3520,13176,5,1
3520,44570,6,0
3520,33768,7,1
3618,48647,1,0
3618,20738,2,0
3618,46822,3,1
3618,1398,4,1
3618,41844,5,0
3618,25936,6,0
3991,25640,1,0
3991,44359,2,0
3991,8670,3,0
3991,13176,4,0
3991,38656,5,0
3991,47734,6,0
3991,38827,7,0
4110,13176,1,1
4110,1729,2,1
4110,37687,3,1
4110,22507,4,1
4110,32303,5,1
4110,47402,6,1
4110,3800,7,1
4110,28626,8,0
4395,39721,1,1
