order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
2517401,103001,prior,1,1,9,
2178950,103001,prior,2,3,10,23.0
1854567,103001,prior,3,2,12,6.0
2257913,103001,prior,4,3,12,8.0
3249592,103001,prior,5,1,9,19.0
2450839,103001,prior,6,5,9,11.0
2111170,103001,train,7,1,15,10.0
321995,103002,prior,1,5,15,
2677313,103002,prior,2,5,10,7.0
1195941,103002,prior,3,4,10,6.0
2040251,103002,prior,4,2,9,12.0
2023793,103002,prior,5,4,14,9.0
597151,103002,prior,6,4,16,30.0
1197469,103002,train,7,3,11,13.0
3235518,103003,prior,1,0,23,
729941,103003,prior,2,3,22,30.0
2226297,103003,prior,3,3,21,21.0
3173306,103003,prior,4,0,22,11.0
3096236,103003,prior,5,3,12,24.0
2876098,103003,prior,6,3,11,30.0
783737,103003,prior,7,1,20,12.0
312008,103003,prior,8,2,18,30.0
2727056,103003,prior,9,2,12,7.0
3420402,103003,prior,10,0,14,12.0
358145,103003,prior,11,1,13,8.0
2661693,103003,prior,12,1,11,21.0
1119945,103003,prior,13,5,10,30.0
661165,103003,prior,14,2,19,11.0
2995336,103003,prior,15,4,12,30.0
328868,103003,train,16,1,20,4.0
611560,103004,prior,1,6,10,
971177,103004,prior,2,6,12,7.0
1837976,103004,prior,3,5,15,27.0
3364916,103004,test,4,0,14,16.0
1798576,103005,prior,1,6,10,
431619,103005,prior,2,3,21,18.0
980426,103005,prior,3,6,8,10.0
2307274,103005,prior,4,3,21,4.0
2621199,103005,prior,5,3,22,14.0
733249,103005,prior,6,6,18,10.0
712163,103005,prior,7,0,9,8.0
399972,103005,prior,8,0,16,14.0
3364452,103005,prior,9,0,7,7.0
160261,103005,prior,10,0,8,7.0
697616,103005,prior,11,0,16,7.0
1158614,103005,prior,12,0,8,14.0
301835,103005,prior,13,0,10,7.0
1401262,103005,prior,14,0,16,7.0
2491604,103005,prior,15,0,8,7.0
2416136,103005,prior,16,0,9,7.0
2706971,103005,prior,17,6,20,6.0
1111514,103005,prior,18,3,16,4.0
1093643,103005,prior,19,6,9,17.0
2212877,103005,prior,20,6,7,21.0
1020883,103005,prior,21,0,8,8.0
817518,103005,prior,22,6,16,6.0
3156129,103005,prior,23,0,7,8.0
3327736,103005,prior,24,6,7,6.0
2792020,103005,prior,25,0,9,8.0
2004626,103005,prior,26,0,8,7.0
1362676,103005,prior,27,5,14,5.0
320906,103005,prior,28,5,9,7.0
254990,103005,prior,29,6,7,8.0
1699241,103005,prior,30,0,8,8.0
1892778,103005,prior,31,0,8,7.0
2730707,103005,prior,32,0,9,7.0
734730,103005,prior,33,5,20,5.0
2255151,103005,prior,34,6,8,8.0
44273,103005,prior,35,0,8,8.0
2792999,103005,prior,36,0,7,7.0
3215294,103005,prior,37,0,8,7.0
1314971,103005,prior,38,0,10,7.0
3362788,103005,prior,39,3,9,3.0
1002761,103005,prior,40,6,17,10.0
3140920,103005,prior,41,1,9,23.0
2870629,103005,prior,42,0,7,6.0
2841014,103005,train,43,0,16,7.0
2438936,103006,prior,1,0,16,
3137505,103006,prior,2,6,19,6.0
2028919,103006,prior,3,6,17,7.0
3108069,103006,prior,4,0,10,8.0
1611670,103006,prior,5,6,15,6.0
333311,103006,prior,6,6,12,7.0
551097,103006,prior,7,4,19,5.0
1302885,103006,prior,8,5,11,8.0
2911890,103006,prior,9,0,19,9.0
767186,103006,prior,10,2,9,2.0
2396091,103006,prior,11,2,8,7.0
1385758,103006,prior,12,5,8,3.0
2125101,103006,prior,13,2,17,4.0
