order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
2495318,171001,prior,1,0,11,
2381076,171001,prior,2,1,16,30.0
789658,171001,prior,3,0,8,6.0
51926,171001,prior,4,0,12,7.0
2767043,171001,prior,5,0,13,21.0
2766660,171001,test,6,4,9,30.0
477684,171002,prior,1,1,11,
3167450,171002,prior,2,1,12,7.0
3052063,171002,prior,3,0,19,13.0
2818093,171002,train,4,6,19,27.0
1574181,171003,prior,1,6,11,
1799676,171003,prior,2,4,10,19.0
1940377,171003,prior,3,2,9,19.0
1615530,171003,prior,4,3,10,15.0
1519528,171003,prior,5,1,9,19.0
238393,171003,prior,6,5,9,18.0
1709992,171003,prior,7,5,11,21.0
2171377,171003,prior,8,3,9,19.0
1918683,171003,prior,9,1,9,19.0
2830445,171003,prior,10,5,9,18.0
2087902,171003,prior,11,2,16,18.0
647287,171003,prior,12,2,11,21.0
1461226,171003,prior,13,2,10,14.0
3006124,171003,prior,14,5,8,24.0
264028,171003,prior,15,6,9,15.0
2967460,171003,prior,16,2,10,17.0
2952911,171003,prior,17,2,9,21.0
109692,171003,prior,18,1,9,6.0
3398090,171003,prior,19,1,14,14.0
2181237,171003,prior,20,4,8,17.0
2192245,171003,train,21,3,11,20.0
1914823,171004,prior,1,1,15,
897129,171004,prior,2,2,11,22.0
2394467,171004,prior,3,2,20,7.0
180444,171004,prior,4,4,11,9.0
1117337,171004,prior,5,4,20,14.0
2496299,171004,prior,6,0,18,10.0
2614293,171004,prior,7,0,17,21.0
2398753,171004,prior,8,1,17,1.0
1159090,171004,prior,9,4,15,10.0
1345910,171004,prior,10,4,19,14.0
1498795,171004,prior,11,0,17,17.0
2914691,171004,prior,12,0,19,14.0
3279797,171004,prior,13,2,19,9.0
1367875,171004,prior,14,2,20,21.0
825119,171004,prior,15,2,19,7.0
1936907,171004,prior,16,2,20,21.0
1477751,171004,prior,17,2,18,14.0
2328880,171004,prior,18,2,19,14.0
2457308,171004,prior,19,2,19,7.0
757619,171004,prior,20,6,16,11.0
2328547,171004,prior,21,2,19,3.0
256856,171004,train,22,2,19,14.0
2491986,171005,prior,1,6,13,
2778576,171005,prior,2,0,13,15.0
52769,171005,prior,3,1,17,29.0
2671238,171005,train,4,3,10,30.0
600978,171006,prior,1,2,20,
2049500,171006,prior,2,5,16,10.0
2195196,171006,prior,3,2,13,18.0
1860262,171006,prior,4,1,19,13.0
971389,171006,prior,5,6,10,5.0
745490,171006,prior,6,3,16,18.0
234230,171006,prior,7,4,15,8.0
1051608,171006,prior,8,2,19,12.0
2876821,171006,prior,9,0,18,12.0
1607005,171006,prior,10,4,19,4.0
2914348,171006,prior,11,6,21,30.0
2293815,171006,test,12,6,14,30.0
419959,171007,prior,1,1,14,
2793624,171007,prior,2,3,12,16.0
2037922,171007,prior,3,2,15,13.0
1741071,171007,prior,4,5,11,10.0
1923645,171007,test,5,5,11,14.0
2946959,171008,prior,1,2,13,
825124,171008,prior,2,1,20,30.0
2221066,171008,prior,3,4,17,30.0
1910389,171008,prior,4,0,13,10.0
1589150,171008,prior,5,3,17,24.0
3125188,171008,prior,6,6,15,17.0
1846871,171008,prior,7,6,16,14.0
2917927,171008,prior,8,0,19,15.0
561846,171008,test,9,4,17,11.0
651084,171009,prior,1,1,11,
2183470,171009,prior,2,1,10,14.0
118369,171009,prior,3,6,22,5.0
2560410,171009,prior,4,0,14,30.0
673569,171009,prior,5,5,12,30.0
1495814,171009,prior,6,0,14,30.0
2748945,171009,test,7,0,17,30.0
2723772,171010,prior,1,2,15,
1870864,171010,prior,2,4,9,2.0
3141274,171010,prior,3,5,13,8.0
1987484,171010,test,4,5,17,30.0
820923,171011,prior,1,3,18,
2317606,171011,prior,2,2,12,30.0
273617,171011,prior,3,2,6,28.0
509317,171011,prior,4,2,8,30.0
2637629,171011,prior,5,6,17,30.0
542434,171011,prior,6,1,9,9.0
2811273,171011,prior,7,3,18,16.0
1450318,171011,train,8,3,15,30.0
215684,171012,prior,1,0,22,
2902813,171012,prior,2,6,10,30.0
1329742,171012,prior,3,1,21,23.0
373386,171012,prior,4,6,10,12.0
876447,171012,prior,5,6,20,7.0
1423555,171012,prior,6,6,13,21.0
3284855,171012,prior,7,4,13,12.0
956307,171012,prior,8,5,22,8.0
84030,171012,prior,9,6,12,1.0
2588198,171012,prior,10,2,19,10.0
1616444,171012,prior,11,2,20,7.0
1846357,171012,prior,12,2,10,7.0
860141,171012,prior,13,6,11,4.0
1995756,171012,prior,14,6,13,14.0
2066345,171012,prior,15,4,12,5.0
293971,171012,prior,16,5,18,15.0
1190510,171012,prior,17,0,13,2.0
1527665,171012,prior,18,5,20,5.0
2485652,171012,prior,19,6,10,8.0
2508406,171012,prior,20,1,20,2.0
2900908,171012,prior,21,6,19,5.0
296244,171012,prior,22,5,18,6.0
1163862,171012,prior,23,6,11,8.0
1403945,171012,prior,24,5,17,6.0
1926646,171012,prior,25,1,11,17.0
761209,171012,prior,26,5,18,4.0
447106,171012,prior,27,5,19,7.0
1670068,171012,prior,28,5,19,0.0
572655,171012,prior,29,5,20,7.0
2476710,171012,prior,30,5,17,7.0
1979792,171012,prior,31,0,12,16.0
3294117,171012,prior,32,6,13,13.0
1112028,171012,test,33,6,18,7.0
1291506,171013,prior,1,3,14,
2217807,171013,prior,2,3,12,14.0
585359,171013,prior,3,3,15,28.0
268560,171013,prior,4,5,12,30.0
1553158,171013,prior,5,2,12,30.0
3145024,171013,prior,6,1,11,30.0
1466256,171013,train,7,0,20,30.0
2570953,171014,prior,1,0,15,
410534,171014,prior,2,0,16,30.0
881736,171014,prior,3,2,19,9.0
679837,171014,prior,4,3,18,30.0
2810096,171014,prior,5,4,14,30.0
2868951,171014,prior,6,1,18,11.0
449282,171014,test,7,0,13,30.0
3215940,171015,prior,1,1,15,
463497,171015,prior,2,6,17,12.0
285710,171015,prior,3,4,14,5.0
2127976,171015,prior,4,1,9,18.0
1091354,171015,prior,5,1,15,7.0
3324289,171015,prior,6,0,16,13.0
2523825,171015,prior,7,3,13,10.0
1954129,171015,prior,8,1,15,12.0
575374,171015,prior,9,6,15,30.0
1775615,171015,prior,10,1,8,16.0
3102490,171015,prior,11,0,12,6.0
3056925,171015,prior,12,3,16,3.0
2935957,171015,prior,13,6,9,10.0
2595628,171015,prior,14,1,7,16.0
3405035,171015,prior,15,4,14,3.0
2331021,171015,prior,16,1,14,30.0
2388635,171015,prior,17,4,15,10.0
1138737,171015,prior,18,1,11,11.0
3225319,171015,prior,19,0,15,6.0
1403865,171015,prior,20,6,15,6.0
751067,171015,prior,21,2,14,3.0
591361,171015,prior,22,6,12,4.0
3337725,171015,prior,23,3,10,4.0
3095659,171015,prior,24,2,9,6.0
1052482,171015,prior,25,3,14,8.0
1151769,171015,prior,26,5,7,2.0
2476714,171015,prior,27,0,11,9.0
2607110,171015,prior,28,0,22,7.0
1454524,171015,prior,29,0,10,7.0
344904,171015,prior,30,0,15,7.0
3241280,171015,prior,31,1,8,8.0
3329306,171015,prior,32,0,12,6.0
2605674,171015,test,33,6,14,6.0
2991046,171016,prior,1,2,10,
3168230,171016,prior,2,3,17,30.0
1108306,171016,prior,3,5,15,2.0
948868,171016,prior,4,2,12,4.0
902719,171016,prior,5,1,17,30.0
2655804,171016,prior,6,6,15,30.0
988195,171016,prior,7,6,14,14.0
3035695,171016,train,8,2,19,17.0
1847125,171017,prior,1,4,23,
3106010,171017,prior,2,4,14,7.0
3152356,171017,prior,3,2,13,5.0
830371,171017,prior,4,5,12,3.0
2708749,171017,prior,5,0,13,9.0
846693,171017,train,6,6,1,27.0
625162,171018,prior,1,1,16,
2705625,171018,prior,2,5,7,11.0
772860,171018,prior,3,4,15,6.0
3206107,171018,prior,4,5,16,8.0
630244,171018,prior,5,4,15,13.0
2424372,171018,prior,6,6,16,9.0
3070999,171018,prior,7,2,15,3.0
1604958,171018,prior,8,4,10,9.0
144069,171018,prior,9,3,14,13.0
1720337,171018,prior,10,3,11,7.0
3351454,171018,prior,11,1,9,5.0
1806537,171018,prior,12,1,14,0.0
390300,171018,prior,13,3,20,2.0
3338231,171018,prior,14,2,9,20.0
2688519,171018,prior,15,2,16,7.0
724163,171018,prior,16,6,14,4.0
2392367,171018,prior,17,3,14,4.0
790504,171018,prior,18,2,8,6.0
2175104,171018,prior,19,1,16,6.0
1022387,171018,prior,20,4,10,3.0
2744375,171018,prior,21,6,16,2.0
2539689,171018,prior,22,2,15,3.0
1025391,171018,prior,23,4,8,2.0
3083075,171018,prior,24,0,13,3.0
2143666,171018,prior,25,5,12,5.0
2244399,171018,prior,26,6,8,1.0
2880394,171018,prior,27,4,15,5.0
1769298,171018,prior,28,1,17,4.0
14774,171018,prior,29,3,12,9.0
1627899,171018,prior,30,3,18,7.0
1396635,171018,prior,31,3,14,7.0
2428631,171018,prior,32,6,14,3.0
855421,171018,prior,33,6,8,14.0
361297,171018,prior,34,3,13,4.0
3037597,171018,prior,35,0,8,4.0
3226090,171018,prior,36,1,15,1.0
200203,171018,prior,37,2,13,8.0
1040512,171018,prior,38,1,14,6.0
893321,171018,prior,39,6,11,5.0
2417272,171018,prior,40,2,8,24.0
1371140,171018,prior,41,5,15,17.0
1152631,171018,prior,42,4,11,13.0
1680251,171018,prior,43,5,14,8.0
2237303,171018,prior,44,4,8,13.0
381916,171018,prior,45,1,9,4.0
480387,171018,test,46,6,17,26.0
3320784,171019,prior,1,0,7,
