order_id,product_id,add_to_cart_order,reordered
273,15131,1,0
273,16615,2,0
273,12305,3,0
273,17896,4,0
273,19674,5,0
273,45877,6,0
273,35298,7,0
273,5782,8,1
523,38689,1,1
523,25133,2,1
523,18234,3,1
1029,33623,1,1
1029,30489,2,1
1029,25931,3,1
1029,28465,4,1
1029,26131,5,1
1029,47144,6,1
1029,32927,7,0
1029,8239,8,1
1029,25640,9,1
1029,9076,10,1
1029,28553,11,1
2040,46676,1,1
2040,26604,2,1
2040,27353,3,0
2040,27966,4,1
2040,10528,5,1
2040,45104,6,1
2040,432,7,0
2040,13176,8,0
2359,21386,1,1
2359,33768,2,1
2359,21573,3,1
2359,32689,4,1
2359,1689,5,1
2359,16281,6,1
2359,6758,7,1
2359,17679,8,1
2359,21769,9,1
2359,6036,10,1
2359,196,11,1
2359,11759,12,1
2359,15831,13,0
2359,7131,14,0
2424,19711,1,1
2630,35505,1,1
2630,25610,2,0
2630,2830,3,1
2630,36302,4,0
2675,19057,1,1
2675,45066,2,1
2675,27966,3,1
2675,24489,4,1
2675,47630,5,0
2675,14332,6,0
2675,20574,7,0
2813,10129,1,1
2813,46634,2,1
2813,19348,3,0
2813,23600,4,0
2813,5025,5,0
2813,13988,6,0
2813,47257,7,0
2813,41900,8,0
2813,30878,9,0
2813,26384,10,0
2813,31166,11,0
2813,29766,12,0
2892,3295,1,1
2892,40008,2,0
2892,43789,3,0
2892,21326,4,0
2892,26319,5,1
2892,260,6,0
2892,24852,7,1
2892,40199,8,1
2892,37288,9,0
2892,47766,10,1
2892,13829,11,1
2892,47626,12,1
2892,19862,13,1
3098,24852,1,0
3098,17341,2,0
3098,46088,3,1
3098,47366,4,0
3098,44475,5,0
3098,4137,6,0
3098,3676,7,0
3098,43409,8,0
3098,21575,9,0
3098,30183,10,0
3098,23009,11,0
3098,38579,12,0
3270,21326,1,1
3270,6532,2,1
3270,9058,3,1
3270,10749,4,1
3270,21137,5,1
3270,30391,6,1
3270,20042,7,1
3270,46979,8,1
3270,36364,9,1
3270,7500,10,0
3392,27642,1,1
3392,44632,2,1
3392,35989,3,1
3392,890,4,1
3392,13292,5,0
3392,39448,6,0
3392,8518,7,0
3392,31717,8,0
3392,6734,9,0
3392,12674,10,0
3392,7035,11,1
3392,23836,12,1
3415,196,1,1
3415,46149,2,1
3481,4799,1,0
3481,45066,2,1
3490,40706,1,0
3490,27104,2,0
3490,8518,3,0
3490,18027,4,0
3490,1468,5,0
3490,42768,6,0
3490,47209,7,0
3490,18010,8,0
3490,37687,9,0
3648,24235,1,1
3648,35221,2,1
3648,37711,3,1
3648,16083,4,1
3648,2748,5,1
3648,260,6,1
3648,21137,7,1
3648,24852,8,1
3648,40345,9,1
3648,3599,10,0
3825,24852,1,1
3825,33368,2,1
3825,10895,3,1
3825,32429,4,1
3825,19766,5,1
3825,7419,6,1
3825,9839,7,0
3825,21137,8,0
3825,32739,9,1
3825,1263,10,0
3825,1519,11,1
3825,9474,12,0
3825,1689,13,1
4374,42803,1,1
4374,27845,2,1
4374,12440,3,1
4374,24852,4,1
4374,36085,5,0
4374,9076,6,0
4374,17948,7,0
5304,32578,1,1
5304,46331,2,1
5304,2099,3,1
5304,15613,4,1
5304,27966,5,1
5304,42265,6,1
5304,46812,7,1
5304,33787,8,1
5304,13176,9,1
5304,7559,10,1
5304,28123,11,1
5304,30549,12,1
5304,26317,13,1
5304,10749,14,1
5304,22825,15,1
5304,8277,16,1
5304,36772,17,1
5304,10132,18,1
5428,25513,1,0
5428,33956,2,1
5428,26317,3,1
5428,27695,4,1
5428,8413,5,0
5428,8011,6,0
5428,47790,7,0
5428,24574,8,0
5428,35135,9,0
5428,19421,10,0
5428,33736,11,1
5428,10492,12,1
5428,42719,13,0
5438,18483,1,1
5438,43772,2,1
5438,41540,3,1
5438,49235,4,1
5438,47944,5,1
5438,42475,6,1
5438,36086,7,1
5438,33234,8,1
5438,43094,9,1
5438,49082,10,1
5464,44303,1,0
5464,117,2,1
5464,19057,3,1
5464,26648,4,1
5464,37158,5,1
5464,10749,6,1
5464,17424,7,1
5464,365,8,1
5464,8174,9,1
5464,31343,10,1
5464,10375,11,1
5464,24852,12,1
5464,23537,13,1
5464,48784,14,1
5464,27243,15,1
5464,44245,16,1
5464,42294,17,1
5464,16349,18,1
5464,1890,19,0
5464,10819,20,1
5472,29600,1,1
5472,780,2,1
5472,21174,3,1
5472,34243,4,1
5472,2086,5,1
5472,4657,6,0
5472,15934,7,1
5472,35561,8,1
5472,11520,9,1
5472,11945,10,1
5472,22035,11,1
5472,19370,12,1
5472,1757,13,1
5472,44471,14,1
5472,21095,15,1
5472,35689,16,1
5472,6971,17,1
5472,2643,18,1
5472,2663,19,0
5472,24838,20,1
5472,40063,21,1
5472,47209,22,1
5472,21903,23,1
5472,11140,24,1
5472,31612,25,0
5472,30489,26,0
5472,42342,27,0
5472,33731,28,1
5472,27392,29,0
5882,13176,1,1
5882,36085,2,1
5882,24561,3,1
5882,43643,4,1
5882,46738,5,1
5882,21616,6,1
5882,35221,7,1
5882,9825,8,1
5882,2450,9,1
5882,41787,10,1
5882,11352,11,1
5882,25340,12,1
5882,33316,13,0
5882,16521,14,0
5882,7503,15,0
5882,47209,16,1
5882,18891,17,0
5882,27690,18,1
5882,38720,19,0
5882,3376,20,0
5882,40545,21,0
6135,40310,1,0
6135,14785,2,0
6135,28464,3,0
6135,39037,4,0
6135,36339,5,1
6135,29751,6,0
6135,38028,7,0
6135,36186,8,0
6135,46063,9,0
6170,9283,1,0
6170,45007,2,0
6170,311,3,1
6188,1217,1,0
6188,47000,2,0
6188,36443,3,0
6188,6128,4,0
6719,10603,1,1
6719,5024,2,1
6719,16145,3,0
6719,22395,4,0
6719,890,5,0
6719,14647,6,0
6719,35973,7,0
6719,9327,8,0
6719,15411,9,0
6719,23734,10,0
6719,24382,11,0
6719,29675,12,0
6719,8021,13,0
6719,1516,14,1
6719,9076,15,1
6719,24852,16,1
6719,26604,17,0
6719,45210,18,1
7073,41950,1,0
7073,21938,2,0
7073,44268,3,0
7073,24852,4,0
7073,46667,5,0
7073,4920,6,0
7073,20022,7,0
7073,2780,8,0
7073,27966,9,0
7073,16616,10,0
7328,5412,1,0
7328,14564,2,0
7328,48705,3,0
7328,16696,4,0
7407,44980,1,1
7407,24852,2,1
7407,14897,3,1
7407,25489,4,0
7407,15937,5,0
7407,21183,6,0
7407,33379,7,0
7407,42483,8,0
7407,42768,9,0
7407,49267,10,0
7407,22247,11,0
7450,33234,1,1
7450,13431,2,1
7450,33492,3,1
7450,13793,4,1
7450,30776,5,1
7450,2581,6,1
7450,6336,7,1
7450,27142,8,1
7450,16570,9,1
7450,11182,10,1
7450,32864,11,0
7450,36685,12,1
7450,5727,13,0
7450,42105,14,1
7450,16349,15,0
7450,36690,16,1
7450,34991,17,1
7639,13176,1,1
7639,37646,2,1
7639,22825,3,1
7639,21376,4,1
7639,17948,5,1
7639,26209,6,1
7639,39040,7,1
7639,45537,8,1
7639,35132,9,1
7639,365,10,1
7639,8022,11,0
7973,22622,1,0
7973,14332,2,1
7973,651,3,0
7973,3970,4,0
7973,44557,5,1
7973,12820,6,1
7973,27344,7,1
7973,33370,8,1
7973,44632,9,1
7973,24413,10,0
7973,13176,11,1
7973,432,12,1
7973,39877,13,1
7973,21137,14,1
7973,21806,15,1
7973,4920,16,1
7973,32360,17,0
7973,32486,18,0
7973,18918,19,1
7973,14462,20,0
7973,27548,21,0
7973,49235,22,0
7973,40571,23,0
7973,46107,24,1
7973,7461,25,0
7973,33754,26,0
7973,20211,27,0
7973,2086,28,0
8113,48745,1,0
8113,22935,2,0
8113,21938,3,0
8113,49236,4,0
8113,6615,5,0
8113,4799,6,0
8113,27086,7,0
8113,22827,8,0
8113,39425,9,0
8113,972,10,0
8113,2314,11,0
8113,46906,12,0
8113,9327,13,0
8113,28527,14,0
8113,20339,15,0
8113,11543,16,0
8113,48023,17,0
8113,6765,18,0
8113,21872,19,0
8635,41131,1,1
8635,46088,2,1
8635,41539,3,1
8717,16908,1,1
8717,23644,2,1
8717,11520,3,0
8717,28597,4,0
8717,30489,5,0
8717,32857,6,0
8717,21872,7,1
8717,24184,8,0
8717,21616,9,0
8717,47209,10,0
8717,48628,11,0
8717,32839,12,0
8717,24253,13,0
8717,24507,14,0
8717,13877,15,0
8717,30995,16,0
8717,5015,17,0
8717,34969,18,0
8717,31717,19,0
8717,6238,20,0
8717,44120,21,0
8717,35734,22,0
8717,28204,23,0
8717,33089,24,0
8717,11777,25,0
8958,46639,1,1
8958,26571,2,1
8958,19068,3,1
8958,1006,4,1
8958,40825,5,1
8958,25146,6,1
8958,8260,7,1
9423,20738,1,1
9423,37158,2,0
9423,8277,3,1
9423,28199,4,0
9423,8309,5,1
9423,19161,6,0
9423,49621,7,1
9423,4931,8,0
9423,2298,9,1
9423,10221,10,1
9521,8424,1,1
9521,18159,2,1
9521,49683,3,1
9521,14947,4,1
9607,21195,1,1
9607,12341,2,1
9639,27729,1,1
9639,8968,2,1
9639,38490,3,1
9639,40363,4,1
9639,2966,5,1
9658,44172,1,0
9658,25170,2,0
10113,13176,1,0
10113,16797,2,0
10225,21681,1,1
10225,21982,2,0
10225,20434,3,0
10225,21542,4,0
10225,4367,5,1
10225,27344,6,1
10225,31487,7,1
10225,13252,8,1
10419,37158,1,1
10419,47,2,0
10419,30949,3,0
10419,4421,4,0
10419,30391,5,0
10419,33846,6,0
10419,13870,7,0
10419,2116,8,0
10419,35042,9,0
10419,12456,10,0
10419,39275,11,0
10419,25890,12,0
10480,11777,1,1
10480,45537,2,1
10480,12745,3,1
10480,28123,4,1
10480,17044,5,1
10480,5194,6,1
10480,5550,7,1
10480,365,8,1
10480,30489,9,1
10480,4605,10,1
10480,1463,11,1
10480,49683,12,1
10480,40706,13,1
10480,13819,14,1
10480,44636,15,1
10480,21938,16,1
10480,10768,17,0
10480,5450,18,0
10480,2295,19,0
10480,32537,20,0
10480,1244,21,0
10480,34673,22,0
10480,27344,23,0
10480,17284,24,0
10747,22963,1,1
10747,36011,2,1
10747,30391,3,1
10747,21709,4,0
10747,21137,5,1
10747,21405,6,1
10747,12254,7,0
10747,35233,8,0
10747,28050,9,0
11101,20955,1,1
11101,33147,2,1
11101,1183,3,0
11101,46516,4,0
11330,22959,1,1
11330,34027,2,1
11357,48162,1,1
11357,25246,2,1
11357,16540,3,1
11357,26165,4,1
11357,21295,5,1
11357,8721,6,0
11357,27001,7,0
11357,30391,8,1
11357,19048,9,0
11357,45007,10,0
11357,34284,11,0
11357,9327,12,0
11357,20995,13,0
11357,46667,14,1
11357,44910,15,1
11357,24852,16,0
11409,28601,1,0
11409,22935,2,0
11409,21938,3,0
11409,44570,4,1
11409,39922,5,1
11409,10753,6,1
11413,6948,1,1
11413,18765,2,1
11413,47209,3,1
11413,40001,4,1
11413,31040,5,1
11413,21903,6,1
11413,13176,7,1
11413,24082,8,1
11413,48007,9,1
11413,40723,10,1
11413,33731,11,1
11413,2091,12,1
11413,34134,13,1
11413,15649,14,1
11413,6541,15,1
11413,14491,16,1
11413,42654,17,0
11413,25530,18,1
11413,42342,19,0
11413,45965,20,1
11413,49075,21,1
11413,18465,22,1
11413,48679,23,1
11413,29557,24,0
11413,8912,25,0
11413,12492,26,0
11413,46807,27,0
11413,30529,28,0
11413,1202,29,0
11807,15613,1,0
11807,14870,2,1
11807,29370,3,1
11807,1244,4,1
11807,40868,5,0
11807,33911,6,0
11827,34243,1,1
11827,43371,2,0
11827,33731,3,1
11827,43129,4,0
11827,5876,5,1
11827,2314,6,0
11827,26165,7,1
11827,33000,8,1
11827,7150,9,1
12061,34969,1,0
12061,12576,2,1
