order_id,product_id,add_to_cart_order,reordered
157,42768,1,1
157,3494,2,0
157,1529,3,1
157,37193,4,1
157,39275,5,1
157,13984,6,1
157,43789,7,1
477,34407,1,0
477,26497,2,0
587,9766,1,1
587,46709,2,1
587,46900,3,1
587,8230,4,1
587,7700,5,1
587,19731,6,1
766,30233,1,1
766,37493,2,1
766,13944,3,1
766,47209,4,1
766,21137,5,1
766,27697,6,1
766,13176,7,1
766,37620,8,0
1055,11182,1,1
1055,33198,2,0
1055,39628,3,1
1093,26856,1,1
1093,5479,2,1
1093,47893,3,1
1093,10387,4,1
1093,42697,5,1
1096,30489,1,1
1096,34720,2,1
1096,47626,3,1
1096,18027,4,0
1096,42701,5,0
1096,7021,6,0
1116,14084,1,1
1116,47209,2,1
1116,9076,3,0
1116,12015,4,1
1359,8859,1,1
1359,10554,2,1
1359,38672,3,1
1359,23909,4,1
1359,14228,5,1
1359,45149,6,1
1359,28800,7,1
1359,6139,8,1
1359,1774,9,1
1539,2480,1,0
1539,21903,2,1
1539,5450,3,1
1539,45007,4,1
1539,47630,5,1
1539,24852,6,1
1539,47943,7,1
1539,7503,8,1
1539,5876,9,1
1539,28123,10,1
1539,11777,11,1
1539,26629,12,1
1539,21137,13,1
1539,31040,14,0
1547,28745,1,1
1547,36070,2,1
1547,43295,3,1
1547,45504,4,1
1547,17948,5,1
1547,2748,6,1
1547,21137,7,1
1547,27966,8,1
1547,47766,9,1
1547,6532,10,1
1547,21077,11,1
1547,42828,12,1
1547,5550,13,1
1547,47492,14,0
1547,2450,15,1
1547,45535,16,0
1547,31717,17,1
1547,40706,18,1
1547,17795,19,0
1547,26315,20,1
1783,26246,1,0
1783,10453,2,0
1825,49235,1,1
1825,8230,2,0
1825,8021,3,0
1825,41297,4,0
1825,19677,5,0
1825,31506,6,1
2074,7916,1,1
2074,13292,2,1
2074,44632,3,1
2074,45447,4,1
2074,24838,5,1
2074,19731,6,1
2074,39190,7,1
2074,24026,8,1
2074,21903,9,1
2074,17721,10,1
2074,26800,11,1
2074,37524,12,1
2074,45866,13,1
2074,26790,14,1
2074,43875,15,1
2074,46082,16,1
2074,12343,17,0
2074,18567,18,1
2074,4461,19,1
2074,8710,20,1
2074,37141,21,1
2074,29270,22,1
2074,44310,23,1
2074,16349,24,0
2074,41570,25,1
2074,14651,26,0
2074,13113,27,1
2074,41950,28,0
2276,10504,1,0
2276,15261,2,0
2276,43086,3,0
2276,47626,4,0
2276,33000,5,0
2276,2078,6,0
2276,42736,7,0
2276,39699,8,0
2276,24764,9,0
