order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
62140,36001,prior,1,1,9,
868360,36001,prior,2,4,19,30.0
3260029,36001,prior,3,4,19,30.0
2970275,36001,test,4,0,12,24.0
2735809,36002,prior,1,0,10,
1407479,36002,prior,2,4,18,30.0
1305202,36002,prior,3,2,8,30.0
749652,36002,test,4,2,9,30.0
3107401,36003,prior,1,6,12,
2168558,36003,prior,2,6,8,14.0
570247,36003,prior,3,6,9,14.0
198921,36003,prior,4,5,12,20.0
761170,36003,prior,5,6,8,15.0
381184,36003,prior,6,4,8,5.0
1553474,36003,test,7,5,14,15.0
1957372,36004,prior,1,2,9,
542480,36004,prior,2,5,18,30.0
1046634,36004,prior,3,2,12,11.0
3198702,36004,prior,4,1,13,6.0
2709129,36004,prior,5,1,12,14.0
207673,36004,prior,6,2,11,15.0
2520302,36004,prior,7,1,14,30.0
171985,36004,prior,8,3,12,9.0
2576214,36004,prior,9,3,11,14.0
198773,36004,prior,10,4,9,8.0
3084745,36004,prior,11,1,9,18.0
141074,36004,prior,12,5,9,30.0
2836052,36004,prior,13,1,10,3.0
2324031,36004,prior,14,1,10,14.0
2432685,36004,prior,15,5,8,30.0
1118582,36004,prior,16,2,14,4.0
675871,36004,prior,17,0,16,12.0
2854343,36004,prior,18,2,11,9.0
114787,36004,prior,19,3,15,8.0
936120,36004,test,20,1,10,19.0
353374,36005,prior,1,5,15,
1676075,36005,prior,2,0,10,9.0
571963,36005,prior,3,1,20,29.0
2196747,36005,prior,4,6,10,5.0
2659409,36005,prior,5,0,9,8.0
629416,36005,prior,6,6,11,13.0
1829621,36005,prior,7,1,7,23.0
1640632,36005,prior,8,6,10,5.0
1613431,36005,prior,9,1,16,9.0
3025433,36005,prior,10,0,9,20.0
57373,36005,prior,11,1,9,15.0
1922523,36005,prior,12,6,16,5.0
587060,36005,prior,13,5,12,13.0
1592145,36005,prior,14,6,16,30.0
1673587,36005,test,15,0,14,8.0
921989,36006,prior,1,3,12,
1706230,36006,prior,2,1,8,30.0
