order_id,product_id,add_to_cart_order,reordered
400,37912,1,0
400,37766,2,0
400,5161,3,1
400,5785,4,1
400,43122,5,1
400,25340,6,1
400,41315,7,1
400,45066,8,1
400,28790,9,1
400,13176,10,1
400,37011,11,1
400,22935,12,1
400,17794,13,1
400,44359,14,0
400,7021,15,1
400,41544,16,0
400,39812,17,1
400,35333,18,0
400,34126,19,1
400,37508,20,1
400,43713,21,0
400,40377,22,0
400,18465,23,1
537,1511,1,1
537,33120,2,1
537,21137,3,1
537,9076,4,1
537,21955,5,1
537,41844,6,0
537,19057,7,1
553,6948,1,1
553,22035,2,1
553,8467,3,1
553,28427,4,1
553,17419,5,1
553,2855,6,1
553,5876,7,1
553,40724,8,1
795,6184,1,1
795,34551,2,1
795,21903,3,1
984,5077,1,1
984,39468,2,0
984,8174,3,0
984,30776,4,1
984,9839,5,1
984,16744,6,1
984,39247,7,0
984,27966,8,0
984,13176,9,1
984,4472,10,0
1129,12061,1,1
1129,2678,2,0
1129,11984,3,1
1129,21816,4,0
1129,41714,5,0
1415,11782,1,1
1415,12254,2,1
1415,17397,3,0
1415,17142,4,0
1415,23840,5,0
1415,49518,6,0
2007,35269,1,0
2140,22035,1,1
2140,28427,2,1
2140,5612,3,1
2140,8467,4,1
2140,13702,5,1
2140,6948,6,1
2140,17419,7,1
2140,43713,8,1
2140,41844,9,1
2527,2646,1,1
2527,23763,2,1
2527,48205,3,1
2527,47626,4,1
2527,14161,5,1
2527,21333,6,1
2527,44487,7,1
2527,12533,8,1
2596,4920,1,1
2596,13176,2,1
2596,45066,3,1
2596,5646,4,1
2596,35199,5,1
2596,17706,6,0
2596,13500,7,1
2596,34969,8,1
2596,6873,9,1
2596,34262,10,1
2596,38775,11,0
2596,47280,12,1
2596,39275,13,1
2596,21137,14,1
2596,32689,15,1
2596,13885,16,0
2596,24231,17,0
2596,38293,18,1
2596,46782,19,1
2596,13829,20,0
2596,20548,21,1
2596,25824,22,0
2596,13870,23,1
2596,18288,24,0
2596,40961,25,1
2596,35898,26,0
2596,7835,27,0
2882,42579,1,1
2882,329,2,1
2882,40396,3,1
2882,27966,4,1
3416,21137,1,1
3416,19660,2,1
3416,5114,3,1
3416,13176,4,1
3416,14211,5,1
3416,5456,6,0
3429,47766,1,1
3429,13176,2,1
3429,21903,3,1
3429,4671,4,1
3429,24964,5,1
3429,19048,6,0
3429,49585,7,0
3429,27326,8,1
3429,39408,9,1
3429,8518,10,1
3429,49383,11,0
3429,40706,12,1
3429,35249,13,0
3429,21137,14,1
3429,26604,15,1
3429,33294,16,1
3429,15290,17,1
3429,2295,18,1
3589,25886,1,0
3589,26790,2,0
3589,33527,3,0
3589,9154,4,0
3589,5684,5,0
3589,4138,6,1
3589,44375,7,0
3589,46802,8,0
3636,18534,1,1
3636,42475,2,1
3636,47626,3,1
3636,10241,4,1
3636,27243,5,1
3636,15359,6,1
3636,39993,7,1
3636,22849,8,0
3636,46945,9,1
3636,38051,10,0
