order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
931460,55001,prior,1,0,8,
453746,55001,prior,2,0,20,30.0
3133385,55001,prior,3,6,22,30.0
111277,55001,test,4,5,22,30.0
3347398,55002,prior,1,2,18,
2046174,55002,prior,2,3,19,30.0
91978,55002,prior,3,3,18,21.0
1348227,55002,prior,4,5,10,30.0
704958,55002,prior,5,0,18,30.0
1639996,55002,prior,6,3,20,17.0
1386493,55002,test,7,2,17,30.0
653527,55003,prior,1,0,12,
1331721,55003,prior,2,0,18,30.0
2395963,55003,prior,3,2,10,30.0
1949785,55003,prior,4,3,15,29.0
1045668,55003,prior,5,3,16,7.0
2542384,55003,prior,6,2,15,6.0
1133990,55003,prior,7,1,8,6.0
2365868,55003,prior,8,5,15,30.0
1935419,55003,prior,9,1,19,17.0
3105494,55003,prior,10,6,11,5.0
3298174,55003,prior,11,2,16,10.0
1404876,55003,test,12,4,16,30.0
2306687,55004,prior,1,3,13,
2020531,55004,prior,2,1,14,5.0
835188,55004,prior,3,2,4,30.0
2977626,55004,prior,4,5,11,3.0
951705,55004,prior,5,3,13,12.0
645967,55004,prior,6,6,7,10.0
2418039,55004,prior,7,6,9,7.0
1252627,55004,train,8,4,13,5.0
3102115,55005,prior,1,6,20,
3175491,55005,prior,2,4,16,5.0
980139,55005,prior,3,0,18,3.0
1171502,55005,prior,4,4,11,4.0
1754602,55005,prior,5,0,9,3.0
547983,55005,prior,6,3,20,3.0
3171600,55005,prior,7,2,19,6.0
3180114,55005,prior,8,1,8,6.0
2522361,55005,prior,9,5,16,4.0
169903,55005,prior,10,2,12,4.0
447177,55005,prior,11,2,17,7.0
1614044,55005,prior,12,4,15,2.0
1904781,55005,prior,13,4,15,0.0
547953,55005,prior,14,2,6,5.0
1227782,55005,prior,15,5,22,3.0
2235885,55005,prior,16,3,12,5.0
1508596,55005,prior,17,1,13,5.0
487501,55005,prior,18,6,18,5.0
1028357,55005,prior,19,1,17,2.0
515343,55005,prior,20,0,10,6.0
384977,55005,prior,21,1,12,8.0
1378361,55005,prior,22,3,18,2.0
3295470,55005,prior,23,4,6,30.0
62529,55005,prior,24,6,4,2.0
3122382,55005,prior,25,2,3,3.0
764908,55005,prior,26,1,10,6.0
1471149,55005,prior,27,6,6,5.0
1504557,55005,prior,28,6,7,0.0
1462502,55005,prior,29,0,7,8.0
99828,55005,prior,30,2,15,2.0
442464,55005,prior,31,4,19,2.0
2586835,55005,prior,32,6,8,9.0
694436,55005,prior,33,1,16,2.0
2098861,55005,prior,34,3,19,2.0
1046346,55005,prior,35,6,17,3.0
1470847,55005,prior,36,3,13,4.0
3090574,55005,prior,37,5,16,2.0
3312807,55005,prior,38,3,16,5.0
1732901,55005,prior,39,1,16,5.0
1459081,55005,prior,40,6,14,5.0
2057506,55005,prior,41,3,18,11.0
3079572,55005,prior,42,6,9,24.0
2728122,55005,prior,43,3,19,11.0
1668537,55005,prior,44,1,17,5.0
