order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
1033206,56001,prior,1,5,23,
124302,56001,prior,2,1,12,17.0
888592,56001,prior,3,0,9,13.0
868813,56001,prior,4,6,12,13.0
3306104,56001,prior,5,0,11,1.0
1316009,56001,prior,6,0,19,7.0
1777002,56001,prior,7,6,20,13.0
252620,56001,test,8,6,13,7.0
2426557,56002,prior,1,3,16,
661573,56002,prior,2,4,6,30.0
2848346,56002,prior,3,4,16,0.0
2503082,56002,prior,4,3,10,6.0
2041158,56002,train,5,2,15,6.0
1199245,56003,prior,1,1,15,
2614321,56003,prior,2,3,11,9.0
3266394,56003,prior,3,4,13,30.0
587921,56003,prior,4,1,12,4.0
655912,56003,train,5,4,15,30.0
2789973,56004,prior,1,3,10,
437342,56004,prior,2,1,8,5.0
1529462,56004,prior,3,3,6,9.0
2996914,56004,prior,4,5,13,30.0
1200618,56004,prior,5,1,22,30.0
623463,56004,prior,6,6,18,30.0
240992,56004,prior,7,2,9,3.0
1691394,56004,prior,8,2,13,14.0
2137973,56004,train,9,1,9,30.0
2651171,56005,prior,1,0,16,
122207,56005,prior,2,2,16,2.0
1709264,56005,prior,3,4,15,2.0
16561,56005,prior,4,6,15,2.0
2003899,56005,prior,5,1,15,2.0
300415,56005,prior,6,3,16,2.0
150017,56005,prior,7,6,9,3.0
789048,56005,prior,8,0,13,8.0
2476262,56005,prior,9,2,13,2.0
1518592,56005,prior,10,6,13,4.0
2690224,56005,prior,11,6,11,7.0
2604276,56005,prior,12,4,15,5.0
1580274,56005,prior,13,6,15,2.0
3379233,56005,prior,14,2,15,3.0
786379,56005,prior,15,4,14,2.0
1846207,56005,prior,16,6,16,2.0
3163399,56005,prior,17,1,15,2.0
3049972,56005,prior,18,3,14,2.0
2178547,56005,prior,19,5,15,2.0
1536714,56005,train,20,0,15,2.0
2013165,56006,prior,1,3,19,
528985,56006,prior,2,4,17,30.0
1330920,56006,prior,3,3,17,13.0
2370935,56006,prior,4,4,6,30.0
2831085,56006,prior,5,3,13,30.0
1497279,56006,prior,6,4,14,1.0
1040341,56006,prior,7,3,10,20.0
572285,56006,test,8,2,15,13.0
1238548,56007,prior,1,3,14,
611207,56007,prior,2,2,9,6.0
2284752,56007,prior,3,4,8,2.0
721312,56007,prior,4,1,10,11.0
3396865,56007,prior,5,6,14,5.0
1718140,56007,prior,6,1,17,2.0
1016391,56007,prior,7,2,15,1.0
1557279,56007,prior,8,1,7,6.0
311422,56007,prior,9,3,14,2.0
1928629,56007,prior,10,1,7,5.0
2370476,56007,prior,11,4,13,3.0
2805631,56007,prior,12,2,10,12.0
716116,56007,prior,13,6,10,4.0
1836158,56007,prior,14,1,12,2.0
2608682,56007,prior,15,3,12,2.0
1352623,56007,prior,16,2,13,6.0
2422403,56007,prior,17,3,8,1.0
1640832,56007,prior,18,1,15,5.0
1725443,56007,prior,19,4,15,3.0
382521,56007,prior,20,1,21,4.0
2375783,56007,prior,21,1,12,7.0
2613215,56007,prior,22,1,15,7.0
450538,56007,prior,23,4,16,3.0
2284209,56007,prior,24,0,12,10.0
2752536,56007,prior,25,2,8,2.0
2417608,56007,prior,26,2,11,7.0
819292,56007,prior,27,4,19,2.0
3294785,56007,prior,28,2,18,12.0
1816183,56007,prior,29,5,14,3.0
152133,56007,prior,30,2,19,4.0
1704246,56007,prior,31,2,8,7.0
429324,56007,prior,32,3,8,1.0
3380942,56007,prior,33,6,10,10.0
297698,56007,prior,34,3,7,11.0
2044984,56007,train,35,5,20,2.0
251776,56008,prior,1,0,9,
3265652,56008,prior,2,5,11,19.0
