order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
3147553,140001,prior,1,0,10,
1548764,140001,prior,2,3,7,30.0
1007797,140001,prior,3,5,6,2.0
2766901,140001,prior,4,0,8,2.0
2002096,140001,prior,5,3,18,10.0
2168119,140001,prior,6,6,15,17.0
1140825,140001,prior,7,0,13,15.0
750329,140001,prior,8,2,18,2.0
2339497,140001,prior,9,6,15,4.0
3243742,140001,prior,10,2,11,3.0
1321319,140001,prior,11,5,11,3.0
297619,140001,test,12,0,11,2.0
296852,140002,prior,1,2,12,
3061571,140002,prior,2,6,7,4.0
736076,140002,prior,3,3,13,4.0
1350782,140002,prior,4,5,8,2.0
2910560,140002,prior,5,1,8,3.0
2101538,140002,prior,6,3,16,30.0
3070393,140002,prior,7,3,13,14.0
1713549,140002,prior,8,0,9,30.0
2974389,140002,prior,9,2,14,30.0
3249217,140002,prior,10,3,14,8.0
89860,140002,prior,11,5,8,23.0
3094601,140002,prior,12,4,14,20.0
1809587,140002,prior,13,2,12,5.0
231450,140002,prior,14,4,12,16.0
27723,140002,train,15,2,9,19.0
1957477,140003,prior,1,3,13,
89734,140003,prior,2,1,17,30.0
1700878,140003,prior,3,5,13,11.0
3318489,140003,prior,4,2,17,30.0
72628,140003,prior,5,1,12,13.0
1027520,140003,prior,6,1,17,14.0
2481572,140003,test,7,5,18,4.0
2596710,140004,prior,1,0,12,
2666222,140004,prior,2,0,19,7.0
2496256,140004,prior,3,4,9,30.0
380598,140004,prior,4,2,17,26.0
2493450,140004,prior,5,4,15,2.0
813153,140004,prior,6,1,17,18.0
1017064,140004,prior,7,5,9,30.0
2489369,140004,train,8,6,15,30.0
882667,140005,prior,1,5,18,
1844386,140005,prior,2,0,8,9.0
2551408,140005,prior,3,0,8,30.0
833535,140005,prior,4,6,8,6.0
692345,140005,prior,5,6,9,7.0
993130,140005,prior,6,5,11,13.0
231051,140005,prior,7,4,8,6.0
1897936,140005,prior,8,2,20,5.0
2646484,140005,prior,9,1,10,27.0
3159135,140005,prior,10,0,19,6.0
1867551,140005,prior,11,6,15,13.0
3163584,140005,prior,12,0,8,15.0
1345176,140005,prior,13,6,14,13.0
3297791,140005,prior,14,3,13,11.0
2869714,140005,prior,15,2,20,6.0
785070,140005,prior,16,0,17,12.0
1940222,140005,test,17,4,21,30.0
2691935,140006,prior,1,4,18,
2571646,140006,prior,2,3,15,30.0
1061602,140006,prior,3,4,15,30.0
244746,140006,prior,4,1,17,4.0
1195499,140006,prior,5,5,16,11.0
1643852,140006,prior,6,1,16,30.0
3200358,140006,prior,7,6,10,12.0
1377796,140006,prior,8,3,13,25.0
2019438,140006,prior,9,1,11,12.0
2628829,140006,train,10,0,12,30.0
797717,140007,prior,1,3,18,
1471895,140007,prior,2,6,17,10.0
253482,140007,prior,3,3,21,4.0
2670281,140007,prior,4,4,8,8.0
3071602,140007,prior,5,4,9,0.0
2933428,140007,prior,6,4,9,7.0
2846427,140007,prior,7,3,14,6.0
136111,140007,prior,8,5,9,9.0
2487956,140007,prior,9,5,21,0.0
1725634,140007,prior,10,3,8,12.0
2929773,140007,prior,11,1,10,5.0
124857,140007,prior,12,2,19,8.0
2617996,140007,prior,13,5,17,3.0
107801,140007,prior,14,2,18,18.0
2477811,140007,prior,15,6,22,30.0
451201,140007,prior,16,1,19,30.0
3105400,140007,prior,17,6,10,5.0
3253124,140007,prior,18,2,9,3.0
676715,140007,prior,19,5,7,17.0
1503295,140007,prior,20,0,9,30.0
1796330,140007,prior,21,1,7,8.0
507389,140007,prior,22,1,7,7.0
1310339,140007,prior,23,3,8,9.0
1549015,140007,prior,24,1,10,12.0
2274344,140007,prior,25,1,7,7.0
2214457,140007,prior,26,1,9,7.0
3018534,140007,prior,27,2,10,1.0
2683436,140007,prior,28,6,8,4.0
489628,140007,prior,29,5,8,6.0
563545,140007,train,30,1,19,3.0
776137,140008,prior,1,5,9,
974947,140008,prior,2,3,6,12.0
2465511,140008,prior,3,0,22,4.0
2986931,140008,prior,4,5,8,5.0
790149,140008,prior,5,2,10,4.0
1298906,140008,prior,6,1,9,13.0
835423,140008,prior,7,2,9,8.0
2534961,140008,prior,8,1,9,6.0
2764949,140008,prior,9,3,16,9.0
111650,140008,prior,10,3,8,7.0
2907228,140008,prior,11,1,11,5.0
1288849,140008,prior,12,0,23,6.0
996071,140008,prior,13,0,9,7.0
2354861,140008,prior,14,6,12,6.0
1019593,140008,prior,15,5,12,6.0
1729944,140008,prior,16,2,13,4.0
2997683,140008,prior,17,1,20,27.0
1304586,140008,prior,18,5,10,4.0
3171190,140008,prior,19,4,14,6.0
