order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
2698853,92001,prior,1,6,13,
3102395,92001,prior,2,4,15,30.0
280118,92001,prior,3,6,15,30.0
3374378,92001,prior,4,6,14,30.0
66958,92001,prior,5,6,12,21.0
984965,92001,prior,6,1,10,23.0
492752,92001,prior,7,3,10,30.0
2859957,92001,test,8,6,11,30.0
689193,92002,prior,1,4,15,
1183089,92002,prior,2,3,10,30.0
1202082,92002,prior,3,6,8,3.0
589074,92002,prior,4,1,8,9.0
781391,92002,prior,5,3,6,2.0
2267638,92002,prior,6,1,17,5.0
3229698,92002,prior,7,6,16,30.0
674840,92002,prior,8,5,16,6.0
1202579,92002,prior,9,3,21,5.0
2516159,92002,prior,10,6,11,10.0
1501484,92002,prior,11,3,13,4.0
1963383,92002,prior,12,3,17,7.0
1736256,92002,prior,13,6,15,10.0
2224984,92002,prior,14,3,17,4.0
2008786,92002,prior,15,6,9,10.0
225273,92002,prior,16,0,8,8.0
2411195,92002,prior,17,6,14,13.0
499190,92002,prior,18,3,14,4.0
3348707,92002,prior,19,4,8,29.0
2819871,92002,prior,20,2,8,5.0
3360519,92002,prior,21,3,7,8.0
3288981,92002,prior,22,5,14,9.0
332914,92002,prior,23,1,15,3.0
2992360,92002,prior,24,4,11,10.0
1929427,92002,train,25,3,12,30.0
1970269,92003,prior,1,4,14,
970742,92003,prior,2,2,16,19.0
2373334,92003,prior,3,4,10,30.0
1298914,92003,prior,4,3,16,27.0
1773717,92003,prior,5,3,10,28.0
3141657,92003,prior,6,5,8,16.0
1621972,92003,prior,7,1,10,24.0
2169314,92003,prior,8,3,10,30.0
163322,92003,prior,9,1,11,19.0
1977314,92003,train,10,4,12,3.0
564138,92004,prior,1,3,12,
1323363,92004,prior,2,0,17,4.0
1605224,92004,prior,3,6,19,30.0
1631833,92004,prior,4,6,8,7.0
2591893,92004,prior,5,4,6,19.0
1242343,92004,prior,6,0,22,10.0
205983,92004,prior,7,0,17,7.0
2074662,92004,prior,8,1,14,30.0
3395889,92004,prior,9,5,15,18.0
2839546,92004,prior,10,0,12,9.0
2072029,92004,prior,11,3,15,10.0
1846893,92004,prior,12,0,22,18.0
2431083,92004,prior,13,0,13,28.0
62852,92004,prior,14,0,10,7.0
1855988,92004,prior,15,0,13,30.0
940304,92004,train,16,0,11,30.0
198968,92005,prior,1,0,13,
2854712,92005,prior,2,2,9,2.0
2694097,92005,prior,3,0,12,26.0
1060339,92005,prior,4,3,9,10.0
848010,92005,prior,5,0,9,30.0
192438,92005,prior,6,1,10,22.0
1149716,92005,prior,7,1,10,14.0
2101221,92005,prior,8,1,11,7.0
1162492,92005,prior,9,5,15,4.0
2863770,92005,test,10,3,9,30.0
1706690,92006,prior,1,0,13,
2251610,92006,prior,2,1,14,22.0
2939176,92006,prior,3,4,15,30.0
3292160,92006,prior,4,1,15,4.0
2778508,92006,prior,5,3,19,16.0
647778,92006,prior,6,2,15,20.0
390944,92006,prior,7,6,11,18.0
499219,92006,prior,8,6,15,14.0
239511,92006,train,9,6,16,7.0
2536412,92007,prior,1,1,9,
1521961,92007,prior,2,4,9,30.0
2990568,92007,prior,3,2,13,30.0
96815,92007,prior,4,5,11,17.0
1608422,92007,prior,5,3,15,30.0
2707610,92007,train,6,3,14,14.0
2754983,92008,prior,1,2,19,
168030,92008,prior,2,1,10,6.0
805052,92008,prior,3,0,11,30.0
1878710,92008,train,4,4,17,30.0
1403916,92009,prior,1,0,19,
193825,92009,prior,2,1,16,30.0
1707852,92009,prior,3,1,11,30.0
1918246,92009,prior,4,1,13,30.0
511307,92009,test,5,2,12,15.0
2655173,92010,prior,1,4,9,
