order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
2803764,46001,prior,1,1,15,
1394685,46001,prior,2,1,17,7.0
1685706,46001,prior,3,6,19,5.0
813696,46001,prior,4,0,10,15.0
2165317,46001,prior,5,0,14,28.0
1836267,46001,prior,6,5,18,12.0
383474,46001,prior,7,5,13,7.0
679471,46001,prior,8,4,10,6.0
2760854,46001,train,9,5,12,8.0
1693477,46002,prior,1,5,14,
2449125,46002,prior,2,5,9,30.0
3107241,46002,prior,3,3,12,12.0
1430233,46002,prior,4,0,15,30.0
1188856,46002,prior,5,3,11,3.0
1001362,46002,prior,6,6,15,3.0
2157986,46002,prior,7,5,10,6.0
941784,46002,train,8,6,8,22.0
2156013,46003,prior,1,5,10,
1610679,46003,prior,2,5,11,7.0
1824667,46003,prior,3,6,11,15.0
1795250,46003,prior,4,2,14,10.0
2663951,46003,train,5,2,8,30.0
2145668,46004,prior,1,6,18,
356958,46004,prior,2,3,8,30.0
1315315,46004,prior,3,1,10,30.0
300556,46004,prior,4,4,10,10.0
2476738,46004,prior,5,1,17,18.0
2257351,46004,prior,6,6,9,5.0
44755,46004,prior,7,4,9,12.0
632104,46004,prior,8,6,10,2.0
2488004,46004,prior,9,4,23,12.0
677444,46004,prior,10,2,21,12.0
3212730,46004,prior,11,6,11,11.0
1008646,46004,prior,12,1,15,9.0
577124,46004,prior,13,5,8,4.0
383645,46004,prior,14,1,19,10.0
466712,46004,prior,15,4,9,10.0
541032,46004,prior,16,0,11,24.0
2776336,46004,prior,17,5,9,5.0
2790400,46004,prior,18,6,18,15.0
1926644,46004,prior,19,0,15,8.0
759006,46004,prior,20,0,17,14.0
620036,46004,prior,21,1,14,15.0
209132,46004,prior,22,2,8,8.0
2193447,46004,prior,23,2,20,0.0
2821281,46004,prior,24,0,11,12.0
249228,46004,prior,25,0,13,0.0
2151475,46004,prior,26,4,7,11.0
1184880,46004,prior,27,4,6,7.0
2977811,46004,prior,28,6,13,2.0
2236821,46004,prior,29,0,13,1.0
843890,46004,prior,30,0,7,7.0
1557425,46004,train,31,0,13,0.0
231278,46005,prior,1,1,8,
2576973,46005,prior,2,3,8,9.0
545303,46005,prior,3,2,7,6.0
2250040,46005,prior,4,2,9,7.0
2855861,46005,prior,5,1,7,13.0
1811686,46005,prior,6,2,7,1.0
905780,46005,prior,7,1,8,6.0
2118147,46005,train,8,1,7,28.0
1769046,46006,prior,1,6,13,
258317,46006,prior,2,2,15,17.0
2924908,46006,prior,3,1,11,30.0
1584291,46006,prior,4,0,13,6.0
2584176,46006,prior,5,5,14,12.0
1718056,46006,prior,6,4,13,6.0
2644977,46006,prior,7,2,17,30.0
2455753,46006,prior,8,6,12,4.0
2199039,46006,prior,9,2,15,3.0
2952172,46006,prior,10,0,14,5.0
2308071,46006,prior,11,3,12,10.0
1870438,46006,prior,12,0,19,30.0
539158,46006,prior,13,0,18,14.0
2574752,46006,train,14,0,9,14.0
375726,46007,prior,1,3,15,
1586400,46007,prior,2,5,14,30.0
823936,46007,prior,3,6,6,8.0
2232834,46007,test,4,4,13,19.0
441165,46008,prior,1,0,18,
1441978,46008,prior,2,0,8,7.0
2905799,46008,prior,3,0,18,0.0
422461,46008,prior,4,0,11,14.0
2650077,46008,prior,5,1,18,8.0
917516,46008,prior,6,6,15,5.0
2388230,46008,prior,7,0,18,8.0
348646,46008,prior,8,4,11,25.0
516422,46008,prior,9,6,13,9.0
2354693,46008,prior,10,5,20,13.0
1050828,46008,prior,11,1,19,10.0
602239,46008,prior,12,4,18,10.0
334006,46008,prior,13,1,13,4.0
1117128,46008,prior,14,3,17,9.0
2471212,46008,prior,15,5,10,30.0
679630,46008,prior,16,6,16,8.0
2150292,46008,prior,17,0,16,22.0
2726134,46008,prior,18,0,10,21.0
866871,46008,prior,19,6,11,6.0
1506335,46008,prior,20,0,12,8.0
1040445,46008,prior,21,5,16,19.0
3214078,46008,prior,22,0,13,2.0
1928897,46008,prior,23,5,13,12.0
1793897,46008,prior,24,5,13,7.0
1812091,46008,prior,25,0,16,23.0
1785738,46008,test,26,6,16,30.0
2077398,46009,prior,1,5,19,
2965454,46009,prior,2,0,9,9.0
2279302,46009,prior,3,1,14,8.0
167702,46009,prior,4,1,8,7.0
708236,46009,prior,5,1,8,14.0
2827739,46009,prior,6,3,9,16.0
1839168,46009,prior,7,3,8,14.0
204560,46009,prior,8,1,13,5.0
468593,46009,prior,9,1,9,7.0
2282660,46009,prior,10,2,13,1.0
3139594,46009,prior,11,1,13,6.0
2049682,46009,train,12,2,11,1.0
3029331,46010,prior,1,5,10,
2922630,46010,prior,2,1,7,10.0
982312,46010,prior,3,4,7,3.0
2012729,46010,prior,4,1,7,4.0
2001433,46010,prior,5,1,10,7.0
1021020,46010,prior,6,5,9,4.0
1965637,46010,prior,7,6,15,30.0
765852,46010,prior,8,1,11,9.0
97868,46010,train,9,3,15,30.0
506793,46011,prior,1,1,15,
1035878,46011,prior,2,4,20,3.0
380350,46011,prior,3,4,20,0.0
905023,46011,prior,4,3,13,30.0
3193377,46011,prior,5,5,16,2.0
2045510,46011,prior,6,6,14,30.0
751312,46011,prior,7,3,20,25.0
357759,46011,train,8,3,12,30.0
3416826,46012,prior,1,5,16,
973394,46012,prior,2,5,9,14.0
1747795,46012,prior,3,6,10,8.0
1936237,46012,prior,4,0,10,8.0
2778725,46012,prior,5,6,17,6.0
529300,46012,prior,6,6,12,7.0
3087568,46012,prior,7,0,14,8.0
553841,46012,prior,8,0,10,21.0
3043867,46012,prior,9,0,9,21.0
810687,46012,prior,10,4,20,11.0
1715076,46012,prior,11,6,10,9.0
340965,46012,prior,12,0,14,15.0
51525,46012,prior,13,1,21,15.0
997672,46012,prior,14,4,19,30.0
3067519,46012,prior,15,2,19,5.0
2318988,46012,prior,16,2,7,21.0
1721602,46012,prior,17,6,14,11.0
248923,46012,prior,18,6,15,14.0
515921,46012,prior,19,5,15,6.0
753635,46012,prior,20,5,16,0.0
3203584,46012,prior,21,5,20,0.0
3217109,46012,prior,22,4,11,6.0
3019479,46012,prior,23,0,12,10.0
810854,46012,prior,24,0,12,7.0
412493,46012,prior,25,6,8,6.0
2656780,46012,prior,26,1,18,2.0
832877,46012,prior,27,1,18,0.0
2890437,46012,prior,28,5,18,11.0
380709,46012,prior,29,1,10,3.0
1901218,46012,prior,30,5,18,4.0
2891260,46012,prior,31,5,17,7.0
2193697,46012,prior,32,6,16,8.0
103999,46012,prior,33,5,18,6.0
1607454,46012,prior,34,4,19,6.0
2162298,46012,prior,35,3,13,6.0
3235637,46012,prior,36,5,17,30.0
1729149,46012,test,37,2,16,4.0
1493856,46013,prior,1,3,16,
278190,46013,prior,2,6,14,30.0
653163,46013,prior,3,6,11,21.0
1305159,46013,prior,4,6,12,21.0
2940103,46013,prior,5,1,16,9.0
2912998,46013,prior,6,1,16,30.0
245446,46013,prior,7,1,12,7.0
783805,46013,prior,8,0,14,6.0
272660,46013,prior,9,0,11,21.0
1597582,46013,prior,10,0,15,7.0
461845,46013,prior,11,5,18,26.0
2765326,46013,prior,12,5,6,28.0
832361,46013,train,13,6,14,22.0
3184164,46014,prior,1,3,15,
547238,46014,prior,2,1,16,30.0
1999245,46014,prior,3,0,13,30.0
2167348,46014,test,4,2,10,30.0
407597,46015,prior,1,2,9,
2441303,46015,prior,2,3,18,8.0
1608015,46015,prior,3,3,11,7.0
394524,46015,prior,4,4,10,1.0
1386511,46015,test,5,1,9,4.0
2581126,46016,prior,1,2,17,
145829,46016,prior,2,4,16,9.0
1549859,46016,prior,3,1,11,11.0
2332352,46016,prior,4,5,15,11.0
2591468,46016,prior,5,5,15,0.0
3298375,46016,prior,6,1,16,3.0
2453468,46016,prior,7,0,11,13.0
2169830,46016,prior,8,0,16,7.0
1315206,46016,test,9,6,11,13.0
2644390,46017,prior,1,2,19,
2669773,46017,prior,2,6,17,30.0
907173,46017,prior,3,0,10,30.0
3078568,46017,prior,4,0,11,21.0
104438,46017,prior,5,6,16,30.0
2536041,46017,test,6,4,20,30.0
124572,46018,prior,1,1,16,
1244817,46018,prior,2,2,12,15.0
