order_id,product_id,add_to_cart_order,reordered
186,7781,1,0
186,44085,2,0
186,20082,3,0
186,43692,4,0
186,14947,5,0
186,41351,6,0
186,25830,7,0
186,28892,8,0
186,20314,9,0
242,19691,1,1
242,16797,2,1
242,13176,3,0
451,24852,1,1
451,28204,2,1
451,4920,3,1
451,46906,4,1
451,38383,5,0
451,26209,6,1
451,31717,7,1
451,10017,8,1
525,5025,1,0
525,3631,2,1
525,47503,3,0
525,48679,4,1
525,22900,5,0
525,31506,6,1
525,21616,7,1
525,27930,8,1
525,47630,9,1
525,40706,10,1
638,5785,1,1
638,1947,2,1
638,11777,3,1
638,21137,4,1
638,42265,5,1
638,24184,6,1
638,45007,7,1
638,8518,8,1
638,24964,9,1
638,481,10,0
638,18889,11,0
638,34658,12,0
1353,7533,1,1
1353,264,2,1
1353,24852,3,1
1353,12672,4,1
1353,33129,5,1
1353,35221,6,1
1353,47766,7,1
1353,10151,8,1
1353,8228,9,0
1353,3431,10,0
1353,21376,11,1
1353,33745,12,1
1353,33351,13,1
1785,27845,1,1
1785,42701,2,0
1785,4712,3,0
1785,21137,4,1
1785,43122,5,1
1785,25340,6,1
1785,33043,7,0
1785,38231,8,0
2230,32139,1,0
2230,42265,2,0
2230,9825,3,1
2230,7398,4,1
2230,31040,5,1
2230,43352,6,1
2230,34050,7,1
2230,24852,8,1
2262,24852,1,1
2262,33000,2,1
2262,47209,3,1
2262,6549,4,1
2262,48121,5,1
3044,9076,1,1
3044,33195,2,0
3044,42244,3,1
3044,6839,4,0
3044,6692,5,1
3044,45066,6,1
3044,2380,7,1
3044,44683,8,1
3872,26283,1,1
3872,11182,2,1
3872,13984,3,1
3872,21137,4,1
3872,13176,5,0
3872,29447,6,1
3912,6184,1,1
3912,37710,2,0
3924,10814,1,1
3924,30024,2,1
4120,24632,1,1
4120,2067,2,1
4120,33462,3,1
4120,30658,4,1
4120,42828,5,1
4120,38256,6,1
4120,30450,7,1
4120,5322,8,1
4120,14183,9,1
4120,24852,10,1
4120,28204,11,1
4120,37646,12,1
4120,18523,13,1
4120,19156,14,1
4120,24954,15,1
4121,11610,1,0
4121,5212,2,1
4121,44056,3,1
4121,28289,4,1
4121,48679,5,1
4121,4920,6,0
4121,40556,7,1
4121,38159,8,1
4822,12797,1,1
4822,24964,2,1
4822,21903,3,1
4822,4421,4,1
4822,49236,5,1
4822,19057,6,1
4822,42265,7,1
4822,46667,8,1
4822,5212,9,1
5144,21709,1,1
5144,37388,2,1
5144,25890,3,1
5144,27811,4,0
5144,4071,5,0
5144,11782,6,1
5144,5212,7,0
5144,8061,8,0
5144,34220,9,0
5144,1376,10,0
5153,46593,1,1
5153,21709,2,1
5153,39719,3,1
5153,39351,4,1
5153,44123,5,1
5153,25138,6,1
5153,49028,7,1
5153,17122,8,1
5153,9076,9,1
5153,8707,10,1
5153,35147,11,1
5176,32655,1,1
5176,32839,2,1
5176,5450,3,1
5176,15290,4,1
5176,39094,5,1
5176,2380,6,0
5176,27521,7,1
5176,32177,8,0
5176,6849,9,0
5176,46107,10,0
5176,7185,11,0
5176,24184,12,0
5176,7503,13,0
5872,13176,1,1
5872,29798,2,0
6024,34508,1,1
6024,26209,2,1
6024,13237,3,1
6024,35985,4,1
6024,13746,5,0
6024,39037,6,0
6024,43093,7,1
6024,29941,8,0
6024,33623,9,0
6024,29225,10,0
6024,11422,11,1
6077,16965,1,0
6077,24852,2,0
6077,18234,3,0
6077,28985,4,0
6077,4605,5,0
6077,45066,6,0
6077,16797,7,0
6077,17872,8,0
6077,37524,9,0
6077,30489,10,0
6077,38273,11,0
6077,45104,12,0
6077,31086,13,0
6077,13083,14,0
6077,5240,15,0
6077,8424,16,0
6077,27845,17,0
6077,3962,18,0
6077,47209,19,0
6077,28849,20,0
6176,31964,1,0
6176,41387,2,1
6176,18229,3,1
6176,21653,4,1
6176,16965,5,0
6176,7035,6,1
6176,42741,7,1
6176,40002,8,1
6176,11494,9,1
6176,36029,10,1
6176,30814,11,0
6176,18691,12,0
6176,932,13,0
6176,12381,14,0
6176,13807,15,0
6176,43522,16,0
6176,9290,17,0
6176,12734,18,0
6176,18523,19,1
6176,33787,20,0
6252,44422,1,0
6252,21543,2,0
6252,26940,3,1
6252,16759,4,1
6252,13176,5,1
6252,30391,6,0
6252,37646,7,1
6375,27086,1,1
6375,19156,2,1
6375,24852,3,1
6375,28204,4,1
6375,24954,5,1
6375,5757,6,1
6375,24632,7,1
6375,30658,8,1
6375,2067,9,1
6375,8277,10,1
6458,14502,1,1
6458,9285,2,1
6458,25256,3,1
6491,23291,1,1
6491,16589,2,1
6491,33929,3,1
6491,22124,4,1
6491,13351,5,1
6491,40571,6,1
6491,32429,7,1
6491,8277,8,1
6491,43122,9,1
7087,49079,1,0
7087,13521,2,0
7087,33624,3,0
7087,25847,4,0
7087,4985,5,0
7087,28824,6,0
7087,959,7,0
7087,24425,8,0
7087,12524,9,0
7087,7786,10,0
7087,6300,11,0
7087,31505,12,0
7087,15412,13,0
7087,30661,14,0
7087,38228,15,0
7087,25715,16,0
7087,12879,17,0
7087,24660,18,0
7087,17923,19,0
7087,18432,20,0
7273,1529,1,1
7273,26209,2,1
7273,15937,3,1
7273,24964,4,1
7273,47626,5,1
7273,49533,6,1
7273,21903,7,1
7273,42736,8,1
7273,33198,9,1
7273,40604,10,1
7273,29270,11,1
7273,27055,12,1
7273,47209,13,0
7411,38689,1,1
7411,24852,2,1
7411,20989,3,1
7411,19173,4,1
7411,8490,5,1
7712,21194,1,0
7712,33731,2,0
7712,43129,3,0
7712,14929,4,0
7712,41716,5,1
7712,20114,6,1
7712,44632,7,1
7712,48523,8,1
7712,8670,9,0
7712,7521,10,1
7744,5876,1,0
7744,20382,2,0
7744,47209,3,0
7744,3957,4,0
7744,13245,5,0
7792,27086,1,1
7792,18362,2,1
7792,24852,3,1
7792,26604,4,1
7792,11777,5,0
7792,9076,6,0
7792,16797,7,0
7792,19057,8,1
7792,37455,9,1
7792,1103,10,1
7792,41836,11,1
7792,47209,12,1
7792,5794,13,1
7877,45104,1,1
7877,20883,2,1
7877,17427,3,1
7877,24852,4,1
7877,36961,5,1
7877,9387,6,1
7877,30849,7,1
7877,44570,8,1
7877,45007,9,1
7877,28601,10,1
7877,49383,11,1
7877,29487,12,1
7877,11152,13,1
7877,12341,14,0
7877,30406,15,0
7877,33493,16,0
7877,37696,17,0
7877,14493,18,1
7968,27336,1,0
7968,47766,2,0
7968,35939,3,1
7968,26209,4,1
7968,28842,5,1
7968,27845,6,1
7968,43712,7,1
7968,28199,8,1
8008,21330,1,0
8008,4347,2,1
8008,24852,3,1
8008,3999,4,1
8008,2240,5,1
8008,18576,6,1
8008,8153,7,0
8008,40316,8,0
8008,7644,9,0
8008,49139,10,0
8147,6532,1,1
8147,25146,2,1
8147,24841,3,1
8147,44948,4,1
8147,15995,5,0
8147,37646,6,1
8147,35221,7,1
8176,24964,1,1
8176,30233,2,1
8176,47209,3,1
8176,5876,4,1
8176,13176,5,1
8176,14633,6,1
8176,46047,7,1
9236,9673,1,1
9236,1875,2,1
9236,9471,3,1
9236,12738,4,1
9236,41273,5,1
9236,23085,6,1
9236,43961,7,1
9236,39877,8,1
9236,23039,9,1
9236,12099,10,1
9236,13176,11,1
9236,15294,12,1
9713,12847,1,0
9713,33543,2,0
9713,19677,3,1
9713,24852,4,1
9713,4799,5,0
9713,3977,6,1
9713,18370,7,0
9713,37646,8,0
9713,42736,9,0
