order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
2776253,82001,prior,1,1,11,
693394,82001,prior,2,3,10,30.0
127533,82001,prior,3,2,13,27.0
1394799,82001,prior,4,2,14,21.0
3033678,82001,prior,5,5,10,17.0
2294412,82001,prior,6,6,15,8.0
2558292,82001,prior,7,3,12,18.0
3179336,82001,prior,8,5,12,23.0
2342063,82001,prior,9,4,12,20.0
1639792,82001,prior,10,2,11,30.0
918507,82001,prior,11,0,10,12.0
248956,82001,prior,12,0,11,0.0
489226,82001,prior,13,2,11,16.0
2841922,82001,prior,14,6,13,25.0
2548373,82001,prior,15,2,12,30.0
1641459,82001,prior,16,4,9,30.0
339034,82001,prior,17,0,10,30.0
71434,82001,test,18,2,12,16.0
2052894,82002,prior,1,3,14,
1102655,82002,prior,2,4,9,15.0
2736065,82002,prior,3,4,8,7.0
633116,82002,prior,4,3,10,13.0
2788095,82002,prior,5,4,14,15.0
107954,82002,prior,6,5,12,1.0
1507330,82002,prior,7,4,14,20.0
1713071,82002,prior,8,3,11,6.0
84846,82002,prior,9,4,10,8.0
2824415,82002,prior,10,4,11,0.0
1223974,82002,prior,11,2,13,19.0
389556,82002,prior,12,4,10,2.0
2719261,82002,prior,13,1,12,4.0
2842422,82002,prior,14,4,12,3.0
3401517,82002,prior,15,3,9,6.0
1632667,82002,prior,16,4,12,1.0
265546,82002,prior,17,1,10,4.0
2743808,82002,prior,18,2,10,1.0
277181,82002,prior,19,4,13,9.0
872330,82002,prior,20,4,13,0.0
2208564,82002,prior,21,5,10,8.0
997962,82002,prior,22,5,17,7.0
1441344,82002,prior,23,2,15,4.0
2225765,82002,prior,24,3,14,1.0
1516523,82002,prior,25,1,9,5.0
3066847,82002,prior,26,3,9,9.0
541075,82002,prior,27,4,13,1.0
919492,82002,prior,28,1,13,4.0
108680,82002,prior,29,2,12,8.0
2933384,82002,prior,30,4,16,2.0
1484448,82002,prior,31,6,17,2.0
620376,82002,prior,32,5,7,13.0
1983701,82002,prior,33,2,15,4.0
9854,82002,prior,34,2,15,0.0
2768605,82002,prior,35,1,13,6.0
3273724,82002,prior,36,1,13,7.0
3286649,82002,prior,37,3,17,2.0
1244048,82002,prior,38,5,14,9.0
1649869,82002,prior,39,5,9,7.0
1017512,82002,prior,40,0,23,16.0
453307,82002,prior,41,2,9,9.0
1998921,82002,prior,42,1,11,6.0
685431,82002,prior,43,3,19,2.0
1523889,82002,prior,44,3,9,7.0
150653,82002,prior,45,1,10,5.0
233531,82002,prior,46,4,16,3.0
2651178,82002,prior,47,3,15,6.0
793915,82002,prior,48,5,14,2.0
923050,82002,prior,49,2,8,4.0
232367,82002,prior,50,2,14,7.0
766106,82002,prior,51,1,12,6.0
574774,82002,prior,52,1,14,0.0
1924576,82002,prior,53,5,15,4.0
1051596,82002,prior,54,2,10,4.0
695669,82002,prior,55,2,16,0.0
1103484,82002,prior,56,4,12,2.0
2305294,82002,prior,57,2,12,5.0
839399,82002,prior,58,1,17,6.0
1696342,82002,prior,59,3,12,2.0
968890,82002,prior,60,4,16,8.0
1775490,82002,prior,61,2,16,5.0
1650419,82002,prior,62,2,14,7.0
2504759,82002,prior,63,3,13,1.0
2106529,82002,prior,64,5,16,2.0
3036423,82002,train,65,5,15,7.0
3220886,82003,prior,1,4,22,
2282555,82003,prior,2,2,8,5.0
668372,82003,prior,3,4,17,2.0
2728520,82003,prior,4,1,17,4.0
1376202,82003,prior,5,5,8,4.0
869732,82003,prior,6,1,13,3.0
446429,82003,prior,7,5,7,4.0
487306,82003,prior,8,1,12,24.0
609741,82003,prior,9,0,18,6.0
3128120,82003,prior,10,4,9,4.0
3245379,82003,train,11,1,10,4.0
3265731,82004,prior,1,4,10,
2813004,82004,prior,2,4,11,7.0
1818437,82004,prior,3,2,16,5.0
1555369,82004,prior,4,4,16,9.0
2458017,82004,prior,5,4,21,14.0
1896871,82004,prior,6,0,14,3.0
549218,82004,prior,7,5,12,5.0
2986854,82004,prior,8,3,20,30.0
1199734,82004,prior,9,5,12,2.0
2950477,82004,prior,10,2,15,4.0
2227100,82004,prior,11,2,15,7.0
629143,82004,prior,12,4,12,2.0
843093,82004,prior,13,5,12,1.0
199397,82004,prior,14,3,11,12.0
3301966,82004,prior,15,5,14,2.0
3418560,82004,prior,16,0,12,2.0
386901,82004,prior,17,5,15,5.0
3314351,82004,prior,18,2,13,4.0
1422209,82004,prior,19,5,17,3.0
1582504,82004,prior,20,3,11,12.0
2958597,82004,prior,21,0,13,11.0
1019148,82004,prior,22,3,20,17.0
50247,82004,prior,23,3,11,7.0
732322,82004,prior,24,0,17,11.0
198586,82004,prior,25,4,11,4.0
3047349,82004,prior,26,3,17,6.0
3416528,82004,prior,27,3,12,14.0
1036357,82004,prior,28,2,11,6.0
1774360,82004,prior,29,3,14,8.0
3307528,82004,prior,30,5,15,2.0
851705,82004,prior,31,2,16,4.0
2751675,82004,prior,32,1,21,6.0
1115067,82004,prior,33,3,14,2.0
1425030,82004,prior,34,0,15,4.0
1391467,82004,prior,35,1,13,1.0
3029035,82004,prior,36,1,17,7.0
866442,82004,prior,37,6,9,5.0
1522886,82004,prior,38,3,16,4.0
2736915,82004,prior,39,6,10,3.0
2686660,82004,prior,40,1,13,9.0
2478695,82004,prior,41,2,14,22.0
1462072,82004,prior,42,1,13,6.0
807141,82004,prior,43,0,10,13.0
3338091,82004,prior,44,0,12,7.0
2898033,82004,prior,45,1,15,1.0
2295017,82004,prior,46,1,17,7.0
2215850,82004,prior,47,2,14,8.0
3227554,82004,prior,48,3,15,15.0
2049803,82004,train,49,4,18,22.0
1685331,82005,prior,1,6,16,
1826161,82005,prior,2,5,19,30.0
1469357,82005,prior,3,0,17,23.0
962006,82005,prior,4,2,9,30.0
1955683,82005,prior,5,0,8,30.0
