order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
150999,119001,prior,1,1,23,
2601851,119001,prior,2,2,0,15.0
2289523,119001,prior,3,0,16,30.0
526965,119001,prior,4,2,16,16.0
1115688,119001,prior,5,1,11,13.0
3378133,119001,prior,6,0,19,13.0
533379,119001,prior,7,6,14,30.0
2860118,119001,prior,8,2,16,17.0
2744158,119001,prior,9,0,16,30.0
842920,119001,train,10,0,23,30.0
2752049,119002,prior,1,0,23,
68783,119002,prior,2,1,17,1.0
2401957,119002,prior,3,3,11,9.0
1207640,119002,prior,4,2,11,6.0
170295,119002,prior,5,5,10,3.0
1889841,119002,prior,6,2,23,4.0
46225,119002,prior,7,2,14,7.0
2214126,119002,prior,8,1,12,6.0
2617796,119002,prior,9,3,9,2.0
955224,119002,prior,10,2,14,6.0
2168322,119002,prior,11,4,23,2.0
1982024,119002,prior,12,0,18,3.0
1949531,119002,prior,13,3,11,3.0
3293817,119002,prior,14,1,12,5.0
3341346,119002,prior,15,3,11,2.0
2540093,119002,prior,16,1,22,5.0
330169,119002,prior,17,4,10,3.0
2131725,119002,prior,18,1,10,4.0
3154774,119002,prior,19,5,14,4.0
2829489,119002,prior,20,2,23,4.0
2228953,119002,prior,21,6,21,4.0
2803944,119002,prior,22,2,15,3.0
2167286,119002,prior,23,1,17,6.0
3349208,119002,prior,24,4,18,3.0
1899256,119002,prior,25,5,14,8.0
294841,119002,prior,26,2,17,25.0
307572,119002,prior,27,3,22,29.0
1775143,119002,prior,28,3,20,7.0
1796537,119002,prior,29,2,20,6.0
1618653,119002,prior,30,2,23,7.0
1906239,119002,prior,31,1,15,6.0
2469426,119002,prior,32,5,12,4.0
322652,119002,prior,33,2,16,4.0
868334,119002,prior,34,1,18,6.0
1127237,119002,prior,35,1,12,7.0
2950969,119002,prior,36,3,14,2.0
3306719,119002,prior,37,1,12,5.0
1608214,119002,prior,38,5,11,4.0
654068,119002,prior,39,3,14,5.0
3255122,119002,prior,40,0,3,25.0
1202624,119002,prior,41,3,12,3.0
746215,119002,prior,42,0,12,4.0
2248235,119002,prior,43,2,19,2.0
2226105,119002,prior,44,0,19,5.0
1982275,119002,prior,45,5,9,5.0
2084278,119002,prior,46,2,10,11.0
2631453,119002,prior,47,0,13,5.0
2040128,119002,prior,48,3,10,3.0
2592779,119002,prior,49,0,0,4.0
2558063,119002,prior,50,0,19,7.0
3111826,119002,prior,51,0,17,7.0
2074992,119002,prior,52,4,13,4.0
1614469,119002,prior,53,2,13,5.0
1952453,119002,prior,54,4,18,2.0
1504392,119002,prior,55,2,23,5.0
2376610,119002,prior,56,6,20,11.0
204043,119002,prior,57,3,17,11.0
2136132,119002,prior,58,0,5,11.0
852174,119002,prior,59,3,20,3.0
1054438,119002,prior,60,0,11,4.0
1324116,119002,test,61,3,10,3.0
2916319,119003,prior,1,4,7,
1392871,119003,prior,2,2,13,30.0
661253,119003,prior,3,5,8,30.0
144336,119003,test,4,1,18,30.0
2267937,119004,prior,1,1,12,
2333465,119004,prior,2,0,10,13.0
1115564,119004,prior,3,2,13,2.0
2766075,119004,prior,4,4,16,9.0
1077378,119004,test,5,6,19,16.0
1512734,119005,prior,1,3,16,
3250280,119005,prior,2,1,10,30.0
2474258,119005,prior,3,2,10,30.0
2852810,119005,prior,4,5,11,10.0
3251889,119005,test,5,0,14,30.0
2052405,119006,prior,1,0,12,
605175,119006,prior,2,6,9,30.0
2721517,119006,prior,3,1,13,30.0
387466,119006,test,4,6,15,26.0
877059,119007,prior,1,0,17,
1164748,119007,prior,2,0,17,14.0
3265336,119007,prior,3,0,16,7.0
1247117,119007,train,4,0,18,7.0
261342,119008,prior,1,6,19,
1688775,119008,prior,2,0,18,29.0
297009,119008,prior,3,1,14,30.0
887824,119008,prior,4,0,15,30.0
2880780,119008,prior,5,1,16,22.0
1258045,119008,test,6,0,13,13.0
1775721,119009,prior,1,0,10,
2951934,119009,prior,2,6,8,6.0
2460113,119009,prior,3,0,14,8.0
2115183,119009,prior,4,0,14,7.0
818368,119009,prior,5,0,12,21.0
2590442,119009,prior,6,2,19,16.0
3082499,119009,prior,7,0,11,30.0
2817403,119009,prior,8,3,17,17.0
1872363,119009,prior,9,3,20,7.0
3324978,119009,prior,10,4,17,22.0
52283,119009,test,11,3,21,6.0
1003665,119010,prior,1,0,9,
3207889,119010,prior,2,1,6,29.0
421147,119010,prior,3,1,14,30.0
1230139,119010,prior,4,5,8,25.0
3201803,119010,train,5,3,14,19.0
922380,119011,prior,1,5,20,
2094549,119011,prior,2,6,16,1.0
489067,119011,prior,3,2,11,3.0
447164,119011,prior,4,4,16,9.0
1141118,119011,prior,5,5,16,8.0
2541249,119011,prior,6,3,8,5.0
3360494,119011,prior,7,1,9,19.0
236842,119011,prior,8,2,17,15.0
2224861,119011,prior,9,4,17,2.0
2146618,119011,prior,10,6,10,9.0
2734355,119011,train,11,5,12,20.0
3328583,119012,prior,1,5,13,
2296351,119012,prior,2,4,14,20.0
714106,119012,prior,3,1,22,30.0
3043242,119012,prior,4,6,13,30.0
1752046,119012,test,5,1,23,30.0
357691,119013,prior,1,0,18,
2121176,119013,prior,2,3,19,10.0
2441100,119013,prior,3,0,15,30.0
2303208,119013,prior,4,1,17,29.0
808632,119013,prior,5,0,18,27.0
501922,119013,prior,6,1,18,30.0
1610469,119013,prior,7,2,18,30.0
2885457,119013,prior,8,0,13,19.0
902390,119013,train,9,1,18,29.0
1667128,119014,prior,1,4,20,
3396680,119014,prior,2,6,13,30.0
2965803,119014,prior,3,5,17,6.0
916174,119014,prior,4,6,11,8.0
721152,119014,train,5,2,21,30.0
3304198,119015,prior,1,5,18,
72741,119015,prior,2,2,16,4.0
504663,119015,prior,3,3,14,15.0
838835,119015,prior,4,6,14,3.0
610487,119015,prior,5,1,11,2.0
