order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
626574,89001,prior,1,3,13,
2726264,89001,prior,2,0,22,30.0
1080275,89001,prior,3,4,9,30.0
1848406,89001,prior,4,4,10,21.0
790809,89001,prior,5,1,14,30.0
1495034,89001,prior,6,5,11,30.0
666745,89001,prior,7,1,13,30.0
1258853,89001,prior,8,6,10,26.0
638990,89001,prior,9,5,23,30.0
1212494,89001,prior,10,0,21,30.0
623979,89001,prior,11,5,11,26.0
92433,89001,train,12,5,9,28.0
1454727,89002,prior,1,2,16,
1025451,89002,prior,2,0,10,30.0
1704788,89002,prior,3,1,12,30.0
1084111,89002,prior,4,2,10,15.0
1514420,89002,prior,5,1,7,6.0
1576494,89002,prior,6,4,13,17.0
2832252,89002,prior,7,4,11,28.0
2179401,89002,prior,8,4,20,28.0
2613735,89002,prior,9,4,13,7.0
2259557,89002,prior,10,5,12,15.0
1886712,89002,prior,11,1,10,3.0
2890971,89002,test,12,0,21,13.0
2526448,89003,prior,1,2,15,
2238720,89003,prior,2,3,13,8.0
938434,89003,prior,3,1,16,5.0
335295,89003,prior,4,3,23,9.0
434447,89003,prior,5,3,17,21.0
1785925,89003,prior,6,2,13,6.0
1717150,89003,test,7,1,15,30.0
726073,89004,prior,1,1,9,
191802,89004,prior,2,5,8,4.0
396083,89004,prior,3,5,12,7.0
3021791,89004,prior,4,3,12,5.0
981595,89004,prior,5,3,16,7.0
902254,89004,prior,6,4,11,1.0
520471,89004,prior,7,2,12,5.0
1946944,89004,prior,8,5,12,3.0
464153,89004,prior,9,2,12,4.0
856186,89004,prior,10,4,10,2.0
121931,89004,prior,11,2,12,5.0
1438609,89004,prior,12,5,8,10.0
2545060,89004,prior,13,4,12,6.0
1219639,89004,train,14,0,13,10.0
2958332,89005,prior,1,3,18,
314458,89005,prior,2,5,11,9.0
1932688,89005,prior,3,2,16,4.0
375832,89005,prior,4,4,15,2.0
2513941,89005,prior,5,0,11,17.0
3323739,89005,prior,6,2,18,2.0
49905,89005,prior,7,5,19,3.0
71477,89005,prior,8,1,10,3.0
2962952,89005,prior,9,5,11,4.0
203495,89005,prior,10,2,10,4.0
3086550,89005,prior,11,6,9,4.0
2047363,89005,prior,12,3,9,4.0
2551258,89005,prior,13,6,11,3.0
972364,89005,prior,14,3,14,4.0
2140339,89005,prior,15,2,15,6.0
580351,89005,prior,16,5,20,3.0
2715432,89005,prior,17,5,10,7.0
5767,89005,prior,18,3,18,5.0
2900513,89005,prior,19,1,17,5.0
2723326,89005,prior,20,6,11,5.0
646683,89005,prior,21,4,16,5.0
2036598,89005,prior,22,3,9,6.0
71126,89005,prior,23,6,19,3.0
340293,89005,prior,24,5,12,6.0
2326750,89005,prior,25,2,12,4.0
1386666,89005,prior,26,1,14,6.0
2435074,89005,prior,27,6,9,5.0
1257619,89005,prior,28,4,9,5.0
2127351,89005,prior,29,2,12,5.0
1880036,89005,prior,30,0,10,5.0
3016058,89005,prior,31,5,20,5.0
1651626,89005,prior,32,4,10,6.0
2266599,89005,prior,33,1,15,4.0
1271705,89005,prior,34,6,21,5.0
3122601,89005,test,35,3,11,4.0
307194,89006,prior,1,3,13,
2392216,89006,prior,2,1,11,12.0
2492900,89006,prior,3,0,12,6.0
1944231,89006,prior,4,1,11,8.0
1056408,89006,prior,5,3,11,16.0
2010666,89006,prior,6,6,10,10.0
2608289,89006,prior,7,6,15,7.0
2489448,89006,prior,8,2,10,10.0
2262528,89006,prior,9,0,15,5.0
3347657,89006,prior,10,1,20,8.0
857992,89006,prior,11,5,11,11.0
3309614,89006,prior,12,1,16,24.0
379937,89006,prior,13,6,16,26.0
1476024,89006,prior,14,5,12,6.0
1012208,89006,prior,15,1,9,10.0
1263224,89006,prior,16,0,9,6.0
1111635,89006,prior,17,1,11,30.0
2453525,89006,train,18,0,15,30.0
290470,89007,prior,1,6,14,
496060,89007,prior,2,6,18,7.0
1981470,89007,prior,3,6,15,7.0
895677,89007,prior,4,0,14,1.0
3118784,89007,prior,5,6,14,20.0
178488,89007,prior,6,3,13,4.0
845391,89007,prior,7,6,14,3.0
751799,89007,prior,8,2,20,3.0
1851530,89007,prior,9,6,13,4.0
3345746,89007,prior,10,5,14,6.0
3259567,89007,prior,11,0,8,2.0
1798665,89007,prior,12,3,19,3.0
1773045,89007,prior,13,6,10,3.0
3414152,89007,prior,14,5,12,13.0
2126214,89007,prior,15,1,15,3.0
3257678,89007,prior,16,6,14,12.0
2482434,89007,prior,17,6,8,7.0
3174814,89007,prior,18,4,16,5.0
339076,89007,prior,19,6,16,2.0
1358064,89007,prior,20,2,9,3.0
2390057,89007,prior,21,0,9,5.0
2459077,89007,prior,22,3,12,3.0
2686007,89007,prior,23,0,9,4.0
1890442,89007,prior,24,3,17,3.0
2012191,89007,prior,25,6,20,3.0
2702008,89007,prior,26,4,17,5.0
1377076,89007,prior,27,6,20,2.0
3082010,89007,prior,28,0,11,8.0
2132943,89007,test,29,0,10,7.0
2543148,89008,prior,1,0,7,
532732,89008,prior,2,6,17,20.0
1003091,89008,prior,3,2,13,3.0
1538495,89008,prior,4,4,7,2.0
