order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
989976,70001,prior,1,6,16,
665676,70001,prior,2,6,13,14.0
1696281,70001,prior,3,6,16,7.0
2504882,70001,prior,4,6,9,14.0
2168494,70001,prior,5,6,8,7.0
2893911,70001,prior,6,6,10,7.0
657610,70001,prior,7,0,9,8.0
1762102,70001,prior,8,0,11,7.0
158371,70001,prior,9,0,19,7.0
1792645,70001,prior,10,6,11,6.0
119192,70001,prior,11,5,7,6.0
2729973,70001,prior,12,5,8,7.0
2547515,70001,prior,13,1,16,3.0
3158420,70001,prior,14,2,22,8.0
2602376,70001,prior,15,6,11,25.0
1416534,70001,prior,16,3,15,11.0
1554778,70001,prior,17,5,15,9.0
2553377,70001,prior,18,5,21,7.0
2414153,70001,prior,19,0,11,9.0
2919316,70001,prior,20,3,20,3.0
1457993,70001,prior,21,5,9,2.0
2905004,70001,prior,22,6,23,8.0
1109105,70001,prior,23,3,18,11.0
615770,70001,prior,24,5,18,9.0
66446,70001,prior,25,0,20,16.0
1261258,70001,prior,26,0,15,7.0
949629,70001,prior,27,4,0,11.0
2817945,70001,prior,28,1,12,4.0
293411,70001,prior,29,6,18,5.0
1290964,70001,prior,30,3,20,11.0
2756800,70001,prior,31,3,19,14.0
1578707,70001,prior,32,6,13,3.0
3042666,70001,prior,33,6,15,21.0
3140728,70001,prior,34,6,10,21.0
2297844,70001,prior,35,1,10,9.0
1158273,70001,prior,36,0,22,6.0
633358,70001,prior,37,6,22,6.0
1268247,70001,prior,38,6,21,7.0
2360589,70001,prior,39,6,21,7.0
2912677,70001,prior,40,0,22,8.0
2315205,70001,test,41,6,18,13.0
506589,70002,prior,1,4,8,
859352,70002,prior,2,6,9,30.0
695949,70002,prior,3,0,14,30.0
26558,70002,prior,4,1,12,30.0
2983331,70002,train,5,2,17,15.0
2721134,70003,prior,1,1,13,
695634,70003,prior,2,4,11,10.0
1090373,70003,prior,3,1,11,18.0
861370,70003,prior,4,5,15,4.0
2642923,70003,prior,5,4,15,6.0
792399,70003,prior,6,2,20,5.0
2402887,70003,prior,7,5,15,3.0
3269201,70003,prior,8,1,15,3.0
500697,70003,prior,9,0,20,6.0
631668,70003,prior,10,3,18,17.0
2951472,70003,prior,11,4,15,15.0
2634059,70003,prior,12,1,10,4.0
3001998,70003,prior,13,3,15,2.0
3147785,70003,prior,14,5,13,2.0
3341914,70003,prior,15,1,18,3.0
1588975,70003,prior,16,2,16,8.0
1063128,70003,prior,17,5,11,3.0
2128157,70003,prior,18,4,1,13.0
3169051,70003,prior,19,2,15,5.0
3229510,70003,prior,20,3,13,8.0
2850129,70003,prior,21,4,17,8.0
1051125,70003,prior,22,5,10,8.0
2339390,70003,prior,23,6,19,1.0
312770,70003,prior,24,3,16,4.0
13509,70003,prior,25,0,17,4.0
1420296,70003,prior,26,2,18,2.0
1065823,70003,prior,27,2,15,14.0
2606936,70003,prior,28,3,18,8.0
862631,70003,prior,29,4,10,8.0
2802247,70003,prior,30,3,11,6.0
1996490,70003,prior,31,4,7,1.0
2752845,70003,prior,32,4,11,14.0
560611,70003,prior,33,4,11,7.0
2715082,70003,prior,34,4,15,7.0
754373,70003,prior,35,3,11,6.0
1639780,70003,prior,36,5,17,9.0
771917,70003,prior,37,6,13,1.0
2759910,70003,prior,38,3,11,18.0
1542625,70003,prior,39,3,18,0.0
736932,70003,prior,40,1,13,12.0
633285,70003,prior,41,2,1,1.0
707443,70003,prior,42,0,15,12.0
2462217,70003,prior,43,1,15,15.0
2649859,70003,prior,44,1,10,14.0
546764,70003,prior,45,4,17,24.0
3118137,70003,prior,46,2,16,5.0
2453847,70003,test,47,1,18,6.0
685237,70004,prior,1,0,16,
907333,70004,prior,2,0,11,21.0
2678898,70004,prior,3,4,17,30.0
645475,70004,test,4,6,17,30.0
3315518,70005,prior,1,0,7,
1427134,70005,prior,2,0,18,21.0
1307391,70005,prior,3,5,10,12.0
786936,70005,prior,4,4,8,6.0
1687649,70005,prior,5,0,14,30.0
3350261,70005,prior,6,5,9,5.0
3294977,70005,prior,7,4,14,6.0
2206014,70005,prior,8,6,11,2.0
1106490,70005,prior,9,1,16,2.0
549857,70005,prior,10,1,20,7.0
672878,70005,prior,11,0,5,6.0
1796816,70005,prior,12,2,8,2.0
3185950,70005,prior,13,0,10,30.0
1352634,70005,prior,14,3,9,3.0
1584769,70005,train,15,3,5,14.0
3344916,70006,prior,1,5,13,
950500,70006,prior,2,3,13,5.0
2840554,70006,prior,3,1,10,30.0
2846920,70006,train,4,2,11,29.0
2965605,70007,prior,1,5,19,
1726781,70007,prior,2,6,13,8.0
284908,70007,prior,3,6,11,7.0
598543,70007,prior,4,0,10,22.0
349865,70007,prior,5,2,15,2.0
665288,70007,prior,6,5,20,3.0
809035,70007,prior,7,6,18,8.0
1741043,70007,prior,8,3,12,4.0
1367210,70007,prior,9,0,13,4.0
2979805,70007,prior,10,6,13,6.0
627903,70007,train,11,0,15,22.0
561800,70008,prior,1,0,16,
1781925,70008,prior,2,6,18,6.0
2347476,70008,prior,3,6,10,7.0
1435226,70008,prior,4,6,20,30.0
253410,70008,prior,5,0,17,8.0
554408,70008,prior,6,6,16,30.0
3127925,70008,prior,7,6,18,7.0
239118,70008,prior,8,0,14,15.0
3010594,70008,prior,9,0,19,7.0
2858692,70008,prior,10,6,19,30.0
1620452,70008,prior,11,6,18,14.0
1836485,70008,prior,12,1,15,2.0
261328,70008,prior,13,6,21,12.0
1977155,70008,prior,14,6,17,7.0
698693,70008,prior,15,0,16,8.0
318246,70008,prior,16,0,3,7.0
745250,70008,prior,17,0,8,7.0
3137921,70008,prior,18,6,16,13.0
971610,70008,test,19,5,19,13.0
754295,70009,prior,1,2,11,
1569443,70009,prior,2,0,14,5.0
135974,70009,prior,3,1,22,8.0
3092069,70009,prior,4,2,11,8.0
2107961,70009,prior,5,4,12,23.0
1738246,70009,prior,6,2,15,5.0
1216144,70009,prior,7,4,18,2.0
675706,70009,prior,8,3,16,13.0
1378512,70009,prior,9,3,21,7.0
1680012,70009,prior,10,3,10,7.0
3084663,70009,prior,11,4,16,8.0
1993307,70009,prior,12,1,16,11.0
760650,70009,prior,13,6,18,5.0
1063798,70009,prior,14,0,15,8.0
599309,70009,prior,15,2,16,9.0
1113812,70009,prior,16,1,10,6.0
38795,70009,prior,17,1,22,7.0
2237031,70009,prior,18,0,15,6.0
52286,70009,prior,19,1,16,8.0
890439,70009,prior,20,3,19,16.0
2807768,70009,prior,21,2,20,6.0
959349,70009,prior,22,2,12,7.0
3110383,70009,prior,23,2,16,0.0
564132,70009,prior,24,5,15,10.0
2571551,70009,prior,25,3,14,12.0
2562123,70009,prior,26,1,15,5.0
3330336,70009,prior,27,5,16,4.0
2221701,70009,prior,28,0,13,2.0
741563,70009,train,29,4,14,4.0
2318004,70010,prior,1,3,17,
1608938,70010,prior,2,6,23,17.0
1388876,70010,prior,3,0,15,8.0
2872533,70010,prior,4,6,2,13.0
1354035,70010,prior,5,6,12,7.0
2259717,70010,train,6,1,13,9.0
2511696,70011,prior,1,5,19,
1839777,70011,prior,2,2,9,4.0
2959102,70011,prior,3,5,20,3.0
572831,70011,prior,4,2,14,4.0
1198472,70011,prior,5,5,6,3.0
3419797,70011,prior,6,2,10,4.0
2366358,70011,prior,7,5,9,3.0
2996987,70011,prior,8,2,8,4.0
2564449,70011,prior,9,4,16,2.0
98072,70011,prior,10,2,9,5.0
20538,70011,prior,11,4,18,2.0
2343425,70011,prior,12,2,9,5.0
1516819,70011,prior,13,5,7,3.0
1620036,70011,prior,14,2,9,4.0
3007531,70011,prior,15,5,9,3.0
2188048,70011,prior,16,2,9,4.0
1925061,70011,prior,17,5,9,3.0
2439234,70011,prior,18,2,18,4.0
2627254,70011,prior,19,6,23,18.0
3172264,70011,prior,20,4,18,5.0
2811713,70011,prior,21,2,10,5.0
2747719,70011,prior,22,5,9,3.0
1862497,70011,prior,23,2,9,4.0
2455779,70011,prior,24,5,10,3.0
972911,70011,prior,25,3,8,5.0
1943370,70011,prior,26,3,8,7.0
3193504,70011,prior,27,2,9,6.0
184400,70011,prior,28,5,10,3.0
3021457,70011,prior,29,2,5,4.0
2607721,70011,prior,30,5,5,3.0
1191978,70011,prior,31,2,10,4.0
748400,70011,prior,32,5,7,3.0
1374038,70011,prior,33,1,21,3.0
37132,70011,prior,34,5,4,4.0
2823412,70011,prior,35,2,8,4.0
1075251,70011,prior,36,5,7,3.0
2979607,70011,prior,37,1,21,3.0
373023,70011,prior,38,5,8,4.0
880881,70011,prior,39,4,23,6.0
1271221,70011,prior,40,1,21,4.0
1521204,70011,prior,41,4,21,3.0
3246409,70011,prior,42,2,9,5.0
3092655,70011,prior,43,5,8,3.0
2365480,70011,prior,44,2,8,4.0
1232039,70011,prior,45,5,8,3.0
1090734,70011,prior,46,2,9,4.0
992921,70011,prior,47,5,9,3.0
2649119,70011,prior,48,2,9,4.0
1392878,70011,prior,49,5,5,3.0
23564,70011,prior,50,2,9,4.0
1881786,70011,prior,51,5,9,3.0
294462,70011,prior,52,2,9,4.0
2349092,70011,prior,53,5,2,10.0
1033298,70011,prior,54,2,9,4.0
2872096,70011,prior,55,5,10,3.0
2078582,70011,prior,56,2,9,4.0
2073881,70011,prior,57,6,10,4.0
1101775,70011,prior,58,2,8,3.0
2774084,70011,prior,59,5,8,3.0
520595,70011,prior,60,1,14,3.0
1155243,70011,prior,61,5,9,4.0
2795807,70011,prior,62,1,21,3.0
1120145,70011,prior,63,4,19,3.0
1742550,70011,prior,64,1,18,4.0
99577,70011,prior,65,5,2,4.0
2210933,70011,prior,66,2,9,4.0
1800947,70011,prior,67,4,21,2.0
2303856,70011,prior,68,1,21,4.0
