order_id,product_id,add_to_cart_order,reordered
95,9337,1,0
95,10121,2,1
95,37630,3,0
95,22035,4,1
95,20379,5,1
95,39928,6,1
95,12395,7,1
95,21137,8,1
95,10849,9,1
95,47766,10,1
95,48464,11,1
95,49683,12,1
95,48287,13,1
95,37158,14,1
484,12341,1,1
484,20776,2,0
484,16797,3,1
530,3957,1,1
530,25371,2,1
855,35842,1,1
855,13166,2,0
855,20483,3,0
855,30094,4,1
950,30960,1,1
950,47144,2,1
950,47766,3,1
950,5077,4,1
950,27966,5,1
950,25146,6,0
950,47141,7,0
950,9510,8,0
950,31960,9,1
950,13176,10,1
950,17600,11,1
950,41290,12,1
950,25513,13,1
950,39491,14,0
950,28993,15,1
950,43772,16,1
950,21938,17,1
950,29392,18,0
950,28299,19,1
950,21553,20,0
1011,21137,1,1
1011,32689,2,1
1011,19057,3,0
1011,44142,4,0
1011,14992,5,0
1151,34050,1,0
1151,43279,2,0
1151,45066,3,0
1151,24852,4,0
1151,2604,5,0
1151,47357,6,0
1151,36011,7,0
1151,28688,8,0
1327,46473,1,0
1327,40319,2,0
1327,16759,3,1
1327,41787,4,1
1327,24852,5,1
1327,13083,6,1
1327,44142,7,0
1327,26172,8,0
1327,1661,9,0
1327,15860,10,0
1327,35622,11,0
1327,3231,12,0
1327,32971,13,0
1327,31642,14,0
1411,26856,1,1
1411,26940,2,1
1411,40723,3,1
1411,6948,4,1
1411,17122,5,1
1411,12193,6,1
1411,33195,7,1
1414,30016,1,0
1414,30571,2,1
1414,10369,3,1
1414,27012,4,1
1414,19811,5,1
1414,20316,6,1
1414,27845,7,1
1414,1511,8,1
1414,24852,9,1
1485,19057,1,0
1485,47547,2,0
1485,22170,3,0
1485,21543,4,1
1485,14678,5,1
1485,22825,6,0
1485,38684,7,0
1485,28123,8,0
1485,8021,9,1
1485,1546,10,0
1485,43713,11,1
1485,31506,12,1
1485,39619,13,1
1485,22935,14,1
1485,12872,15,1
1485,16349,16,1
1485,12955,17,1
1533,16633,1,1
1533,18419,2,1
1533,11412,3,1
1533,37993,4,1
1533,9796,5,1
1533,17566,6,1
1533,20860,7,1
1533,19348,8,1
1533,19309,9,1
1533,20217,10,1
1533,32819,11,0
1533,47766,12,0
1533,47180,13,0
1533,4163,14,0
1650,12341,1,1
1650,8048,2,1
1650,16797,3,1
1651,8467,1,1
1651,37646,2,1
1651,39877,3,1
1651,45066,4,0
1651,48628,5,1
1651,38456,6,1
1651,25340,7,0
1651,29941,8,0
1651,34335,9,0
1651,20738,10,0
2092,45645,1,0
2092,38164,2,0
2092,14947,3,0
2092,47766,4,0
2092,30489,5,0
2092,21903,6,0
2092,24852,7,0
2092,36117,8,0
2092,24830,9,0
2092,4605,10,0
2092,42244,11,0
2092,10749,12,0
2092,24964,13,0
2092,9839,14,0
2092,40604,15,0
2092,16349,16,0
2092,42318,17,0
2092,19706,18,0
2092,8277,19,0
2388,20842,1,0
2388,24852,2,0
2388,39877,3,0
2388,32412,4,0
2388,40545,5,0
2388,28199,6,0
2388,8670,7,0
2388,45535,8,0
2388,44570,9,0
2388,17794,10,0
2388,44987,11,0
2388,5025,12,0
2588,28204,1,1
2588,35221,2,1
2588,44632,3,1
2588,39877,4,1
2588,24852,5,1
2588,33754,6,1
2588,33787,7,1
2588,14917,8,1
2588,432,9,1
2588,28199,10,1
2588,49131,11,1
2588,42557,12,1
2588,41010,13,1
2683,23734,1,1
2683,24852,2,1
2683,45066,3,1
2683,1194,4,1
2683,49683,5,1
2683,16797,6,1
2683,21174,7,1
2683,5876,8,1
2683,43352,9,0
2683,47380,10,1
2683,48364,11,0
2683,25212,12,1
2683,39693,13,1
2683,44142,14,1
2683,20114,15,0
2683,40706,16,0
2683,8460,17,0
2695,30776,1,1
2695,37123,2,0
2695,26800,3,1
2695,45570,4,1
2695,33198,5,1
2695,3952,6,1
2695,18609,7,0
2695,45540,8,0
2840,11182,1,1
2840,20842,2,1
2840,25146,3,1
2840,35221,4,0
2840,31717,5,0
2840,45007,6,1
2840,4605,7,1
2840,38293,8,1
2840,12341,9,0
2840,40706,10,1
2840,35898,11,0
2840,23400,12,0
3038,21903,1,1
3038,9550,2,1
3038,49111,3,1
3038,13176,4,0
3038,47626,5,0
3038,21709,6,0
3038,7054,7,1
3038,36929,8,0
3038,36550,9,1
3038,44359,10,0
3038,12326,11,0
3038,34126,12,0
3038,47766,13,0
3038,25332,14,1
3038,19678,15,0
3038,260,16,0
3038,18027,17,0
3038,651,18,0
3038,7948,19,0
3038,29898,20,0
3038,5697,21,0
3038,33731,22,0
3038,30489,23,1
3038,25718,24,1
3051,16768,1,1
3051,7051,2,1
3051,18389,3,0
3051,24852,4,1
3051,25146,5,1
3051,20995,6,1
3051,16797,7,1
3051,49201,8,1
3051,3765,9,1
3051,4962,10,1
3051,38544,11,1
3051,27423,12,1
3051,12975,13,1
3051,42828,14,1
3051,32018,15,1
3051,38141,16,1
3051,22969,17,1
3051,40145,18,1
3051,12343,19,1
3120,13895,1,0
3120,31154,2,1
3120,29020,3,0
3120,41131,4,0
3120,45511,5,0
3120,37923,6,0
3120,12013,7,0
3120,24759,8,1
3120,35948,9,0
3120,12916,10,0
3120,29529,11,0
3120,14252,12,0
3120,49615,13,0
3277,31682,1,1
3277,21174,2,1
3277,30820,3,0
3277,26728,4,0
3277,16869,5,0
3277,2480,6,1
3573,42265,1,1
3573,13176,2,1
3573,16349,3,1
3573,29798,4,1
3573,45007,5,1
3573,28849,6,1
3573,48094,7,1
3573,3376,8,1
3573,14678,9,1
3573,21137,10,1
3573,32906,11,1
3573,31506,12,1
3573,33195,13,1
3573,31927,14,1
3573,12872,15,1
3573,8021,16,1
3573,23293,17,0
3573,6104,18,1
3573,39928,19,0
3573,5876,20,1
3593,17615,1,0
3593,37158,2,1
3593,32636,3,1
3593,20042,4,1
3593,32650,5,1
3593,8322,6,1
3593,40574,7,1
3593,3880,8,1
3593,38090,9,0
3593,9641,10,0
3593,18245,11,0
3593,1661,12,1
3593,17426,13,1
3593,32428,14,1
3593,28829,15,1
3593,15809,16,1
3593,16350,17,0
3593,33990,18,0
3593,38929,19,1
3890,49605,1,1
3890,27790,2,1
3890,28204,3,0
3890,11773,4,1
3890,5884,5,1
3890,34620,6,1
3890,30674,7,0
3890,47966,8,1
3890,39300,9,1
3890,40310,10,1
3890,40077,11,0
4024,10326,1,0
4024,14715,2,1
4024,39863,3,1
4024,21137,4,1
4076,26604,1,0
4076,16797,2,0
4076,12845,3,0
4312,43122,1,1
4312,13176,2,1
4543,36724,1,0
4543,48790,2,1
4543,44632,3,0
4543,6187,4,1
4543,24531,5,0
4543,12504,6,1
4543,32338,7,0
4543,37520,8,1
4543,14901,9,0
4543,22920,10,0
4745,45432,1,1
5065,2876,1,0
5065,49520,2,1
5065,24852,3,1
5065,36316,4,0
5065,8328,5,0
5480,36085,1,1
5480,35306,2,1
5480,16953,3,1
5480,14386,4,1
5480,22957,5,0
5480,37468,6,1
5480,14126,7,1
5480,15424,8,1
5480,20939,9,1
5480,42240,10,1
5480,24852,11,0
5480,13524,12,1
5480,47805,13,0
5480,15895,14,0
5480,4461,15,1
5480,7648,16,1
5480,27344,17,1
5480,7963,18,0
5480,26134,19,0
5480,33722,20,0
5480,4006,21,0
5480,48204,22,0
5480,23032,23,0
5480,42751,24,0
5480,31826,25,0
5480,25732,26,0
5480,20500,27,0
5480,31596,28,0
5480,38128,29,0
5480,1787,30,0
5480,6110,31,0
5490,35561,1,0
5855,287,1,1
5855,34194,2,1
5855,46720,3,0
5855,22695,4,1
5855,17115,5,1
5855,2588,6,1
5855,3476,7,1
5855,23169,8,1
5855,29843,9,1
5855,32691,10,1
6302,35269,1,0
6302,21137,2,0
6302,4920,3,0
6464,43320,1,1
6464,45066,2,1
6464,46906,3,1
6464,47626,4,1
6464,28993,5,1
6464,28199,6,1
6464,13176,7,1
6464,37103,8,1
6464,7781,9,1
6464,27845,10,1
6464,15995,11,0
6464,49610,12,1
6464,27509,13,1
6464,22959,14,0
6464,46676,15,0
6803,7644,1,0
6803,4006,2,0
6803,12312,3,1
6827,24852,1,1
6827,6287,2,1
6827,45066,3,1
6827,30776,4,1
6827,5073,5,1
6827,39108,6,1
6827,14240,7,1
6827,45448,8,1
6827,43310,9,1
6827,3822,10,1
6827,8736,11,1
6827,5194,12,0
7114,20852,1,1
7114,26709,2,1
7114,20862,3,1
7114,13029,4,1
7114,3765,5,1
7114,26209,6,0
7114,24852,7,1
7114,25570,8,0
7114,31066,9,1
7114,36390,10,1
7478,13499,1,1
7478,34220,2,1
7478,17874,3,1
7590,7781,1,0
7590,24852,2,1
7590,20082,3,1
7590,21137,4,1
7590,47209,5,1
7590,4920,6,1
7590,22825,7,0
7590,40878,8,0
8091,1511,1,1
8091,1158,2,1
8091,32139,3,1
8091,24852,4,1
8091,19711,5,1
8091,34448,6,1
8091,42265,7,1
8091,17872,8,1
8091,5918,9,1
8091,45106,10,1
8091,22035,11,1
8091,11481,12,1
8091,40310,13,1
8091,44632,14,1
8091,38400,15,1
8091,39160,16,1
8091,45,17,1
8091,37687,18,1
8091,46526,19,1
8183,6948,1,1
8183,19446,2,1
8183,46107,3,1
8183,6760,4,1
8183,17434,5,1
8183,9698,6,1
8260,44632,1,1
8260,9934,2,1
8260,7175,3,1
8260,21614,4,1
8260,35004,5,1
8260,21903,6,1
8260,48109,7,1
8260,32478,8,1
8260,1360,9,0
8415,30183,1,0
8415,36221,2,0
8415,49683,3,0
8415,14711,4,0
8415,36464,5,0
8415,24476,6,0
8415,1479,7,0
8415,42863,8,0
8415,32864,9,0
8415,42013,10,0
8415,15404,11,0
8415,43772,12,0
8415,28900,13,0
8415,24963,14,0
8415,1826,15,0
8415,16262,16,0
8584,43413,1,0
8584,35391,2,0
8584,2295,3,0
8584,37065,4,0
8584,20114,5,0
8584,15290,6,0
8584,36549,7,0
8584,12223,8,0
8584,11865,9,0
8584,40587,10,1
8584,49273,11,0
8584,6300,12,1
8584,39166,13,0
8584,10978,14,0
8584,4605,15,0
8584,27437,16,0
8584,18567,17,0
8600,29307,1,0
8600,41588,2,1
8600,39928,3,1
8600,17915,4,1
8600,33000,5,1
8600,1463,6,1
8600,13176,7,1
8652,9047,1,1
8652,38837,2,1
8652,14678,3,0
8652,10715,4,0
8652,38944,5,0
8652,40199,6,1
9147,41787,1,0
9147,44632,2,1
9147,9934,3,0
9154,14605,1,1
9154,39228,2,0
9154,23430,3,1
9154,13219,4,1
9154,16282,5,1
9154,46880,6,0
9154,37988,7,1
9853,28331,1,1
9853,2574,2,1
9853,24852,3,1
9853,17487,4,0
9853,1376,5,0
9853,37215,6,0
9853,14277,7,0
9853,28745,8,1
9853,5077,9,1
10044,35221,1,0
10044,21709,2,0
10044,31215,3,1
10044,49247,4,1
10044,13176,5,1
10044,33716,6,1
10044,12144,7,1
10044,48679,8,1
10044,12845,9,1
10044,22825,10,0
10044,5450,11,0
10044,12357,12,0
10044,29824,13,1
10044,19527,14,1
10044,5677,15,1
10044,10878,16,0
10044,8277,17,1
10044,34969,18,0
10115,26466,1,0
10115,20814,2,1
10188,13646,1,0
10188,27093,2,0
10188,49114,3,0
10188,10221,4,0
10188,48485,5,0
10188,41437,6,0
10188,13440,7,0
10188,21413,8,0
10188,11353,9,0
10352,24852,1,1
10352,30696,2,1
10352,44799,3,1
10352,5067,4,1
10352,11985,5,1
10352,47058,6,1
10352,21115,7,1
10352,20636,8,1
10352,40672,9,1
10352,17681,10,1
10352,5613,11,1
10352,21645,12,1
10352,28931,13,1
10393,24413,1,0
10393,29689,2,1
10393,26790,3,0
10393,5748,4,0
10393,40574,5,1
10393,39561,6,0
10393,2026,7,0
10393,20955,8,0
10393,4451,9,0
10433,4792,1,0
10433,31338,2,1
10433,40604,3,1
10433,48736,4,1
10433,47209,5,1
10433,5114,6,1
10433,11182,7,1
10433,2091,8,1
10433,38159,9,1
10433,13176,10,1
10433,32505,11,1
10433,23282,12,1
10433,30463,13,1
10624,6287,1,1
10624,37919,2,1
10624,45603,3,0
10624,38293,4,1
10624,20995,5,0
10624,29228,6,0
10658,36247,1,1
10658,8859,2,1
10658,28745,3,1
10668,24838,1,0
10668,31683,2,1
10668,5089,3,1
10668,40136,4,1
10668,25509,5,1
10668,8153,6,1
10668,8536,7,0
10668,21903,8,0
10668,27471,9,0
10668,16414,10,0
10668,39922,11,0
10668,34955,12,0
11343,17795,1,1
11343,34126,2,1
11343,21137,3,1
11343,45161,4,1
11343,46627,5,1
11343,9871,6,1
11343,20114,7,1
11343,44359,8,1
11343,45007,9,1
11343,30323,10,0
11343,42736,11,1
11343,21195,12,1
11904,28465,1,0
