order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
1685062,81001,prior,1,1,9,
1933634,81001,prior,2,3,10,23.0
3254234,81001,prior,3,4,14,8.0
2804592,81001,prior,4,1,11,11.0
2430816,81001,prior,5,2,10,22.0
1304023,81001,prior,6,2,10,14.0
3067910,81001,prior,7,5,13,17.0
196871,81001,prior,8,2,10,11.0
2204022,81001,test,9,2,13,28.0
2579931,81002,prior,1,6,9,
2179505,81002,prior,2,2,22,30.0
395802,81002,prior,3,3,7,29.0
748055,81002,prior,4,4,9,8.0
3077819,81002,prior,5,1,13,18.0
1880006,81002,prior,6,5,9,18.0
1114625,81002,prior,7,0,18,30.0
2986535,81002,prior,8,3,12,30.0
232292,81002,prior,9,1,13,26.0
1104377,81002,prior,10,1,7,14.0
1092147,81002,test,11,1,11,21.0
2132875,81003,prior,1,4,18,
1158660,81003,prior,2,1,15,4.0
1092620,81003,prior,3,5,15,11.0
1598890,81003,test,4,5,16,14.0
828790,81004,prior,1,1,20,
792883,81004,prior,2,3,13,9.0
2394100,81004,prior,3,3,0,14.0
677439,81004,prior,4,1,19,12.0
2584684,81004,prior,5,5,15,30.0
380795,81004,prior,6,4,20,13.0
1112918,81004,prior,7,1,14,11.0
3071581,81004,prior,8,4,20,3.0
1740223,81004,prior,9,3,12,6.0
2206351,81004,prior,10,0,16,4.0
3311151,81004,prior,11,3,16,3.0
3208445,81004,prior,12,0,16,30.0
2357012,81004,prior,13,5,12,30.0
2184312,81004,prior,14,5,18,7.0
1416457,81004,prior,15,4,16,13.0
1809674,81004,prior,16,3,14,27.0
1397463,81004,prior,17,6,11,10.0
1583704,81004,prior,18,4,12,12.0
996081,81004,prior,19,3,12,13.0
788973,81004,prior,20,5,12,16.0
2493697,81004,prior,21,2,14,25.0
329656,81004,prior,22,6,11,11.0
1563114,81004,train,23,2,17,17.0
2125912,81005,prior,1,4,17,
3106676,81005,prior,2,3,17,6.0
2159019,81005,prior,3,1,11,5.0
3255247,81005,prior,4,5,11,4.0
2027382,81005,prior,5,3,20,5.0
848122,81005,prior,6,0,15,4.0
1636937,81005,prior,7,4,13,4.0
630918,81005,prior,8,5,19,8.0
1003045,81005,prior,9,5,16,21.0
3196877,81005,prior,10,6,11,8.0
2543976,81005,prior,11,2,9,3.0
1945227,81005,prior,12,1,12,6.0
644348,81005,prior,13,3,22,9.0
627364,81005,prior,14,3,14,7.0
3227876,81005,prior,15,1,10,5.0
610115,81005,prior,16,5,7,30.0
342528,81005,prior,17,2,8,30.0
1157318,81005,prior,18,5,7,3.0
503473,81005,prior,19,3,17,5.0
2869865,81005,train,20,2,19,13.0
298920,81006,prior,1,3,11,
41592,81006,prior,2,0,11,11.0
1589622,81006,prior,3,5,9,5.0
338580,81006,prior,4,0,9,23.0
2451231,81006,prior,5,6,9,30.0
2003033,81006,prior,6,0,15,15.0
505108,81006,prior,7,5,17,30.0
2827941,81006,train,8,5,16,21.0
1511874,81007,prior,1,6,9,
166733,81007,prior,2,0,9,15.0
1930559,81007,prior,3,5,14,19.0
1255038,81007,prior,4,0,17,16.0
373991,81007,prior,5,4,16,18.0
3055503,81007,prior,6,4,18,28.0
2826471,81007,prior,7,6,11,30.0
2776611,81007,prior,8,1,17,16.0
752359,81007,prior,9,5,12,25.0
552024,81007,prior,10,0,16,30.0
3347861,81007,prior,11,0,11,14.0
2884205,81007,prior,12,4,17,30.0
1568275,81007,train,13,4,23,30.0
1622588,81008,prior,1,6,9,
1001957,81008,prior,2,5,8,13.0
1809174,81008,prior,3,3,13,5.0
864773,81008,test,4,2,12,20.0
345360,81009,prior,1,1,17,
562448,81009,prior,2,1,9,7.0
2972301,81009,prior,3,1,9,7.0
538734,81009,prior,4,2,10,8.0
2531686,81009,prior,5,1,16,6.0
1303043,81009,prior,6,1,10,14.0
1850798,81009,prior,7,1,12,7.0
1492136,81009,prior,8,4,14,3.0
830767,81009,prior,9,2,17,5.0
2262582,81009,prior,10,1,17,6.0
1755687,81009,prior,11,1,9,7.0
3411334,81009,prior,12,1,12,7.0
3355520,81009,prior,13,1,9,7.0
678903,81009,prior,14,2,12,8.0
420189,81009,prior,15,5,14,10.0
1373961,81009,prior,16,3,8,12.0
472189,81009,prior,17,2,10,20.0
89908,81009,prior,18,1,13,6.0
247846,81009,prior,19,1,14,7.0
138287,81009,prior,20,2,10,8.0
1278943,81009,prior,21,5,11,10.0
1140768,81009,prior,22,3,17,12.0
2757220,81009,prior,23,1,10,12.0
3065758,81009,prior,24,1,8,7.0
1385327,81009,prior,25,1,9,7.0
227647,81009,train,26,1,10,7.0
3280076,81010,prior,1,4,13,
1549236,81010,prior,2,1,11,11.0
3017603,81010,prior,3,6,13,5.0
3294568,81010,prior,4,1,11,9.0
288056,81010,prior,5,5,9,4.0
3096683,81010,prior,6,4,7,13.0
2391790,81010,prior,7,3,21,6.0
2789836,81010,prior,8,2,9,20.0
2227820,81010,prior,9,2,9,7.0
1246862,81010,prior,10,1,15,6.0
