order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
87689,146001,prior,1,3,12,
601838,146001,prior,2,1,14,5.0
2100168,146001,prior,3,3,14,2.0
1403327,146001,prior,4,6,17,3.0
3279190,146001,prior,5,2,13,3.0
1370666,146001,prior,6,3,9,8.0
666134,146001,prior,7,2,11,6.0
3070001,146001,prior,8,0,16,5.0
1953707,146001,prior,9,2,10,9.0
3356098,146001,prior,10,4,18,9.0
1338097,146001,prior,11,0,16,3.0
500625,146001,prior,12,2,19,2.0
2528752,146001,prior,13,3,16,8.0
34299,146001,prior,14,0,18,4.0
1199899,146001,prior,15,6,18,6.0
2992933,146001,prior,16,0,13,1.0
576210,146001,prior,17,3,16,3.0
1366602,146001,prior,18,5,8,2.0
8449,146001,prior,19,0,8,2.0
2126722,146001,prior,20,6,15,6.0
1119049,146001,prior,21,1,18,2.0
1547671,146001,prior,22,4,13,3.0
126940,146001,prior,23,0,18,3.0
2519684,146001,prior,24,6,22,6.0
310659,146001,prior,25,6,21,7.0
1113622,146001,prior,26,3,17,11.0
445415,146001,prior,27,1,18,5.0
861169,146001,prior,28,4,8,3.0
792458,146001,prior,29,5,18,1.0
1206952,146001,prior,30,0,17,2.0
1703760,146001,prior,31,5,8,12.0
3298509,146001,prior,32,3,18,5.0
1366332,146001,prior,33,4,7,1.0
1693032,146001,prior,34,0,8,3.0
1288862,146001,prior,35,4,16,11.0
3203863,146001,prior,36,1,16,4.0
755303,146001,prior,37,3,17,2.0
1803138,146001,prior,38,2,16,13.0
1244808,146001,prior,39,5,12,3.0
36588,146001,prior,40,2,10,4.0
1910507,146001,prior,41,3,14,1.0
1356538,146001,prior,42,6,9,3.0
2759277,146001,prior,43,1,18,2.0
2859885,146001,prior,44,5,16,4.0
2933583,146001,prior,45,0,15,2.0
3361911,146001,prior,46,2,11,2.0
2549866,146001,prior,47,4,13,9.0
3119856,146001,prior,48,2,17,12.0
3227794,146001,prior,49,6,9,4.0
437525,146001,prior,50,3,16,4.0
2452242,146001,prior,51,6,11,3.0
3195437,146001,prior,52,1,5,23.0
625269,146001,prior,53,2,15,1.0
2603083,146001,prior,54,4,12,2.0
22095,146001,prior,55,0,12,3.0
572087,146001,prior,56,2,8,23.0
2812944,146001,prior,57,2,19,7.0
1917006,146001,prior,58,6,17,4.0
1593392,146001,prior,59,4,12,12.0
25116,146001,prior,60,4,17,7.0
2382547,146001,prior,61,3,7,20.0
1096138,146001,test,62,6,12,24.0
2251782,146002,prior,1,6,13,
461600,146002,prior,2,4,14,5.0
1738189,146002,prior,3,0,0,17.0
802754,146002,prior,4,6,16,6.0
2973914,146002,prior,5,1,16,9.0
1028168,146002,prior,6,0,15,6.0
2233357,146002,prior,7,4,19,18.0
2634371,146002,prior,8,4,23,30.0
2745839,146002,prior,9,3,15,30.0
1569544,146002,prior,10,0,17,11.0
2757508,146002,prior,11,2,15,30.0
436926,146002,prior,12,0,0,12.0
2192415,146002,test,13,2,17,30.0
2884445,146003,prior,1,3,17,
1368461,146003,prior,2,1,9,30.0
1886978,146003,prior,3,1,16,30.0
578268,146003,prior,4,1,17,14.0
229414,146003,prior,5,1,16,30.0
2868406,146003,test,6,0,9,30.0
3111628,146004,prior,1,5,9,
1567521,146004,prior,2,5,11,0.0
1148563,146004,prior,3,5,11,14.0
39620,146004,prior,4,5,12,7.0
2620318,146004,prior,5,5,10,14.0
299087,146004,prior,6,5,13,7.0
2640998,146004,prior,7,0,21,2.0
97713,146004,prior,8,2,11,30.0
2269912,146004,prior,9,2,10,30.0
573005,146004,prior,10,5,11,3.0
562653,146004,train,11,5,13,30.0
1087685,146005,prior,1,2,13,
1132158,146005,prior,2,3,8,22.0
3006835,146005,prior,3,0,14,30.0
3312312,146005,test,4,2,11,30.0
1099844,146006,prior,1,2,15,
3358619,146006,prior,2,1,19,13.0
126582,146006,prior,3,2,20,15.0
2122543,146006,prior,4,2,20,7.0
1904853,146006,prior,5,0,8,5.0
795284,146006,prior,6,4,16,4.0
2256084,146006,prior,7,4,15,14.0
1284419,146006,prior,8,4,20,7.0
1149816,146006,prior,9,4,6,7.0
2038237,146006,prior,10,5,22,8.0
2635730,146006,prior,11,0,9,9.0
1780499,146006,prior,12,0,14,7.0
1574458,146006,prior,13,0,13,7.0
2907685,146006,train,14,1,16,8.0
1360754,146007,prior,1,4,10,
2837269,146007,prior,2,5,13,8.0
1163131,146007,prior,3,1,11,3.0
1275817,146007,prior,4,3,10,2.0
1470855,146007,prior,5,5,14,2.0
711003,146007,prior,6,2,19,4.0
1188059,146007,prior,7,4,9,2.0
819029,146007,prior,8,1,9,11.0
2402601,146007,prior,9,2,16,1.0
