order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
305821,190001,prior,1,5,0,
1760367,190001,prior,2,5,22,7.0
1665189,190001,prior,3,0,11,2.0
1740098,190001,prior,4,5,17,5.0
952822,190001,prior,5,5,20,7.0
3033874,190001,prior,6,5,9,7.0
1084112,190001,prior,7,0,3,2.0
2162571,190001,prior,8,6,1,6.0
418972,190001,prior,9,4,22,5.0
2874746,190001,prior,10,5,22,8.0
902914,190001,prior,11,3,21,5.0
2414295,190001,prior,12,0,1,4.0
2195146,190001,prior,13,0,11,7.0
1528281,190001,prior,14,0,14,14.0
1648422,190001,prior,15,2,15,9.0
339211,190001,prior,16,0,1,12.0
310926,190001,prior,17,5,18,5.0
2634902,190001,prior,18,1,19,3.0
728835,190001,prior,19,3,18,9.0
1001870,190001,prior,20,0,0,4.0
3215365,190001,prior,21,6,0,6.0
193617,190001,prior,22,0,1,1.0
1920376,190001,prior,23,0,12,7.0
1698576,190001,prior,24,5,2,5.0
1687608,190001,prior,25,5,21,7.0
2018036,190001,prior,26,6,22,8.0
3245257,190001,prior,27,5,23,20.0
2759750,190001,prior,28,5,22,7.0
3115804,190001,prior,29,5,23,7.0
3190795,190001,prior,30,0,0,9.0
2988845,190001,prior,31,6,14,6.0
3400090,190001,prior,32,0,1,1.0
2054477,190001,prior,33,0,0,14.0
649930,190001,prior,34,5,22,5.0
1724133,190001,prior,35,2,19,11.0
2995570,190001,prior,36,1,22,13.0
3126612,190001,prior,37,6,21,5.0
1221376,190001,prior,38,2,21,17.0
862249,190001,prior,39,0,12,30.0
1831546,190001,prior,40,6,21,27.0
1936292,190001,prior,41,6,11,14.0
2789314,190001,test,42,6,22,7.0
2675708,190002,prior,1,3,8,
1752759,190002,prior,2,5,14,16.0
2063062,190002,prior,3,1,14,3.0
3042843,190002,prior,4,0,17,20.0
1161456,190002,prior,5,5,13,26.0
3341006,190002,prior,6,2,17,4.0
448355,190002,prior,7,5,13,10.0
1310766,190002,prior,8,2,9,25.0
308438,190002,prior,9,4,12,16.0
339824,190002,prior,10,5,13,29.0
235812,190002,prior,11,1,18,10.0
903799,190002,prior,12,0,12,27.0
2027218,190002,prior,13,1,23,22.0
1603954,190002,prior,14,0,20,13.0
424565,190002,prior,15,4,18,30.0
2500557,190002,prior,16,5,17,1.0
575300,190002,prior,17,0,17,2.0
2413829,190002,prior,18,1,11,1.0
1518244,190002,prior,19,5,13,18.0
1242766,190002,prior,20,1,16,10.0
2362782,190002,prior,21,4,18,30.0
281567,190002,prior,22,2,9,5.0
2846074,190002,prior,23,2,9,7.0
1598452,190002,prior,24,5,15,10.0
1624309,190002,prior,25,6,17,1.0
672352,190002,prior,26,0,14,1.0
232345,190002,train,27,3,13,10.0
3414129,190003,prior,1,3,8,
1327534,190003,prior,2,5,15,23.0
2167831,190003,prior,3,1,17,24.0
2736375,190003,prior,4,4,20,30.0
215060,190003,prior,5,3,11,30.0
3353763,190003,prior,6,5,14,9.0
2190820,190003,train,7,3,15,5.0
1858060,190004,prior,1,6,15,
2247454,190004,prior,2,6,16,7.0
709084,190004,prior,3,1,17,16.0
794585,190004,prior,4,6,15,5.0
1882050,190004,prior,5,5,17,30.0
2140342,190004,prior,6,0,14,9.0
2964570,190004,prior,7,6,18,20.0
2745977,190004,prior,8,6,14,14.0
1393868,190004,prior,9,0,16,15.0
1105866,190004,prior,10,1,10,22.0
420292,190004,train,11,0,11,6.0
1834002,190005,prior,1,6,12,
2957824,190005,prior,2,4,19,30.0
342621,190005,prior,3,4,10,30.0
1532183,190005,prior,4,0,15,10.0
464930,190005,prior,5,6,13,30.0
1358224,190005,prior,6,0,17,8.0
543135,190005,prior,7,5,18,12.0
674637,190005,prior,8,1,13,30.0
946831,190005,prior,9,0,5,30.0
2571051,190005,prior,10,0,13,30.0
1172645,190005,prior,11,6,16,20.0
2619217,190005,train,12,5,8,6.0
3350140,190006,prior,1,4,19,
2849444,190006,prior,2,1,21,11.0
2392909,190006,prior,3,0,11,6.0
1718003,190006,prior,4,5,13,30.0
771357,190006,prior,5,5,10,14.0
2733211,190006,prior,6,5,13,0.0
2239403,190006,prior,7,2,13,18.0
1623399,190006,prior,8,1,12,27.0
1670728,190006,train,9,1,12,0.0
1556503,190007,prior,1,3,13,
259244,190007,prior,2,0,17,30.0
2725967,190007,prior,3,1,12,8.0
1835114,190007,prior,4,4,14,17.0
1239097,190007,prior,5,4,15,14.0
1167853,190007,prior,6,2,15,30.0
3224774,190007,prior,7,2,10,30.0
740286,190007,prior,8,2,22,21.0
241802,190007,prior,9,0,9,30.0
308074,190007,prior,10,0,11,28.0
2358018,190007,train,11,2,10,30.0
1366149,190008,prior,1,1,15,
1724927,190008,prior,2,1,14,30.0
2628608,190008,prior,3,2,11,30.0
365602,190008,prior,4,0,16,5.0
1465214,190008,prior,5,1,13,15.0
3295127,190008,prior,6,3,12,9.0
206225,190008,prior,7,2,18,27.0
2677487,190008,prior,8,5,11,30.0
356196,190008,prior,9,1,14,3.0
79246,190008,prior,10,5,12,30.0
2798887,190008,prior,11,1,12,3.0
65438,190008,train,12,1,18,30.0
848714,190009,prior,1,1,18,
1628232,190009,prior,2,0,19,13.0
980284,190009,prior,3,1,16,30.0
610165,190009,prior,4,6,17,26.0
3329319,190009,prior,5,6,15,14.0
458043,190009,prior,6,6,18,14.0
908117,190009,prior,7,5,15,6.0
2431162,190009,prior,8,3,17,30.0
2499366,190009,prior,9,0,11,30.0
2672985,190009,prior,10,0,16,7.0
1615785,190009,prior,11,5,10,12.0
