order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
144482,78001,prior,1,2,9,
2676078,78001,prior,2,3,8,15.0
1068089,78001,prior,3,4,9,8.0
704910,78001,prior,4,3,6,20.0
1119226,78001,prior,5,2,9,13.0
361300,78001,prior,6,4,6,30.0
790156,78001,prior,7,0,22,17.0
2892155,78001,prior,8,2,11,30.0
1244469,78001,prior,9,1,10,13.0
2755147,78001,prior,10,2,8,15.0
2777770,78001,prior,11,4,8,30.0
653798,78001,prior,12,4,10,21.0
3341174,78001,prior,13,3,10,13.0
2769250,78001,train,14,1,12,19.0
1540315,78002,prior,1,3,10,
588306,78002,prior,2,4,9,8.0
594592,78002,prior,3,2,17,19.0
1692327,78002,prior,4,5,11,3.0
2696520,78002,prior,5,2,20,4.0
1525549,78002,prior,6,1,11,20.0
2408857,78002,prior,7,6,19,19.0
3406444,78002,prior,8,5,2,27.0
2269530,78002,prior,9,1,18,30.0
3101076,78002,train,10,2,12,30.0
2383953,78003,prior,1,6,16,
775945,78003,prior,2,1,17,30.0
2788316,78003,prior,3,1,16,30.0
101807,78003,train,4,1,17,28.0
1322430,78004,prior,1,6,16,
813945,78004,prior,2,1,19,16.0
1583606,78004,prior,3,3,14,16.0
2889002,78004,prior,4,3,17,14.0
309993,78004,prior,5,0,17,25.0
2284236,78004,prior,6,0,17,30.0
3109356,78004,prior,7,0,10,14.0
1173952,78004,prior,8,6,13,20.0
1374005,78004,prior,9,4,15,30.0
1357979,78004,prior,10,1,17,25.0
2065487,78004,prior,11,0,11,27.0
1702246,78004,prior,12,0,6,14.0
3364144,78004,prior,13,4,13,25.0
250275,78004,prior,14,4,15,14.0
2903284,78004,prior,15,3,15,20.0
2143628,78004,prior,16,6,12,3.0
1946613,78004,prior,17,2,15,24.0
810977,78004,prior,18,3,13,8.0
2928984,78004,test,19,6,14,3.0
501871,78005,prior,1,3,11,
901040,78005,prior,2,3,14,21.0
1334654,78005,prior,3,3,12,30.0
1077441,78005,prior,4,3,13,30.0
2126863,78005,prior,5,3,14,21.0
1126130,78005,test,6,5,10,30.0
2230638,78006,prior,1,1,15,
12074,78006,prior,2,0,12,13.0
2454245,78006,prior,3,0,15,21.0
76364,78006,prior,4,1,17,8.0
916719,78006,prior,5,3,19,9.0
562127,78006,prior,6,1,17,5.0
2685766,78006,prior,7,3,19,16.0
1485505,78006,prior,8,6,17,30.0
2512919,78006,prior,9,0,15,8.0
549163,78006,prior,10,1,17,8.0
209202,78006,prior,11,0,17,13.0
2363766,78006,prior,12,2,19,9.0
3416001,78006,prior,13,3,19,8.0
2665089,78006,prior,14,3,18,7.0
611477,78006,prior,15,3,17,7.0
2136243,78006,prior,16,1,17,5.0
3008538,78006,prior,17,3,18,9.0
2172147,78006,test,18,4,18,15.0
3372479,78007,prior,1,3,0,
2647308,78007,prior,2,6,13,10.0
2084306,78007,prior,3,2,9,17.0
1175756,78007,prior,4,4,10,9.0
1725582,78007,prior,5,6,11,16.0
841366,78007,prior,6,6,10,7.0
14176,78007,prior,7,1,10,2.0
1820202,78007,prior,8,5,14,11.0
547683,78007,prior,9,2,22,11.0
1009980,78007,prior,10,3,22,8.0
353713,78007,prior,11,1,21,26.0
3056450,78007,prior,12,0,14,6.0
1902149,78007,prior,13,3,22,10.0
2640025,78007,prior,14,3,21,14.0
3097860,78007,prior,15,4,3,22.0
1785443,78007,prior,16,6,12,30.0
1286761,78007,test,17,0,14,8.0
2647248,78008,prior,1,0,14,
1414925,78008,prior,2,6,17,30.0
883277,78008,prior,3,6,15,14.0
1615913,78008,prior,4,3,18,30.0
347339,78008,prior,5,2,16,30.0
1792924,78008,prior,6,6,17,4.0
445033,78008,prior,7,6,17,7.0
2971089,78008,prior,8,6,15,30.0
196353,78008,test,9,0,17,22.0
2198590,78009,prior,1,5,15,
3074703,78009,prior,2,3,21,5.0
1434173,78009,prior,3,0,15,11.0
866963,78009,prior,4,0,17,30.0
1700960,78009,prior,5,0,21,7.0
3325790,78009,prior,6,6,9,20.0
2047014,78009,prior,7,6,18,21.0
1275735,78009,prior,8,6,10,28.0
1002593,78009,prior,9,6,12,14.0
766673,78009,train,10,0,11,15.0
442458,78010,prior,1,2,18,
1001705,78010,prior,2,5,23,30.0
832433,78010,prior,3,5,18,14.0
315442,78010,prior,4,0,13,16.0
529002,78010,prior,5,6,19,20.0
1249543,78010,prior,6,0,16,15.0
2083861,78010,prior,7,0,19,14.0
811952,78010,prior,8,0,15,30.0
944250,78010,prior,9,0,9,30.0
1610936,78010,test,10,4,19,30.0
91524,78011,prior,1,4,10,
2426016,78011,prior,2,4,9,14.0
873834,78011,prior,3,5,16,8.0
546760,78011,prior,4,1,9,17.0
1546572,78011,prior,5,2,14,1.0
478429,78011,prior,6,4,11,2.0
2075211,78011,prior,7,1,13,30.0
1415879,78011,prior,8,2,10,8.0
1293695,78011,prior,9,3,15,30.0
3222334,78011,prior,10,3,11,30.0
1207548,78011,prior,11,5,13,30.0
3278220,78011,test,12,1,14,10.0
1085174,78012,prior,1,4,10,
2747132,78012,prior,2,0,13,3.0
2263906,78012,prior,3,4,9,4.0
1397431,78012,prior,4,1,9,4.0
782071,78012,prior,5,0,10,13.0
1236667,78012,prior,6,1,14,1.0
559827,78012,prior,7,3,17,2.0
2549613,78012,prior,8,1,11,5.0
835818,78012,prior,9,3,17,2.0
1044819,78012,prior,10,0,6,4.0
1542355,78012,prior,11,3,18,3.0
2751333,78012,prior,12,0,10,4.0
2483770,78012,prior,13,4,16,4.0
351979,78012,prior,14,5,8,8.0
1848881,78012,prior,15,6,15,1.0
368407,78012,prior,16,5,18,6.0
807368,78012,prior,17,0,12,9.0
776923,78012,prior,18,2,9,9.0
2418349,78012,prior,19,3,9,8.0
2457682,78012,prior,20,1,20,5.0
3092525,78012,prior,21,4,8,3.0
3310337,78012,prior,22,1,15,4.0
1499634,78012,prior,23,6,16,5.0
2619998,78012,prior,24,0,19,22.0
2961845,78012,prior,25,1,10,8.0
1582872,78012,prior,26,1,16,0.0
1339291,78012,prior,27,0,12,6.0
2399343,78012,prior,28,4,9,4.0
1140609,78012,prior,29,5,13,1.0
967514,78012,prior,30,1,11,3.0
1097528,78012,prior,31,5,9,4.0
2684647,78012,prior,32,3,10,5.0
437284,78012,prior,33,1,9,5.0
3114379,78012,prior,34,0,8,6.0
2941644,78012,prior,35,2,14,30.0
2535362,78012,prior,36,1,10,30.0
1908548,78012,prior,37,1,12,14.0
352324,78012,prior,38,1,8,14.0
3034767,78012,prior,39,3,8,9.0
3173352,78012,prior,40,0,6,11.0
2398715,78012,prior,41,3,19,17.0
2963349,78012,prior,42,4,9,15.0
969026,78012,train,43,3,3,30.0
1374881,78013,prior,1,3,9,
1825186,78013,prior,2,0,20,4.0
1801416,78013,prior,3,3,11,3.0
2430046,78013,prior,4,1,14,5.0
412665,78013,prior,5,1,20,7.0
193916,78013,prior,6,5,11,4.0
1949124,78013,prior,7,2,21,4.0
1886176,78013,prior,8,0,14,5.0
