order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
2148188,125001,prior,1,3,13,
2567538,125001,prior,2,0,16,11.0
2146492,125001,prior,3,3,8,24.0
1402066,125001,prior,4,0,16,30.0
3011968,125001,train,5,2,12,30.0
739699,125002,prior,1,0,16,
262333,125002,prior,2,1,8,8.0
1011607,125002,prior,3,0,8,6.0
2780688,125002,prior,4,0,10,14.0
3176239,125002,prior,5,3,20,3.0
1703435,125002,prior,6,1,15,12.0
379239,125002,prior,7,2,13,22.0
1831241,125002,prior,8,0,16,5.0
922766,125002,prior,9,1,12,8.0
3020450,125002,prior,10,4,19,3.0
386124,125002,prior,11,1,0,11.0
2166543,125002,prior,12,1,16,7.0
2705273,125002,prior,13,1,11,14.0
481148,125002,prior,14,6,12,5.0
1185810,125002,prior,15,0,17,8.0
326301,125002,prior,16,0,18,14.0
1124378,125002,prior,17,1,10,8.0
2094780,125002,prior,18,1,9,21.0
1703418,125002,train,19,5,18,4.0
956165,125003,prior,1,6,8,
1186800,125003,prior,2,4,14,19.0
3417375,125003,prior,3,5,15,8.0
750670,125003,prior,4,0,13,9.0
1056348,125003,prior,5,3,19,10.0
16873,125003,prior,6,0,9,11.0
3396495,125003,prior,7,4,16,11.0
1362814,125003,prior,8,4,20,7.0
2810181,125003,prior,9,4,14,7.0
2500986,125003,prior,10,1,13,11.0
2916945,125003,test,11,0,14,20.0
1396979,125004,prior,1,6,11,
2593581,125004,prior,2,6,15,21.0
3155116,125004,prior,3,0,10,8.0
332772,125004,prior,4,3,19,3.0
2922648,125004,prior,5,4,20,22.0
2223413,125004,prior,6,6,11,9.0
259975,125004,prior,7,1,10,23.0
3020704,125004,train,8,6,12,30.0
1936883,125005,prior,1,2,12,
538539,125005,prior,2,2,18,0.0
1661733,125005,prior,3,1,15,20.0
2729972,125005,prior,4,1,13,7.0
1619259,125005,prior,5,5,8,30.0
2341465,125005,prior,6,1,13,17.0
829471,125005,prior,7,5,21,11.0
1912378,125005,train,8,2,10,18.0
649220,125006,prior,1,5,18,
2890363,125006,prior,2,5,18,21.0
1625698,125006,prior,3,0,13,9.0
2766839,125006,prior,4,0,17,7.0
1398939,125006,prior,5,1,19,8.0
2396735,125006,prior,6,3,17,9.0
961755,125006,prior,7,0,14,11.0
3125286,125006,train,8,1,18,8.0
1100103,125007,prior,1,1,12,
3208830,125007,prior,2,4,9,30.0
1006500,125007,prior,3,2,8,26.0
598872,125007,train,4,4,15,30.0
1382848,125008,prior,1,6,12,
3045261,125008,prior,2,2,13,10.0
1347215,125008,prior,3,5,11,3.0
2945629,125008,prior,4,6,15,8.0
491214,125008,prior,5,1,20,2.0
2458705,125008,prior,6,4,12,3.0
2997037,125008,prior,7,2,10,12.0
1107938,125008,prior,8,6,18,4.0
2484184,125008,prior,9,4,14,12.0
2507864,125008,prior,10,4,18,0.0
428533,125008,prior,11,1,16,4.0
244475,125008,prior,12,3,17,2.0
1957489,125008,prior,13,6,12,10.0
627192,125008,train,14,6,19,0.0
1072009,125009,prior,1,3,7,
2026333,125009,prior,2,3,11,7.0
1315821,125009,prior,3,2,7,6.0
2436391,125009,prior,4,5,6,10.0
831390,125009,prior,5,3,13,19.0
1272423,125009,prior,6,3,10,21.0
2794573,125009,test,7,3,8,14.0
2837497,125010,prior,1,0,14,
18334,125010,prior,2,1,9,8.0
1761052,125010,prior,3,6,15,5.0
713318,125010,prior,4,1,7,23.0
1718807,125010,prior,5,4,19,3.0
1340020,125010,prior,6,1,15,4.0
1026561,125010,prior,7,3,13,2.0
2655254,125010,prior,8,5,14,30.0
1234041,125010,prior,9,3,15,12.0
1565250,125010,prior,10,1,8,19.0
402538,125010,prior,11,4,10,3.0
2941160,125010,prior,12,5,17,8.0
1767359,125010,prior,13,5,9,7.0
2742287,125010,prior,14,3,15,5.0
1080901,125010,prior,15,1,8,5.0
