order_id,product_id,add_to_cart_order,reordered
59,32549,1,1
59,46077,2,1
59,12902,3,1
230,46667,1,0
230,26384,2,0
230,4925,3,0
230,41177,4,1
230,32689,5,1
230,34126,6,1
230,36953,7,1
288,24852,1,1
288,9387,2,1
288,47492,3,1
288,14870,4,1
288,31553,5,1
288,38281,6,1
288,17948,7,1
288,17794,8,1
288,49683,9,1
288,28985,10,1
288,10749,11,1
288,42585,12,1
288,34099,13,1
431,27690,1,1
431,13176,2,1
431,28054,3,1
431,5077,4,1
431,27464,5,1
431,10749,6,1
431,49235,7,1
431,22582,8,1
431,15950,9,1
431,43768,10,1
431,21137,11,1
431,28204,12,0
431,43122,13,1
431,21938,14,1
431,21903,15,1
431,27156,16,1
431,4487,17,1
431,12597,18,1
431,5994,19,1
431,46979,20,1
431,31927,21,1
431,13829,22,1
431,14553,23,1
431,47759,24,1
431,49267,25,0
431,8193,26,0
431,47626,27,1
431,25005,28,1
431,22935,29,1
431,44359,30,1
431,22849,31,1
431,11992,32,1
431,37029,33,1
431,46993,34,1
431,22720,35,1
431,13280,36,0
585,34459,1,0
585,35234,2,0
585,3880,3,1
585,712,4,0
585,47114,5,0
585,3847,6,0
585,16797,7,1
585,25461,8,0
647,23383,1,1
647,11778,2,1
647,39299,3,1
647,5002,4,1
647,16994,5,0
717,35921,1,1
717,24852,2,1
717,18362,3,1
717,19057,4,1
717,17454,5,1
717,45007,6,1
717,4855,7,0
717,48395,8,1
717,26369,9,1
717,36881,10,0
717,26914,11,0
717,45946,12,1
717,41844,13,0
1469,25466,1,1
1469,34027,2,1
1469,9340,3,1
1469,49605,4,1
1469,25146,5,0
1469,42356,6,0
1469,45588,7,1
1469,23909,8,1
1469,24852,9,1
1469,28931,10,1
1469,34862,11,1
1469,11014,12,1
1469,20561,13,1
1491,12206,1,0
1491,21938,2,0
1491,31343,3,0
1491,24125,4,1
1491,31618,5,1
1491,27966,6,1
1491,13870,7,1
1491,37011,8,1
1491,12916,9,1
1491,2426,10,1
1491,25718,11,1
1619,24852,1,1
1619,117,2,0
1619,47042,3,0
1619,45200,4,0
1619,29594,5,0
1626,24852,1,1
1626,43631,2,1
1626,25303,3,1
1626,9859,4,1
1626,13029,5,1
1626,13287,6,0
1626,11827,7,0
1626,35795,8,1
1626,23320,9,1
1626,8195,10,1
1626,27216,11,1
1626,31296,12,1
1626,42743,13,1
1692,13541,1,1
1692,21051,2,1
1692,39877,3,1
1692,34969,4,1
1692,21376,5,1
1692,4942,6,1
1692,21903,7,1
1692,43961,8,1
1692,21543,9,1
1692,21405,10,1
1692,49131,11,1
1692,13027,12,1
1719,5902,1,1
1719,47144,2,1
1719,39275,3,0
1719,46654,4,0
1719,22559,5,0
1719,27966,6,0
1719,31378,7,0
1719,23216,8,0
1719,34182,9,0
1719,14462,10,1
1719,23952,11,0
1719,40063,12,1
1719,38647,13,0
1719,5684,14,0
1719,9124,15,1
1719,24692,16,0
1719,43659,17,0
1719,45679,18,0
2183,10957,1,1
2183,21131,2,1
2183,16696,3,1
2183,13194,4,1
2183,39408,5,1
2183,24852,6,1
2243,6177,1,1
2243,28582,2,0
2280,36923,1,0
2280,5025,2,1
2280,8956,3,1
2280,46558,4,1
2280,22124,5,1
2280,18926,6,1
2280,9554,7,1
2280,18838,8,1
2280,31615,9,1
2280,47087,10,1
2280,37158,11,1
2447,19660,1,1
2447,23650,2,1
2667,20995,1,0
2667,25824,2,0
2667,27104,3,0
2667,5973,4,0
2667,49683,5,0
2667,42585,6,0
2667,27086,7,1
2667,21616,8,0
2667,48205,9,0
3163,10070,1,1
3163,5212,2,1
3163,45741,3,1
3163,23554,4,1
3163,19508,5,1
3163,30233,6,1
3174,30827,1,1
3493,13194,1,1
3493,853,2,1
3493,39408,3,1
3493,24852,4,1
3493,41787,5,0
3526,273,1,1
3526,36287,2,1
3683,49610,1,1
3683,45007,2,1
3683,36735,3,1
3683,30391,4,1
3683,15290,5,1
3683,36724,6,1
3683,35628,7,1
3683,37646,8,1
3683,21137,9,1
