order_id,product_id,add_to_cart_order,reordered
107,35535,1,1
107,31577,2,1
107,47783,3,1
107,30391,4,1
107,43394,5,1
107,16953,6,1
107,11513,7,1
181,20995,1,0
181,35166,2,1
181,8903,3,1
181,38456,4,1
181,24852,5,1
181,7461,6,1
181,14084,7,1
181,33746,8,1
533,47766,1,1
533,8277,2,1
533,21903,3,0
533,41220,4,1
533,21137,5,1
533,44819,6,0
546,2716,1,1
546,45210,2,1
546,48726,3,1
546,48946,4,0
546,44632,5,1
546,21709,6,1
546,37276,7,1
546,44165,8,1
546,12033,9,1
546,31126,10,1
546,43165,11,1
546,28353,12,1
546,22164,13,1
546,25948,14,1
546,31886,15,1
546,38164,16,1
546,3398,17,1
546,13898,18,1
546,33716,19,1
546,35708,20,1
546,7139,21,1
546,46616,22,1
546,29077,23,1
546,23017,24,1
546,34668,25,1
546,29607,26,0
546,1463,27,1
546,27086,28,1
546,27247,29,1
546,25225,30,0
546,47621,31,1
794,35622,1,1
794,12354,2,0
794,34727,3,0
794,32747,4,1
794,43295,5,1
794,9242,6,1
794,9076,7,1
794,40310,8,1
794,17691,9,1
794,21333,10,1
794,48205,11,1
794,29487,12,1
794,49683,13,1
794,5077,14,1
794,41787,15,1
794,48299,16,1
794,4700,17,1
794,35906,18,0
794,41290,19,1
829,6046,1,0
829,14992,2,1
829,22959,3,1
829,34234,4,1
829,24235,5,1
829,31683,6,1
829,3243,7,1
829,4312,8,1
829,23351,9,1
829,23286,10,0
829,1685,11,0
829,27,12,1
829,19863,13,1
1028,24852,1,1
1028,6184,2,1
1028,45066,3,1
1028,4942,4,1
1028,23955,5,1
1028,26666,6,1
1028,43264,7,1
1028,28507,8,1
1049,24852,1,1
1049,34050,2,0
1049,40174,3,1
1049,5987,4,0
1049,48135,5,0
1049,19019,6,0
1049,25931,7,0
2195,40310,1,0
2195,34295,2,0
2195,44085,3,0
2195,18907,4,0
2195,581,5,1
2195,1396,6,1
2195,24852,7,0
2195,41372,8,0
2195,48333,9,0
2195,12218,10,0
2703,33350,1,1
2703,10402,2,0
2703,31970,3,1
2703,47157,4,1
2703,8859,5,1
2703,24852,6,1
2703,33198,7,1
2703,34124,8,0
2703,24533,9,1
2703,46184,10,1
2703,3717,11,0
2703,32707,12,1
2703,31163,13,1
2703,23157,14,0
2703,36944,15,1
3246,21903,1,1
3246,12471,2,0
3264,7010,1,0
3264,34069,2,0
3264,24009,3,0
3264,3142,4,0
3806,24385,1,1
3806,15887,2,1
3806,4656,3,1
3806,8479,4,1
3806,8277,5,1
3806,27966,6,1
3806,39928,7,1
3806,36011,8,1
3806,21903,9,1
3806,27521,10,1
4132,39982,1,1
4132,1940,2,0
4132,30020,3,1
4132,4421,4,1
4132,20217,5,0
4180,24184,1,1
4180,33509,2,1
4180,47734,3,1
4180,46069,4,1
4180,25133,5,1
4180,36550,6,1
4180,26209,7,1
4180,45946,8,1
4180,41220,9,1
4180,5785,10,1
4180,44359,11,1
4485,32757,1,0
4485,27817,2,1
4485,40396,3,1
4792,33590,1,1
4792,44632,2,1
4792,47626,3,1
4792,20754,4,0
4792,29307,5,1
4792,13249,6,1
4792,20583,7,0
5110,11885,1,1
5284,24024,1,1
5284,10768,2,1
5284,12745,3,1
5284,13176,4,1
5284,35951,5,1
5284,32402,6,1
5284,46676,7,1
5284,18849,8,1
5284,18370,9,1
5284,47042,10,1
5284,28373,11,1
5284,4586,12,1
5284,41665,13,1
5284,27156,14,1
5284,18908,15,1
5284,27881,16,1
5284,48953,17,1
5284,17550,18,0
5284,23543,19,1
5284,19508,20,1
5284,23832,21,1
5284,16759,22,1
5284,23400,23,1
5284,21037,24,1
5284,1634,25,1
5284,18479,26,1
5284,16145,27,0
5327,13176,1,1
5327,49683,2,1
5327,42828,3,1
5406,22565,1,0
5406,27747,2,1
5406,38239,3,0
5441,37687,1,1
5441,25890,2,0
5441,23,3,0
5441,43218,4,0
5441,36522,5,0
5441,46526,6,0
5441,29334,7,0
5441,30463,8,0
5441,39812,9,0
5441,34969,10,0
5441,47734,11,0
5441,10603,12,0
5441,28993,13,0
6232,47977,1,1
6232,33198,2,1
6232,42500,3,0
6232,42743,4,0
6232,38340,5,1
6232,20658,6,1
6457,13378,1,1
6457,21137,2,1
6457,33716,3,1
6457,10163,4,1
6457,5479,5,0
6647,18441,1,1
6647,39993,2,1
6647,49683,3,1
6647,34335,4,1
6647,32734,5,1
6657,28764,1,1
6657,7212,2,1
6657,31727,3,1
6657,20995,4,1
6657,33489,5,1
6657,49075,6,1
6657,46478,7,1
6657,47492,8,1
6657,36695,9,1
6657,31338,10,1
6657,49212,11,1
6657,9092,12,1
6992,39947,1,1
6992,6182,2,1
6992,28613,3,1
6992,35429,4,1
6992,30884,5,1
6992,39411,6,0
6992,43295,7,1
6992,4472,8,1
6992,13176,9,1
6992,11140,10,1
7012,9666,1,1
7012,42697,2,1
7012,9266,3,1
7012,44375,4,1
7012,2720,5,1
7012,36550,6,1
7012,38159,7,1
7012,21137,8,1
7012,6740,9,0
7012,29398,10,0
7012,5785,11,1
7012,4066,12,1
7091,25133,1,1
7091,30489,2,1
7091,4473,3,1
7091,12099,4,1
7091,49235,5,1
7091,27845,6,1
7091,44987,7,1
7091,14947,8,1
7091,35951,9,1
7091,30353,10,1
7091,44632,11,1
7091,42342,12,1
7091,21709,13,1
7098,6656,1,0
7098,12974,2,0
7098,31371,3,0
7098,28204,4,0
7098,9210,5,1
7098,17300,6,1
7098,49683,7,1
7098,27845,8,1
7098,21137,9,1
7098,25890,10,1
7426,14355,1,1
7426,21903,2,1
7426,12471,3,1
7426,46667,4,1
7426,21195,5,1
7426,651,6,1
7426,15613,7,1
7568,9387,1,0
7568,37766,2,0
7568,4778,3,0
7568,4919,4,1
7568,43192,5,1
7568,20191,6,1
7568,38400,7,1
7568,15290,8,1
7568,24852,9,1
7673,14449,1,1
7673,29127,2,1
7673,31553,3,1
7673,25931,4,1
7673,35935,5,1
7673,38693,6,1
7673,17038,7,1
7785,20549,1,0
7785,14462,2,0
7785,8518,3,1
7785,1643,4,1
7785,34126,5,1
7785,31040,6,1
7785,18159,7,0
7785,19125,8,0
7785,18531,9,0
7785,16797,10,1
8014,20682,1,1
8014,1006,2,1
8014,24890,3,1
8014,32465,4,1
8014,9387,5,0
8014,18168,6,0
8014,14147,7,0
8014,39142,8,0
8014,31683,9,1
8014,41290,10,0
8014,32691,11,0
8580,33572,1,1
8580,21137,2,1
8580,24675,3,1
8580,19198,4,0
8580,24009,5,1
8626,31562,1,1
8626,5134,2,1
8626,13176,3,1
8626,19057,4,1
