order_id,product_id,add_to_cart_order,reordered
12,30597,1,1
12,15221,2,1
12,43772,3,1
12,37886,4,1
12,37215,5,0
12,34335,6,1
12,3164,7,0
12,26910,8,0
12,38888,9,0
12,38050,10,1
12,25213,11,0
12,11175,12,0
12,23390,13,0
12,29471,14,0
12,43511,15,0
73,28413,1,0
73,24125,2,1
73,11759,3,1
73,21903,4,1
524,7926,1,0
524,38051,2,0
524,1938,3,0
524,38689,4,0
524,34993,5,0
524,17183,6,0
683,15700,1,0
683,4799,2,1
683,13083,3,1
683,32486,4,0
683,28828,5,0
683,43647,6,0
683,28934,7,0
683,47492,8,0
683,26604,9,1
683,17948,10,0
683,31623,11,0
683,44717,12,0
845,30450,1,1
845,17902,2,1
923,38384,1,0
923,8490,2,1
923,24852,3,1
923,47498,4,1
923,5612,5,1
923,42356,6,1
923,457,7,0
923,23516,8,1
923,15349,9,0
923,21927,10,1
923,35176,11,1
1211,29447,1,1
1211,2091,2,0
1211,12419,3,0
1211,8615,4,0
1211,13269,5,1
1211,16965,6,0
1211,44786,7,0
1211,7948,8,0
1211,43086,9,0
1211,19019,10,0
1254,9387,1,0
1254,1979,2,0
1254,39321,3,1
1254,48144,4,0
1254,22866,5,0
1254,21267,6,0
1254,49683,7,1
1254,1578,8,0
1254,10626,9,0
1254,17409,10,1
1254,6166,11,1
1254,33129,12,1
1254,37085,13,0
1297,24852,1,1
1297,7533,2,1
1297,30340,3,1
1297,47144,4,1
1297,15290,5,1
1297,40316,6,1
1297,23580,7,1
1456,196,1,0
1456,8953,2,1
2078,24857,1,1
2078,33590,2,1
2078,14891,3,1
2078,24838,4,1
2078,6740,5,1
2078,47029,6,1
2078,13640,7,1
2078,43772,8,1
2078,36865,9,1
2078,21872,10,1
2078,27336,11,1
2078,21903,12,1
2078,36695,13,0
2078,24830,14,0
2078,32747,15,1
2078,43179,16,1
2078,16825,17,1
2078,23291,18,1
2078,29212,19,1
2078,2086,20,0
2132,24852,1,0
2132,22935,2,0
2132,47792,3,0
2132,42495,4,0
2132,47766,5,0
2132,38164,6,0
2132,16521,7,0
2132,41375,8,0
2132,17568,9,0
2132,23543,10,0
2132,24489,11,0
2132,31717,12,0
2132,20114,13,0
2132,47734,14,0
2132,27156,15,0
2132,39475,16,0
2132,21137,17,0
2132,18171,18,0
2132,14594,19,0
2132,21376,20,0
2132,13870,21,0
2132,22035,22,0
2660,29373,1,1
2660,26985,2,1
2660,13740,3,1
2660,3044,4,0
2660,29204,5,1
2660,2050,6,1
2660,5161,7,1
2660,45014,8,1
2660,2099,9,1
2660,37606,10,1
2660,46064,11,0
2736,11819,1,0
2736,21137,2,1
2736,13702,3,1
2736,39676,4,1
3026,1700,1,1
3026,8021,2,0
3125,9507,1,1
3125,42001,2,0
3125,47766,3,1
3125,16973,4,0
3125,39732,5,0
3125,38772,6,0
3125,45167,7,0
