order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
1837418,2001,prior,1,0,17,
2894660,2001,prior,2,0,11,7.0
2337035,2001,prior,3,0,9,21.0
401705,2001,prior,4,0,10,7.0
198956,2001,prior,5,0,13,14.0
3090884,2001,prior,6,1,14,8.0
1934882,2001,prior,7,0,23,6.0
2458297,2001,prior,8,6,16,20.0
2878374,2001,prior,9,6,20,21.0
2572456,2001,prior,10,6,10,7.0
1995832,2001,prior,11,0,11,15.0
2315144,2001,prior,12,0,8,7.0
1381725,2001,prior,13,6,14,13.0
3151046,2001,prior,14,2,20,10.0
947272,2001,prior,15,0,15,12.0
402905,2001,prior,16,0,12,14.0
3080914,2001,prior,17,0,21,21.0
3247240,2001,prior,18,0,22,7.0
2912671,2001,prior,19,0,16,7.0
2587900,2001,test,20,1,10,30.0
2323628,2002,prior,1,6,11,
1771483,2002,prior,2,0,9,8.0
699725,2002,prior,3,2,0,9.0
2957919,2002,prior,4,0,16,5.0
1498448,2002,prior,5,5,13,5.0
2653749,2002,prior,6,1,15,3.0
1526193,2002,prior,7,3,13,30.0
206774,2002,prior,8,0,10,4.0
2486402,2002,prior,9,5,18,12.0
1431383,2002,prior,10,1,19,30.0
1151663,2002,prior,11,2,21,8.0
2248832,2002,prior,12,0,22,26.0
116153,2002,test,13,0,19,30.0
2696637,2003,prior,1,2,16,
1281519,2003,prior,2,2,11,7.0
3357551,2003,prior,3,3,11,30.0
2693839,2003,prior,4,2,11,30.0
3071570,2003,prior,5,3,12,29.0
2044997,2003,prior,6,4,7,15.0
1025068,2003,prior,7,2,8,5.0
927784,2003,test,8,2,8,30.0
3292054,2004,prior,1,0,16,
1971075,2004,prior,2,4,16,18.0
1910805,2004,prior,3,6,15,2.0
2451362,2004,prior,4,2,16,3.0
1355046,2004,prior,5,3,5,30.0
645558,2004,prior,6,3,15,30.0
2326760,2004,prior,7,1,15,12.0
2447991,2004,prior,8,2,9,29.0
2242658,2004,prior,9,1,15,30.0
3037258,2004,prior,10,0,13,27.0
987813,2004,train,11,1,16,15.0
3344652,2005,prior,1,0,20,
3392026,2005,prior,2,0,15,7.0
2833504,2005,prior,3,0,19,7.0
374531,2005,train,4,1,9,30.0
1459098,2006,prior,1,6,15,
839652,2006,prior,2,4,18,5.0
921653,2006,prior,3,0,16,3.0
354102,2006,prior,4,0,18,7.0
1651693,2006,prior,5,6,18,6.0
847735,2006,prior,6,6,16,7.0
2733100,2006,prior,7,4,18,5.0
2590325,2006,prior,8,3,16,6.0
2357363,2006,prior,9,6,12,10.0
2530806,2006,prior,10,3,11,4.0
2836022,2006,prior,11,1,17,5.0
2156966,2006,prior,12,6,17,5.0
187714,2006,prior,13,0,14,1.0
148874,2006,prior,14,6,13,6.0
797769,2006,prior,15,6,12,7.0
1391756,2006,prior,16,2,17,3.0
1849158,2006,prior,17,0,12,5.0
3382981,2006,test,18,4,18,4.0
