order_id,product_id,add_to_cart_order,reordered
153,26620,1,0
153,12576,2,0
153,40632,3,1
153,40599,4,1
153,47717,5,1
153,33716,6,0
153,48493,7,0
153,19448,8,0
153,23765,9,1
158,27966,1,1
158,16387,2,1
158,15712,3,0
158,37022,4,0
158,49683,5,1
158,24852,6,1
158,11422,7,1
158,47209,8,1
900,26093,1,1
900,10172,2,1
900,13176,3,1
900,44359,4,1
900,35935,5,1
900,5547,6,1
900,28985,7,0
900,15872,8,0
900,39299,9,1
900,11744,10,0
900,22760,11,0
900,27104,12,0
900,12474,13,0
900,4329,14,1
967,29650,1,0
967,28289,2,1
967,8297,3,1
977,40174,1,1
977,11980,2,1
977,35342,3,1
977,24954,4,1
977,20561,5,1
977,21573,6,1
977,33358,7,1
977,5902,8,1
977,25837,9,1
977,11440,10,1
977,10132,11,1
977,16797,12,1
977,31693,13,1
977,47185,14,1
977,9932,15,1
977,3820,16,1
977,46692,17,1
977,41949,18,0
977,14159,19,0
977,1006,20,0
977,24713,21,0
977,43867,22,0
977,18171,23,0
977,13815,24,1
977,24852,25,1
977,46724,26,1
977,15097,27,1
977,7781,28,0
977,19799,29,0
977,36002,30,1
977,44359,31,0
977,13870,32,0
977,21614,33,0
977,23630,34,0
977,14502,35,0
1067,38849,1,1
1067,38689,2,1
1067,24852,3,1
1067,21387,4,1
1067,38557,5,1
1067,14996,6,0
1067,43713,7,0
1067,28242,8,0
1067,37464,9,0
1067,18918,10,0
1565,23537,1,1
1565,1463,2,1
1565,33198,3,1
1565,45603,4,1
1565,26317,5,1
1565,2086,6,1
1565,21376,7,1
1835,32156,1,1
1835,13050,2,1
1835,31683,3,1
1835,9116,4,0
1835,22144,5,0
1835,21938,6,1
1835,38511,7,0
1835,2974,8,1
2300,41787,1,1
2300,35914,2,1
2300,30233,3,1
2300,17600,4,1
2300,24852,5,1
2300,27237,6,1
2300,19350,7,1
2300,21137,8,1
2300,43409,9,1
2300,41714,10,1
2300,31210,11,1
2300,10528,12,1
2300,9137,13,1
2300,20682,14,0
2300,14901,15,0
2300,12875,16,0
2300,10798,17,0
2300,44560,18,0
2300,1128,19,0
2300,33984,20,0
2300,21511,21,0
2300,30191,22,0
2300,5976,23,0
2300,14952,24,0
2594,2954,1,0
2594,14996,2,1
2594,21616,3,1
2602,35503,1,1
2602,24852,2,1
2602,42768,3,1
2602,22026,4,1
2602,7948,5,1
2602,14678,6,1
2952,5115,1,0
2952,26604,2,0
2952,9666,3,0
2952,33754,4,1
2952,4957,5,1
2952,40571,6,0
2952,39589,7,0
2952,45535,8,0
2952,49102,9,0
2952,31433,10,1
2952,26177,11,1
2952,21009,12,1
2952,45537,13,1
2952,17170,14,0
2952,3583,15,1
2952,19019,16,1
2952,49517,17,1
2952,23025,18,1
2952,11199,19,0
2952,24852,20,1
2952,49683,21,1
2952,27509,22,1
2952,27639,23,1
2952,49235,24,1
2952,24830,25,1
2952,18272,26,1
2952,5085,27,1
2952,43512,28,1
2952,24010,29,1
2952,8193,30,1
2952,6187,31,1
2952,25936,32,0
2952,47766,33,0
2952,32734,34,0
2952,30720,35,0
3201,13166,1,1
3201,8277,2,1
3201,38456,3,1
3201,11499,4,1
3201,12745,5,1
