order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
2072230,51001,prior,1,3,6,
2358925,51001,prior,2,1,15,12.0
1163609,51001,prior,3,3,16,2.0
1590602,51001,prior,4,3,10,14.0
366013,51001,prior,5,1,18,5.0
178615,51001,prior,6,5,14,11.0
3032609,51001,prior,7,2,12,18.0
1178446,51001,prior,8,6,14,30.0
3393457,51001,test,9,1,8,30.0
2042996,51002,prior,1,3,3,
2835603,51002,prior,2,2,10,13.0
1407246,51002,prior,3,1,14,30.0
219888,51002,prior,4,5,13,30.0
124168,51002,prior,5,4,23,30.0
686598,51002,prior,6,4,12,21.0
2226309,51002,prior,7,4,12,30.0
1467431,51002,prior,8,4,10,30.0
106709,51002,prior,9,6,12,30.0
1985178,51002,prior,10,0,6,30.0
162048,51002,train,11,0,7,0.0
866176,51003,prior,1,3,11,
373747,51003,prior,2,2,18,13.0
3045321,51003,prior,3,1,17,6.0
2656081,51003,prior,4,0,18,6.0
1577726,51003,prior,5,2,21,9.0
508,51003,prior,6,5,11,10.0
2281319,51003,train,7,6,8,8.0
2821187,51004,prior,1,1,19,
2491749,51004,prior,2,4,14,10.0
1878602,51004,prior,3,4,16,7.0
3200203,51004,prior,4,1,17,4.0
2247648,51004,test,5,2,16,15.0
934807,51005,prior,1,1,10,
90157,51005,prior,2,1,10,14.0
1058591,51005,prior,3,1,9,7.0
596905,51005,prior,4,1,9,7.0
303008,51005,prior,5,1,9,7.0
2054101,51005,prior,6,1,9,7.0
1314622,51005,prior,7,1,10,7.0
1152217,51005,prior,8,1,11,7.0
1679178,51005,prior,9,1,10,7.0
1739692,51005,prior,10,1,16,0.0
831280,51005,prior,11,2,9,8.0
1963079,51005,prior,12,1,9,6.0
680345,51005,prior,13,1,9,7.0
2811316,51005,prior,14,1,9,7.0
1009918,51005,prior,15,2,9,8.0
393229,51005,prior,16,2,8,7.0
2306613,51005,prior,17,1,9,6.0
2574441,51005,prior,18,1,10,7.0
1246820,51005,prior,19,1,14,7.0
2126336,51005,prior,20,1,10,7.0
743134,51005,prior,21,1,9,7.0
2759237,51005,prior,22,1,9,14.0
3185468,51005,prior,23,1,11,7.0
1714550,51005,prior,24,1,9,7.0
902761,51005,prior,25,1,9,7.0
1169731,51005,prior,26,2,9,15.0
1402250,51005,prior,27,1,15,6.0
2791184,51005,prior,28,2,9,8.0
