order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
1310429,86001,prior,1,0,18,
1022409,86001,prior,2,6,18,20.0
1379114,86001,prior,3,6,12,7.0
162244,86001,prior,4,6,23,0.0
2641950,86001,prior,5,5,21,30.0
1673763,86001,prior,6,3,6,5.0
2723308,86001,prior,7,1,11,26.0
2269293,86001,prior,8,5,22,30.0
3332364,86001,train,9,5,10,30.0
469940,86002,prior,1,1,15,
770680,86002,prior,2,1,16,21.0
3075522,86002,prior,3,0,15,30.0
972653,86002,prior,4,4,16,18.0
2271924,86002,prior,5,1,15,18.0
2517591,86002,prior,6,1,15,14.0
2000004,86002,prior,7,2,13,8.0
2851783,86002,prior,8,3,16,22.0
2314394,86002,prior,9,5,14,9.0
2460234,86002,prior,10,5,14,28.0
1573106,86002,prior,11,2,14,30.0
2168970,86002,prior,12,4,16,16.0
1703300,86002,prior,13,4,16,14.0
928499,86002,prior,14,2,17,12.0
1133306,86002,prior,15,2,12,7.0
712174,86002,train,16,3,15,30.0
2813208,86003,prior,1,1,13,
2612821,86003,prior,2,2,16,15.0
1874072,86003,prior,3,4,17,9.0
844084,86003,prior,4,3,9,27.0
20227,86003,prior,5,0,14,30.0
2429581,86003,prior,6,3,9,30.0
735358,86003,prior,7,6,21,10.0
1630531,86003,prior,8,0,12,15.0
1642331,86003,train,9,6,15,13.0
1781097,86004,prior,1,6,13,
1523004,86004,prior,2,0,12,8.0
178226,86004,prior,3,0,17,14.0
2412251,86004,prior,4,1,19,1.0
1089797,86004,prior,5,6,22,12.0
2081455,86004,prior,6,0,12,8.0
3029956,86004,prior,7,0,16,14.0
1457252,86004,prior,8,3,20,10.0
2843450,86004,prior,9,1,11,12.0
2289824,86004,prior,10,0,17,13.0
3001621,86004,prior,11,0,15,28.0
677936,86004,prior,12,1,21,15.0
2667544,86004,prior,13,3,21,9.0
1023623,86004,prior,14,2,17,20.0
2073575,86004,prior,15,5,19,10.0
1423497,86004,prior,16,1,12,17.0
3307113,86004,prior,17,1,16,30.0
2102096,86004,prior,18,2,21,8.0
1102360,86004,prior,19,1,13,6.0
2422740,86004,prior,20,0,18,6.0
2471621,86004,prior,21,4,14,18.0
864374,86004,prior,22,0,12,17.0
135116,86004,prior,23,0,12,28.0
2224519,86004,prior,24,3,8,10.0
264575,86004,prior,25,0,17,11.0
2626773,86004,train,26,0,15,14.0
464772,86005,prior,1,5,21,
990155,86005,prior,2,2,22,30.0
2738712,86005,prior,3,6,13,4.0
2349809,86005,prior,4,4,23,5.0
1661502,86005,prior,5,4,21,7.0
78368,86005,prior,6,4,15,7.0
2690430,86005,prior,7,3,16,6.0
