order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
1460468,156001,prior,1,0,9,
1084518,156001,prior,2,3,17,3.0
2219144,156001,prior,3,0,16,4.0
3417660,156001,prior,4,4,11,4.0
453529,156001,prior,5,1,16,4.0
2022175,156001,prior,6,5,15,4.0
303099,156001,prior,7,4,8,13.0
50419,156001,prior,8,5,9,1.0
639132,156001,prior,9,0,6,2.0
3274303,156001,prior,10,0,15,0.0
3328638,156001,prior,11,2,15,2.0
3385230,156001,prior,12,4,16,2.0
1915416,156001,prior,13,2,19,5.0
3056489,156001,prior,14,6,16,4.0
727541,156001,prior,15,0,12,1.0
2248184,156001,prior,16,0,23,7.0
408880,156001,prior,17,6,14,6.0
3076137,156001,prior,18,3,17,4.0
87791,156001,prior,19,3,18,14.0
1275235,156001,prior,20,6,18,17.0
2127907,156001,prior,21,1,8,9.0
2496162,156001,prior,22,1,13,14.0
241161,156001,prior,23,6,9,5.0
980328,156001,prior,24,1,10,2.0
26811,156001,prior,25,6,9,5.0
1829586,156001,prior,26,5,19,6.0
1039468,156001,prior,27,3,10,12.0
470032,156001,prior,28,1,10,12.0
2031685,156001,prior,29,3,6,9.0
2111585,156001,prior,30,6,10,3.0
89019,156001,prior,31,2,18,3.0
982226,156001,prior,32,6,1,11.0
3147844,156001,prior,33,3,13,30.0
2033286,156001,prior,34,6,11,3.0
840379,156001,prior,35,6,11,7.0
3291122,156001,prior,36,6,13,7.0
2436740,156001,prior,37,3,8,11.0
1602576,156001,prior,38,6,12,17.0
2155321,156001,train,39,0,18,30.0
171774,156002,prior,1,2,13,
2809869,156002,prior,2,1,21,30.0
2592112,156002,prior,3,4,11,30.0
3215335,156002,prior,4,2,14,30.0
1799746,156002,prior,5,5,13,30.0
689280,156002,prior,6,3,7,30.0
82602,156002,prior,7,6,8,24.0
833191,156002,test,8,4,20,26.0
2583111,156003,prior,1,5,13,
1423718,156003,prior,2,3,10,12.0
2270035,156003,prior,3,2,17,30.0
810700,156003,train,4,1,16,13.0
2495187,156004,prior,1,3,18,
484719,156004,prior,2,0,12,11.0
2036082,156004,prior,3,3,18,10.0
2081301,156004,prior,4,0,14,4.0
1261301,156004,prior,5,0,13,28.0
2774514,156004,train,6,4,14,30.0
689853,156005,prior,1,4,12,
360716,156005,prior,2,3,13,13.0
1670755,156005,prior,3,5,10,23.0
1847895,156005,prior,4,5,9,30.0
153163,156005,prior,5,2,10,30.0
2228268,156005,test,6,1,17,6.0
3376741,156006,prior,1,5,20,
912652,156006,prior,2,0,17,30.0
1093168,156006,prior,3,6,13,27.0
2528865,156006,prior,4,1,18,9.0
2078549,156006,train,5,6,15,30.0
561819,156007,prior,1,6,15,
2779887,156007,prior,2,2,8,3.0
3254694,156007,prior,3,1,17,6.0
3160991,156007,prior,4,1,17,7.0
1774091,156007,prior,5,0,14,13.0
2403018,156007,prior,6,5,19,5.0
482878,156007,prior,7,0,16,2.0
2757327,156007,prior,8,1,15,1.0
998872,156007,prior,9,0,18,6.0
1141641,156007,prior,10,4,17,4.0
959394,156007,prior,11,0,17,3.0
1098147,156007,prior,12,2,16,16.0
1074485,156007,prior,13,2,17,7.0
2232527,156007,prior,14,6,11,4.0
1084462,156007,prior,15,0,10,22.0
2191474,156007,prior,16,2,17,2.0
2444461,156007,prior,17,1,12,6.0
864377,156007,prior,18,6,10,5.0
2972535,156007,prior,19,3,17,4.0
817882,156007,prior,20,3,19,7.0
1133001,156007,prior,21,3,7,7.0
3206956,156007,prior,22,1,17,19.0
1679395,156007,prior,23,0,8,6.0
2023081,156007,prior,24,2,8,2.0
3120575,156007,prior,25,1,16,6.0
711142,156007,prior,26,4,16,3.0
2237877,156007,prior,27,5,17,1.0
1495393,156007,prior,28,6,10,1.0
15039,156007,prior,29,1,17,2.0
30208,156007,prior,30,1,12,7.0
892345,156007,prior,31,4,8,10.0
984039,156007,prior,32,6,18,2.0
619740,156007,prior,33,2,10,3.0
3009708,156007,prior,34,4,10,2.0
2456471,156007,prior,35,3,10,6.0
1103777,156007,prior,36,6,12,3.0
468652,156007,train,37,0,17,8.0
1266293,156008,prior,1,2,16,
631933,156008,prior,2,0,8,19.0
603857,156008,prior,3,4,12,30.0
1478181,156008,prior,4,6,12,9.0
1003088,156008,prior,5,1,11,9.0
1320494,156008,prior,6,1,16,30.0
2097851,156008,prior,7,3,16,9.0
1795532,156008,prior,8,1,14,26.0
442720,156008,prior,9,0,15,6.0
1077593,156008,prior,10,0,15,0.0
1402784,156008,prior,11,5,9,30.0
2084401,156008,prior,12,2,18,18.0
2520539,156008,prior,13,3,17,8.0
1359803,156008,prior,14,5,10,2.0
215302,156008,prior,15,6,16,15.0
1694981,156008,prior,16,0,11,8.0
2727477,156008,prior,17,1,15,1.0
1625177,156008,prior,18,1,16,14.0
709793,156008,prior,19,4,8,3.0
2041133,156008,prior,20,6,9,2.0
2069278,156008,prior,21,0,14,1.0
126987,156008,prior,22,5,14,5.0
2885816,156008,prior,23,6,14,1.0
2432561,156008,prior,24,0,13,1.0
2479291,156008,prior,25,4,16,4.0
1416679,156008,test,26,3,10,6.0
1296125,156009,prior,1,0,10,
2716448,156009,prior,2,5,10,30.0
3353722,156009,prior,3,0,10,30.0
1620157,156009,prior,4,1,12,8.0
2263920,156009,prior,5,0,10,20.0
2336605,156009,prior,6,1,18,15.0
246114,156009,prior,7,4,0,24.0
1400888,156009,prior,8,2,6,30.0
117220,156009,prior,9,5,9,30.0
62027,156009,prior,10,5,9,30.0
1570137,156009,train,11,0,10,30.0
1096243,156010,prior,1,1,14,
581625,156010,prior,2,1,14,28.0
189521,156010,prior,3,1,11,30.0
760680,156010,prior,4,1,16,30.0
3418501,156010,prior,5,1,14,14.0
605803,156010,prior,6,4,19,24.0
2321616,156010,train,7,5,18,30.0
2229740,156011,prior,1,4,13,
2115245,156011,prior,2,2,12,5.0
3037353,156011,prior,3,1,9,13.0
2012731,156011,prior,4,5,11,4.0
2041046,156011,prior,5,2,13,4.0
1123953,156011,prior,6,3,9,8.0
1773390,156011,prior,7,1,9,12.0
2512497,156011,prior,8,4,10,3.0
3030460,156011,prior,9,1,9,18.0
1958719,156011,prior,10,2,13,8.0
1301871,156011,prior,11,4,14,9.0
137317,156011,prior,12,1,14,18.0
3398838,156011,prior,13,2,10,30.0
2557241,156011,train,14,2,9,30.0
2907077,156012,prior,1,1,16,
1407562,156012,prior,2,3,10,16.0
3327335,156012,prior,3,2,17,6.0
1393285,156012,prior,4,1,12,20.0
877095,156012,prior,5,6,12,5.0
2525615,156012,prior,6,0,7,8.0
77401,156012,prior,7,4,9,4.0
1591238,156012,prior,8,3,16,6.0
1250018,156012,prior,9,4,15,8.0
1344122,156012,prior,10,3,11,6.0
984622,156012,prior,11,3,11,7.0
2005118,156012,prior,12,1,15,12.0
348090,156012,prior,13,5,13,4.0
3153011,156012,prior,14,2,18,11.0
2908824,156012,prior,15,6,12,11.0
3211379,156012,train,16,4,18,5.0
101513,156013,prior,1,1,9,
3094805,156013,prior,2,3,10,30.0
1076736,156013,prior,3,4,8,8.0
2656713,156013,prior,4,3,8,6.0
43885,156013,prior,5,1,9,5.0
3136678,156013,prior,6,3,8,2.0
2618079,156013,train,7,3,14,30.0
236811,156014,prior,1,0,11,
2263221,156014,prior,2,5,9,26.0
438705,156014,prior,3,6,10,8.0
134009,156014,prior,4,2,13,10.0
3279730,156014,prior,5,2,4,30.0
1588603,156014,prior,6,0,21,19.0
3234910,156014,prior,7,0,20,14.0
2888550,156014,prior,8,3,6,24.0
3012307,156014,prior,9,2,16,27.0
3262318,156014,prior,10,0,11,12.0
3398614,156014,prior,11,1,8,8.0
948890,156014,prior,12,1,12,14.0
2262522,156014,prior,13,0,16,13.0
1149086,156014,prior,14,1,13,30.0
2914719,156014,test,15,1,8,21.0
1663718,156015,prior,1,0,16,
1782908,156015,prior,2,3,13,10.0
305727,156015,prior,3,0,10,30.0
2381879,156015,prior,4,5,15,30.0
426166,156015,test,5,5,17,30.0
951930,156016,prior,1,0,12,
926802,156016,prior,2,6,6,30.0
1166914,156016,prior,3,3,14,11.0
1715767,156016,prior,4,6,9,10.0
1251473,156016,prior,5,6,7,21.0
1181638,156016,prior,6,6,18,7.0
1449582,156016,prior,7,2,19,24.0
2989404,156016,prior,8,4,19,16.0
2625692,156016,prior,9,6,14,9.0
3292327,156016,prior,10,3,18,4.0
2581828,156016,prior,11,1,20,12.0
3263223,156016,prior,12,6,16,30.0
2116461,156016,prior,13,1,12,30.0
910710,156016,prior,14,3,19,2.0
1561956,156016,prior,15,6,9,17.0
1825655,156016,prior,16,2,20,3.0
1013198,156016,prior,17,6,10,4.0
1959088,156016,prior,18,0,9,8.0
1620200,156016,prior,19,0,15,30.0
676535,156016,prior,20,4,14,11.0
975353,156016,prior,21,5,13,8.0
44099,156016,prior,22,2,13,4.0
384125,156016,prior,23,6,0,11.0
2175719,156016,prior,24,3,15,4.0
559082,156016,test,25,5,23,2.0
2016250,156017,prior,1,2,13,
2092148,156017,prior,2,4,12,30.0
130755,156017,prior,3,6,13,30.0
2514481,156017,prior,4,4,14,26.0
3230297,156017,prior,5,0,11,30.0
1832692,156017,prior,6,5,12,19.0
2062039,156017,prior,7,5,10,21.0
1513483,156017,prior,8,3,12,30.0
3101231,156017,prior,9,0,11,18.0
2210895,156017,prior,10,6,12,27.0
