order_id,product_id,add_to_cart_order,reordered
142,19348,1,1
142,15979,2,1
142,20269,3,1
142,24186,4,1
142,32638,5,1
142,46222,6,1
142,46261,7,1
282,2727,1,1
282,21338,2,1
282,23767,3,0
282,43892,4,0
506,32768,1,1
506,24852,2,1
506,47626,3,1
506,5818,4,1
506,35042,5,1
506,38379,6,0
506,31506,7,1
506,5025,8,1
506,42625,9,1
506,38797,10,1
506,5744,11,0
506,19691,12,0
506,4853,13,0
564,24097,1,1
564,45211,2,0
564,6348,3,1
564,38016,4,1
564,32627,5,1
564,9172,6,1
564,39264,7,0
564,12962,8,1
720,45948,1,1
720,19154,2,1
803,24852,1,1
803,28204,2,1
803,45066,3,1
803,11782,4,1
803,46906,5,1
803,5322,6,1
803,17224,7,1
803,6069,8,1
803,38656,9,1
803,18281,10,1
803,24841,11,1
803,6740,12,1
803,1545,13,1
803,10180,14,1
1036,22507,1,1
1036,17313,2,1
1036,30827,3,1
1036,9387,4,1
1036,21137,5,0
1036,6184,6,0
1036,1000,7,0
1324,21137,1,1
1324,39083,2,0
1324,43070,3,0
1324,28215,4,0
1324,39046,5,0
1406,39262,1,0
1406,20955,2,0
1638,33462,1,1
1638,24852,2,1
1638,23291,3,1
1850,34949,1,1
1850,3957,2,1
1850,46524,3,1
1850,5876,4,1
1850,8309,5,1
1850,36865,6,1
1850,24799,7,1
1850,19057,8,1
1850,39877,9,1
1850,27966,10,1
1850,24024,11,1
1850,20842,12,1
1850,17949,13,1
1850,49235,14,1
1850,46802,15,1
1850,5987,16,1
1850,4656,17,1
1850,5212,18,1
1850,39275,19,1
2209,24852,1,1
2209,26298,2,1
2209,35221,3,1
2209,9681,4,1
2209,1511,5,1
2209,8479,6,1
2209,28199,7,1
2209,21137,8,1
2209,30489,9,1
2209,30391,10,1
2209,35951,11,1
2209,22474,12,1
2209,28278,13,1
2209,1700,14,1
2209,4920,15,1
2209,37050,16,1
2209,45633,17,0
2209,24654,18,1
2308,32433,1,1
2308,29487,2,1
2308,24622,3,1
2308,17794,4,1
2308,34861,5,0
2308,24852,6,0
2308,16797,7,1
2308,4920,8,1
2308,48823,9,0
2308,17872,10,0
2308,45064,11,1
2395,41408,1,1
2395,39475,2,1
2446,47766,1,1
2446,46106,2,1
2446,9430,3,1
2446,17791,4,1
2446,26209,5,1
2446,47144,6,1
2446,17794,7,1
2446,25890,8,1
2446,38662,9,1
2446,14161,10,1
2446,21955,11,1
2446,40173,12,1
2582,42445,1,1
2582,33037,2,1
2582,39877,3,1
2582,38689,4,1
2582,27845,5,1
2582,22935,6,1
2582,13176,7,1
2582,11644,8,1
2582,17206,9,1
2582,5373,10,1
2582,10854,11,1
2582,8424,12,1
2650,49640,1,0
2650,44359,2,0
2650,22935,3,1
2650,45535,4,0
2650,12419,5,0
2650,34126,6,0
