order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
802503,88001,prior,1,5,19,
784049,88001,prior,2,6,17,29.0
780075,88001,prior,3,1,20,30.0
1448360,88001,train,4,3,21,16.0
594811,88002,prior,1,5,15,
2215401,88002,prior,2,0,11,9.0
1308046,88002,prior,3,4,14,11.0
3364147,88002,prior,4,5,17,22.0
895029,88002,prior,5,6,11,15.0
1025623,88002,prior,6,5,8,6.0
1146110,88002,prior,7,0,8,9.0
3050473,88002,prior,8,5,13,19.0
220887,88002,prior,9,0,8,9.0
2128642,88002,prior,10,6,21,6.0
992727,88002,prior,11,0,6,8.0
724898,88002,prior,12,3,21,3.0
2244801,88002,prior,13,1,13,26.0
3280258,88002,prior,14,3,14,2.0
1777744,88002,prior,15,4,14,1.0
3110066,88002,prior,16,1,17,18.0
234344,88002,prior,17,3,6,2.0
3122998,88002,prior,18,4,20,8.0
785194,88002,prior,19,1,9,25.0
2137989,88002,prior,20,1,12,7.0
1647400,88002,prior,21,6,22,5.0
2894665,88002,prior,22,4,17,5.0
129662,88002,prior,23,3,6,6.0
838695,88002,prior,24,5,18,30.0
2200066,88002,prior,25,3,21,5.0
1705419,88002,prior,26,0,16,4.0
2682498,88002,prior,27,5,18,5.0
3325648,88002,prior,28,6,8,8.0
645453,88002,prior,29,3,14,4.0
3350944,88002,prior,30,5,16,30.0
1840675,88002,prior,31,3,14,12.0
1842310,88002,prior,32,3,16,14.0
537325,88002,train,33,0,17,11.0
2665035,88003,prior,1,1,14,
354674,88003,prior,2,1,13,21.0
160272,88003,prior,3,0,18,6.0
2922115,88003,prior,4,1,13,8.0
2617042,88003,prior,5,0,16,6.0
987487,88003,prior,6,1,18,30.0
1284083,88003,prior,7,4,9,17.0
2972256,88003,prior,8,6,16,2.0
545398,88003,prior,9,1,7,30.0
156603,88003,prior,10,1,7,0.0
128438,88003,prior,11,1,13,0.0
1613970,88003,prior,12,1,14,0.0
2914059,88003,prior,13,1,14,7.0
970829,88003,prior,14,1,11,7.0
1819730,88003,prior,15,2,18,22.0
959264,88003,prior,16,2,18,0.0
1981435,88003,prior,17,4,11,30.0
1803828,88003,prior,18,4,8,7.0
1533948,88003,prior,19,5,12,1.0
1679786,88003,prior,20,3,22,5.0
1233253,88003,prior,21,1,12,5.0
493036,88003,prior,22,5,8,4.0
1445609,88003,prior,23,2,9,4.0
989145,88003,prior,24,5,11,3.0
3084884,88003,prior,25,3,15,5.0
301931,88003,prior,26,4,16,8.0
2686425,88003,prior,27,2,15,5.0
3013312,88003,train,28,0,16,5.0
1219955,88004,prior,1,3,18,
1839112,88004,prior,2,0,2,30.0
1335914,88004,prior,3,2,10,2.0
832074,88004,prior,4,5,16,24.0
2745312,88004,prior,5,5,16,7.0
1224794,88004,prior,6,1,16,30.0
342149,88004,prior,7,5,8,11.0
356062,88004,prior,8,4,15,27.0
131644,88004,prior,9,5,8,30.0
3399434,88004,prior,10,4,19,30.0
1300863,88004,train,11,4,8,14.0
3322066,88005,prior,1,1,10,
2977078,88005,prior,2,5,10,4.0
