order_id,product_id,add_to_cart_order,reordered
941,1194,1,0
941,35473,2,1
941,42404,3,1
941,32650,4,0
941,39858,5,1
1018,37029,1,0
1018,5212,2,1
1018,28577,3,1
1018,35628,4,1
1018,5077,5,1
1018,43961,6,0
1018,21903,7,1
1018,41950,8,1
1018,47209,9,1
1018,3631,10,1
1018,6104,11,0
1298,1617,1,0
1298,11014,2,1
1298,31964,3,1
1298,47977,4,1
1298,3020,5,1
1298,28100,6,0
1349,32478,1,1
1349,13176,2,1
1349,12614,3,1
1349,10761,4,1
1349,21137,5,1
1349,43352,6,1
1349,18078,7,1
1349,36164,8,1
1349,21253,9,1
1349,23854,10,1
1349,6649,11,1
1349,39349,12,1
1349,5876,13,1
1349,9595,14,1
1710,32689,1,1
1710,21903,2,1
1710,35530,3,1
1710,10621,4,1
1710,14355,5,1
1710,27999,6,1
1710,36389,7,1
1710,2816,8,1
2113,46676,1,0
2113,42075,2,1
2113,8567,3,0
2113,1695,4,0
2113,25718,5,1
2113,8613,6,0
2113,46667,7,0
2113,24236,8,1
2113,6664,9,1
2113,48628,10,0
2113,24964,11,0
2113,49235,12,1
2113,6046,13,1
2113,43129,14,0
2275,7500,1,0
2275,13852,2,0
2275,5652,3,0
2275,44359,4,0
2275,39812,5,0
2275,6104,6,0
2275,9955,7,0
2275,40706,8,0
2275,3464,9,1
2275,48775,10,1
2275,28842,11,0
2275,13984,12,1
2275,47873,13,1
2604,10644,1,0
2604,48205,2,1
2604,34137,3,1
2607,26842,1,0
2607,19649,2,1
2607,47766,3,0
2607,47652,4,1
2726,48637,1,0
2726,13363,2,0
2726,27655,3,0
2726,42840,4,0
2726,32267,5,0
2831,49481,1,1
2831,22144,2,1
2831,34234,3,1
2831,2658,4,0
2831,46979,5,0
2831,45063,6,0
2831,34092,7,0
2831,44987,8,0
3053,27344,1,0
3053,16757,2,1
3053,41561,3,1
3053,49235,4,0
3053,16589,5,1
3053,44632,6,1
3553,8955,1,1
3553,29487,2,1
3553,27695,3,1
3553,24195,4,1
3553,28373,5,1
3553,25340,6,1
3553,10305,7,1
3553,27307,8,1
3553,24852,9,0
3553,5212,10,0
3553,10017,11,1
3622,20323,1,0
3622,27741,2,0
3622,20114,3,0
3622,24852,4,0
3622,47209,5,0
3622,26209,6,0
3622,48745,7,0
3622,48632,8,0
3622,5479,9,0
3622,43768,10,0
3622,40706,11,0
3622,27845,12,0
3622,26604,13,0
3622,29941,14,0
3622,32230,15,0
3987,13176,1,0
3987,5322,2,0
3987,24799,3,0
3987,43295,4,0
3987,43713,5,0
3987,25997,6,0
3987,28584,7,0
3987,23554,8,0
3987,48935,9,0
3987,13166,10,0
3987,36085,11,0
3987,26317,12,0
3987,8277,13,0
3987,30850,14,0
3987,16616,15,0
3987,38012,16,0
3987,9270,17,0
3987,31927,18,0
3987,45007,19,0
3987,48415,20,0
3987,13541,21,0
3987,28928,22,0
3987,14332,23,0
4017,34050,1,1
4017,16797,2,1
4017,3628,3,1
4017,21775,4,0
4112,28990,1,0
4112,28993,2,1
4112,1447,3,1
4112,10957,4,0
4278,39409,1,1
4278,27966,2,1
4376,48484,1,0
4376,6184,2,1
4376,19691,3,0
4376,12341,4,0
4376,13176,5,1
4459,1463,1,1
4459,24964,2,1
4459,26369,3,1
4459,21938,4,1
4459,38650,5,1
4459,13176,6,1
4459,41220,7,1
4459,20869,8,1
4471,141,1,1
4471,10749,2,1
4471,42768,3,0
4471,24396,4,0
4471,691,5,1
4471,41844,6,0
4471,28476,7,0
4471,42585,8,1
4471,15028,9,0
4803,28204,1,1
4803,8424,2,1
4803,27179,3,1
4803,2374,4,1
4803,14018,5,1
4845,5460,1,1
4845,38286,2,1
4845,22035,3,1
4845,31343,4,1
4845,33731,5,1
4845,5876,6,1
4845,22260,7,1
4845,25890,8,1
4845,14462,9,1
4845,11941,10,0
4845,11068,11,1
4845,44097,12,1
4845,4605,13,1
4845,25005,14,0
4845,5373,15,1
4845,7010,16,1
4845,5652,17,0
4845,9550,18,0
4845,26209,19,1
4845,29622,20,0
4845,42244,21,0
4845,46900,22,0
5021,34112,1,0
5021,35731,2,1
5021,33439,3,0
5021,26203,4,0
5021,45761,5,0
5021,45646,6,0
5165,40706,1,1
5165,16650,2,1
5165,49005,3,1
5165,39275,4,1
5165,35939,5,1
5165,12099,6,1
5165,17461,7,1
5165,29346,8,1
5363,22683,1,1
5363,48034,2,1
5363,42828,3,1
5363,20842,4,1
5363,6489,5,1
5363,2132,6,0
5363,24852,7,1
5549,29662,1,1
5549,36695,2,1
5549,13166,3,1
5549,24852,4,1
5549,11140,5,1
5861,36772,1,0
5861,12564,2,1
5861,22935,3,1
5861,2180,4,1
5861,22124,5,1
