order_id,product_id,add_to_cart_order,reordered
6,40462,1,0
6,15873,2,0
6,41897,3,0
169,21903,1,0
169,45066,2,1
169,25370,3,1
169,36777,4,0
169,25980,5,0
169,8021,6,0
169,25020,7,0
169,8230,8,0
169,6341,9,1
446,28442,1,0
446,19624,2,0
446,48519,3,0
446,26209,4,1
446,49605,5,1
446,3947,6,0
472,11422,1,1
472,14233,2,1
472,6182,3,1
472,27966,4,1
472,27845,5,1
472,13245,6,0
559,14992,1,1
559,37646,2,1
559,24221,3,1
559,24390,4,1
559,21938,5,1
559,34969,6,1
559,22170,7,0
559,27104,8,1
559,13629,9,1
559,7519,10,0
559,38837,11,1
559,44612,12,1
577,42959,1,0
577,21841,2,0
577,3510,3,1
577,42460,4,1
577,17708,5,1
577,24649,6,1
577,22963,7,0
577,10851,8,1
577,43583,9,0
577,37203,10,1
577,20590,11,1
707,517,1,1
707,49352,2,1
707,47766,3,1
707,14651,4,1
707,46029,5,1
707,24852,6,1
707,44987,7,0
753,29071,1,0
753,7963,2,0
753,28058,3,0
753,11520,4,0
753,11421,5,0
864,35914,1,1
864,287,2,1
864,17295,3,1
864,13176,4,1
864,25976,5,1
864,15872,6,1
864,365,7,1
864,27360,8,1
864,21616,9,1
864,43772,10,1
864,36552,11,0
864,34605,12,0
964,49044,1,1
964,30192,2,1
964,31504,3,1
964,9808,4,1
964,49215,5,1
964,35376,6,0
964,13874,7,1
964,890,8,1
964,21938,9,1
964,16145,10,1
1007,23044,1,1
1007,30489,2,1
1007,13176,3,1
1007,5785,4,1
1007,47059,5,1
1007,48628,6,1
1007,32747,7,1
1007,27086,8,1
1007,6046,9,1
1007,44359,10,0
1007,17794,11,1
1007,23165,12,0
1007,47766,13,1
1007,39984,14,0
1007,5373,15,0
1007,21616,16,1
1007,40706,17,0
1007,9092,18,0
1007,24964,19,1
1007,38557,20,0
1007,37388,21,0
1007,23734,22,1
1007,13500,23,0
1007,44910,24,0
1007,36695,25,0
1008,210,1,0
1008,20070,2,0
1504,38164,1,1
1504,33198,2,1
1504,44292,3,1
1504,35336,4,1
1504,42463,5,0
1504,16262,6,0
1504,20738,7,1
1504,42828,8,0
1504,5077,9,1
1504,45884,10,1
1504,4920,11,1
1504,37496,12,1
1504,13176,13,1
1504,47229,14,0
1504,5905,15,0
1504,46181,16,0
1567,40310,1,1
1567,8251,2,1
1567,37807,3,1
1567,4207,4,0
1567,21137,5,1
1960,14870,1,0
1960,25495,2,1
1960,5013,3,0
1960,3400,4,0
1960,10374,5,0
1960,29094,6,1
1960,20632,7,0
1960,43086,8,0
1960,43352,9,1
1960,40706,10,0
1960,24772,11,0
1960,6740,12,0
1960,29362,13,1
1960,12779,14,0
2215,4920,1,0
2215,28204,2,1
2215,30391,3,1
2215,40706,4,1
2215,39275,5,1
2215,1511,6,1
2215,32465,7,1
2215,21137,8,1
2215,47766,9,1
2215,32230,10,1
2215,24235,11,1
2215,10885,12,1
2215,18071,13,1
2215,21405,14,1
2215,7781,15,1
2376,20842,1,0
2376,43086,2,0
2376,24595,3,1
2376,20178,4,1
2376,27521,5,1
2376,11520,6,0
2376,42699,7,1
2376,43154,8,1
2376,5005,9,0
2376,15480,10,0
2376,42425,11,0
2376,34137,12,1
2376,48900,13,1
2376,13838,14,0
2376,45603,15,1
2376,37947,16,1
2376,17553,17,1
2376,43182,18,1
2376,33978,19,0
2587,5769,1,1
2587,19972,2,0
2587,48034,3,0
2816,26209,1,0
2816,23734,2,0
2816,38400,3,1
2816,43961,4,1
2816,28171,5,1
2816,12039,6,1
2816,19046,7,1
2816,18176,8,1
2816,34969,9,1
2816,18027,10,1
2816,2116,11,1
2816,21938,12,1
2816,45504,13,1
2816,44683,14,1
2816,25832,15,1
2816,22849,16,1
2851,46667,1,1
2851,24964,2,1
2851,43760,3,0
2851,34969,4,0
2851,3464,5,0
2851,47209,6,0
2851,2537,7,1
2851,45007,8,1
2851,8518,9,0
2851,46979,10,0
2851,12456,11,1
2851,36735,12,1
2851,35213,13,1
2851,31682,14,0
2903,17858,1,0
2903,1139,2,0
2903,37220,3,0
2903,33178,4,1
2903,21881,5,1
2903,41290,6,0
2903,5118,7,0
2903,46284,8,0
2903,8832,9,0
2903,12818,10,0
2928,48894,1,1
2928,32069,2,1
2928,28289,3,1
2932,8859,1,1
2932,40939,2,1
3177,21137,1,1
3177,35065,2,1
3177,117,3,1
3177,30391,4,1
3177,19660,5,1
3177,13176,6,1
3177,8277,7,1
3763,7989,1,1
3763,12919,2,1
3763,34024,3,1
3763,16486,4,1
3763,196,5,1
3792,13176,1,0
3792,40516,2,0
3792,7781,3,0
3792,35163,4,0
3792,33007,5,0
3792,48004,6,0
3792,287,7,0
3792,33626,8,0
3792,27966,9,0
3792,15872,10,0
3792,21927,11,0
3792,38119,12,0
3792,7285,13,0
3792,20443,14,0
3914,27086,1,1
3914,38689,2,1
3914,40571,3,1
3914,19660,4,1
3914,31683,5,1
3914,13176,6,1
3914,40531,7,0
3914,35065,8,0
3914,30391,9,1
3914,30967,10,0
3914,47017,11,0
3914,14086,12,0
3914,7746,13,0
3914,117,14,1
3914,45066,15,1
3914,26604,16,0
4373,38618,1,0
4373,28058,2,0
4373,16617,3,1
4373,43713,4,1
4373,38028,5,1
4373,23029,6,1
4373,22963,7,1
4373,27966,8,0
4667,32650,1,1
4829,24759,1,0
4829,27845,2,1
4829,32578,3,0
4829,44683,4,1
4829,21616,5,1
4829,2086,6,1
4868,5450,1,1
4868,4605,2,1
4868,34262,3,1
4868,34358,4,1
4868,47630,5,1
4868,20920,6,1
4868,5618,7,0
4868,9210,8,1
4868,21183,9,1
5083,24852,1,1
5083,19604,2,1
5083,16797,3,1
5083,43377,4,1
5083,4347,5,0
5083,11432,6,0
5083,40338,7,0
5083,5097,8,0
5083,29553,9,0
5083,45064,10,1
5083,26429,11,0
5515,19678,1,1
5515,11422,2,1
5515,21195,3,0
5515,17206,4,1
5515,24852,5,1
5515,38456,6,1
5515,5634,7,1
5515,1463,8,1
5515,5785,9,1
5515,23060,10,1
5515,35364,11,1
5515,42085,12,1
5515,34134,13,0
5515,4518,14,0
5515,13838,15,0
5515,44422,16,1
5515,31242,17,0
5551,23543,1,1
5551,7485,2,1
5551,45106,3,1
5551,34214,4,1
5551,20282,5,0
5551,27413,6,0
5551,8309,7,0
5551,13263,8,0
5551,42342,9,1
5697,46969,1,1
5697,8277,2,1
5697,8518,3,1
5697,21903,4,1
5697,42265,5,1
5697,13176,6,1
5978,21137,1,0
5978,30849,2,0
5978,26604,3,0
6503,17429,1,1
6503,28745,2,1
6503,48628,3,1
6503,24852,4,1
6503,1600,5,1
6503,30391,6,1
6503,21903,7,1
6503,45603,8,1
6503,9421,9,0
6503,5785,10,1
6542,4799,1,0
6542,18531,2,0
6542,42736,3,0
6542,34358,4,1
6542,28934,5,1
6542,38028,6,0
6542,5025,7,1
6542,11580,8,0
6542,47229,9,0
6582,7401,1,1
6582,41043,2,0
6582,30169,3,1
6582,28985,4,1
6582,15503,5,1
6582,42585,6,1
6582,21903,7,1
6582,35887,8,0
6582,432,9,1
6582,44643,10,0
6766,27104,1,1
6766,14129,2,1
6766,45866,3,1
6766,33731,4,1
6766,22935,5,1
6766,127,6,0
6766,4808,7,0
6895,19660,1,0
6895,22825,2,0
6895,19508,3,0
6895,44910,4,0
6895,49683,5,0
6895,43961,6,0
6895,4605,7,0
6895,41999,8,0
6895,26209,9,0
6895,47626,10,0
6895,47209,11,0
6895,38293,12,0
6895,2966,13,0
6895,30489,14,0
6895,28928,15,0
6895,24852,16,0
6895,38991,17,0
6968,13914,1,1
6968,18348,2,0
7033,24852,1,1
7033,44910,2,1
7033,43192,3,0
7033,18897,4,0
7033,8424,5,0
7033,46979,6,1
7033,1329,7,0
7033,25056,8,0
7033,19821,9,0
7083,14086,1,1
7083,27020,2,1
7083,1940,3,1
7083,29881,4,1
7380,45603,1,1
7380,30795,2,1
7380,29370,3,1
7470,26088,1,0
7470,46061,2,0
7470,20518,3,0
7470,40214,4,0
7763,26856,1,0
7763,23322,2,0
7763,32538,3,0
7763,27761,4,0
7794,2326,1,1
7794,21288,2,0
7794,28199,3,1
7794,47626,4,0
7794,24852,5,1
7794,47766,6,1
7794,27243,7,0
7794,15498,8,0
7914,40516,1,1
7914,33007,2,1
7914,42450,3,1
7914,35914,4,1
7914,17295,5,1
8040,38371,1,1
8040,11375,2,0
8040,5976,3,0
8040,33232,4,0
8040,21417,5,0
8040,46900,6,1
8040,36315,7,1
8040,7734,8,0
8040,14536,9,0
8040,44945,10,0
8040,9755,11,1
8040,33957,12,0
8040,46147,13,0
8184,42157,1,0
8384,18432,1,1
8384,2732,2,1
8384,14536,3,1
8384,16215,4,0
8384,27275,5,1
8384,12576,6,1
8384,45747,7,1
8384,9075,8,1
8384,14444,9,1
8384,18891,10,1
8384,48723,11,1
8384,22699,12,1
8384,22435,13,0
8384,42834,14,1
8588,7963,1,1
8588,15592,2,1
8588,28289,3,1
8658,45190,1,1
8658,46606,2,1
8658,21243,3,0
8658,29309,4,1
8658,2102,5,0
8658,45622,6,0
8658,18019,7,0
8734,27122,1,1
8734,29009,2,1
