order_id,product_id,add_to_cart_order,reordered
285,31343,1,1
285,49247,2,1
285,49075,3,1
285,812,4,1
285,3599,5,1
285,16825,6,1
593,6813,1,1
593,432,2,1
593,36955,3,1
593,40332,4,1
593,2966,5,1
593,34640,6,0
593,14197,7,0
593,8670,8,0
593,43565,9,0
593,9076,10,0
726,24489,1,1
726,31915,2,1
726,33120,3,1
726,17794,4,1
726,32655,5,1
726,25181,6,1
726,46737,7,1
819,21769,1,0
819,17862,2,0
819,7862,3,0
2233,11068,1,0
2233,36651,2,0
2233,27344,3,0
2233,26604,4,0
2233,28590,5,1
2233,46979,6,1
2233,47766,7,1
2233,24964,8,1
2233,40706,9,1
2233,6377,10,1
2233,8021,11,1
2575,49383,1,0
2575,17794,2,0
2575,30391,3,0
2575,6046,4,0
2575,19895,5,0
2575,47672,6,0
2575,47766,7,0
2575,46667,8,0
2575,27555,9,0
2575,39101,10,0
2575,11499,11,0
2575,9934,12,0
2575,17553,13,0
2689,24852,1,1
2689,25544,2,1
2689,11461,3,0
2689,42475,4,1
2689,46341,5,1
2689,38996,6,1
2689,13589,7,0
2689,29078,8,0
2689,15937,9,0
2689,43955,10,0
2689,46785,11,0
2689,30623,12,0
2689,35973,13,0
2689,21520,14,0
2689,39581,15,0
2689,3999,16,0
2689,29307,17,0
2838,35921,1,1
2838,17316,2,1
2838,14954,3,1
2838,43252,4,1
2838,35752,5,1
2838,34024,6,1
2838,14992,7,1
2838,44375,8,0
2838,38871,9,0
2838,39130,10,0
2838,8022,11,0
2852,196,1,1
3150,7247,1,1
3150,24852,2,0
3150,9387,3,0
3258,2732,1,1
3560,29996,1,1
3560,21050,2,0
3560,32650,3,0
3560,34254,4,1
3560,38090,5,0
3560,148,6,0
3560,22825,7,0
3560,39275,8,0
3634,3389,1,0
3634,21410,2,0
3634,24852,3,1
3634,48527,4,1
3634,33394,5,1
3634,37729,6,0
3634,26221,7,1
4000,45104,1,0
4000,10603,2,0
4000,7628,3,0
4000,45200,4,0
4232,9839,1,1
4232,47209,2,1
4232,19057,3,1
4232,34044,4,1
4232,6837,5,1
4232,14633,6,1
4232,44471,7,1
4409,7029,1,0
4532,27845,1,0
4532,49151,2,0
4532,10305,3,0
4532,19691,4,0
4532,16797,5,0
4532,47766,6,0
4532,21903,7,0
4532,28228,8,0
4657,10798,1,0
4657,42736,2,0
4657,38383,3,1
4657,32689,4,0
4657,12326,5,0
4657,44628,6,1
4657,34126,7,1
4657,5383,8,0
4657,48679,9,1
4657,11348,10,0
4657,19231,11,0
4657,30233,12,1
4657,34608,13,0
4657,27086,14,0
4657,27744,15,0
4657,43210,16,0
4657,31506,17,1
4657,23537,18,0
4657,37637,19,0
4657,28741,20,0
5422,40650,1,0
5422,40256,2,0
5865,13176,1,1
5865,196,2,1
5865,31651,3,1
5865,15164,4,0
5899,41570,1,0
5899,47626,2,1
5899,45007,3,1
5899,8424,4,1
5899,31040,5,1
5899,17872,6,1
5899,4920,7,1
5899,49683,8,1
5899,33768,9,1
5899,20345,10,1
5899,3546,11,0
5899,12204,12,0
5899,39984,13,0
5899,24964,14,0
5899,48679,15,0
5899,8174,16,0
5934,43643,1,0
5934,26177,2,0
5934,44987,3,1
5934,43772,4,1
5934,34969,5,1
5934,13198,6,1
5934,35108,7,1
5934,27325,8,1
5934,12312,9,0
5934,31343,10,1
5934,46993,11,0
5934,27845,12,0
5964,17924,1,1
6479,26209,1,0
6479,44830,2,1
6479,48900,3,1
6479,44643,4,0
6617,4462,1,0
6617,45123,2,1
6617,329,3,1
6617,35510,4,0
6617,23765,5,1
6617,21137,6,1
6617,13176,7,1
6617,45013,8,0
6617,12872,9,0
6617,7041,10,0
6617,21903,11,1
6617,32537,12,0
6617,40709,13,1
6617,30682,14,0
6617,26629,15,1
6617,651,16,0
6617,45788,17,0
6617,39332,18,0
6617,31737,19,0
