order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
341721,173001,prior,1,2,13,
108995,173001,prior,2,1,11,6.0
802078,173001,prior,3,0,11,6.0
139820,173001,prior,4,3,21,10.0
1539315,173001,prior,5,0,8,30.0
2152880,173001,prior,6,2,18,16.0
2555170,173001,prior,7,4,9,9.0
2081485,173001,prior,8,0,9,10.0
2019273,173001,prior,9,1,19,29.0
2832855,173001,prior,10,3,18,30.0
423101,173001,prior,11,2,17,27.0
633971,173001,prior,12,3,16,8.0
1252483,173001,prior,13,6,14,10.0
1456324,173001,prior,14,6,12,30.0
1548183,173001,prior,15,3,18,30.0
2311672,173001,test,16,6,14,17.0
394091,173002,prior,1,6,15,
2340204,173002,prior,2,1,18,23.0
3337234,173002,prior,3,1,17,7.0
1783516,173002,test,4,0,8,30.0
2145618,173003,prior,1,6,15,
426693,173003,prior,2,3,19,30.0
1678536,173003,prior,3,2,10,30.0
1966447,173003,test,4,6,17,30.0
2645961,173004,prior,1,5,7,
1897830,173004,prior,2,2,11,18.0
2859386,173004,prior,3,6,14,4.0
3079046,173004,prior,4,2,10,10.0
2606676,173004,prior,5,1,8,6.0
1709839,173004,prior,6,3,7,2.0
3082004,173004,prior,7,2,11,6.0
3399672,173004,prior,8,1,10,6.0
2045380,173004,prior,9,3,16,9.0
3131711,173004,prior,10,3,8,7.0
839500,173004,prior,11,1,15,5.0
2062566,173004,prior,12,2,7,8.0
1476707,173004,prior,13,1,11,6.0
2300728,173004,prior,14,2,10,22.0
2048262,173004,prior,15,2,8,14.0
778076,173004,prior,16,1,11,6.0
1723780,173004,prior,17,1,11,14.0
726512,173004,prior,18,4,10,3.0
12319,173004,prior,19,4,10,7.0
2736587,173004,prior,20,2,12,5.0
808620,173004,prior,21,2,14,7.0
1218228,173004,prior,22,1,8,6.0
2527849,173004,prior,23,1,9,7.0
1524220,173004,prior,24,2,14,8.0
1688974,173004,prior,25,2,8,7.0
2618589,173004,prior,26,1,9,20.0
2323696,173004,prior,27,4,9,10.0
553957,173004,prior,28,5,12,8.0
