order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
1795816,176001,prior,1,3,13,
189862,176001,prior,2,0,16,4.0
2157818,176001,prior,3,0,12,7.0
1514301,176001,prior,4,1,10,15.0
72003,176001,prior,5,1,12,14.0
1807593,176001,prior,6,1,13,14.0
2376842,176001,prior,7,4,16,3.0
2053030,176001,prior,8,1,16,18.0
3394625,176001,train,9,1,15,21.0
1213302,176002,prior,1,1,9,
205649,176002,prior,2,4,10,3.0
137575,176002,prior,3,2,11,5.0
2309900,176002,prior,4,2,13,0.0
3241939,176002,prior,5,1,9,6.0
3355780,176002,prior,6,1,11,7.0
1427075,176002,prior,7,1,10,7.0
2252323,176002,prior,8,1,9,7.0
549744,176002,prior,9,2,10,8.0
2433189,176002,prior,10,1,10,6.0
3013460,176002,prior,11,1,10,7.0
2649825,176002,prior,12,4,9,3.0
1720581,176002,prior,13,1,10,4.0
1528572,176002,prior,14,2,10,8.0
3245568,176002,prior,15,1,10,6.0
109605,176002,prior,16,1,11,7.0
2285026,176002,prior,17,1,11,7.0
3169464,176002,prior,18,4,12,10.0
1069573,176002,prior,19,1,11,18.0
1931432,176002,prior,20,1,10,7.0
2635319,176002,prior,21,2,11,8.0
2246348,176002,prior,22,1,11,6.0
3185100,176002,prior,23,1,10,7.0
3185597,176002,prior,24,1,13,7.0
2708291,176002,prior,25,1,10,7.0
689568,176002,prior,26,1,11,7.0
841513,176002,prior,27,1,10,14.0
1126578,176002,prior,28,1,10,7.0
419264,176002,prior,29,3,10,9.0
2519356,176002,prior,30,1,12,5.0
1923984,176002,prior,31,1,11,7.0
2878220,176002,prior,32,1,12,7.0
1720362,176002,prior,33,1,13,7.0
2930136,176002,prior,34,3,10,9.0
2315948,176002,prior,35,1,6,19.0
2236620,176002,prior,36,1,12,7.0
2755703,176002,prior,37,1,11,28.0
1164548,176002,prior,38,3,10,30.0
1720249,176002,prior,39,3,10,7.0
2415067,176002,prior,40,2,12,6.0
2649207,176002,prior,41,1,12,6.0
432246,176002,prior,42,2,10,8.0
242685,176002,prior,43,1,10,6.0
1203482,176002,prior,44,1,10,7.0
2924594,176002,test,45,2,10,8.0
2358063,176003,prior,1,1,10,
3058554,176003,prior,2,1,11,7.0
1526911,176003,prior,3,2,11,8.0
1990825,176003,prior,4,4,10,2.0
2145314,176003,prior,5,1,8,11.0
813715,176003,prior,6,0,10,27.0
1672041,176003,prior,7,0,13,21.0
2713417,176003,prior,8,2,20,2.0
1550134,176003,prior,9,3,11,1.0
2409089,176003,prior,10,2,21,6.0
798319,176003,prior,11,1,10,6.0
3408543,176003,prior,12,1,11,14.0
703876,176003,prior,13,0,15,6.0
2956431,176003,prior,14,4,8,25.0
755225,176003,prior,15,3,10,6.0
2241826,176003,prior,16,0,12,18.0
151961,176003,prior,17,2,8,9.0
2886529,176003,prior,18,1,14,20.0
623227,176003,prior,19,4,12,3.0
3372805,176003,prior,20,1,17,30.0
395372,176003,test,21,1,9,14.0
2986287,176004,prior,1,5,14,
1562677,176004,prior,2,2,11,11.0
3368036,176004,prior,3,3,16,22.0
171597,176004,prior,4,4,10,1.0
3394467,176004,prior,5,4,8,7.0
2488888,176004,prior,6,1,14,4.0
2937742,176004,prior,7,4,10,10.0
3204903,176004,prior,8,4,17,7.0
1278616,176004,prior,9,5,15,8.0
2044584,176004,prior,10,2,16,4.0
2860141,176004,prior,11,6,9,4.0
3286005,176004,prior,12,3,17,4.0
2947889,176004,prior,13,4,22,1.0
1735561,176004,prior,14,1,10,4.0
2184096,176004,prior,15,4,15,3.0
3109352,176004,train,16,4,10,7.0
2965721,176005,prior,1,2,10,
1563399,176005,prior,2,3,16,8.0
460954,176005,prior,3,0,10,4.0
1255351,176005,prior,4,6,18,6.0
2902817,176005,prior,5,3,15,4.0
316908,176005,prior,6,0,11,4.0
2450711,176005,prior,7,6,17,27.0
2673813,176005,train,8,5,12,6.0
1935674,176006,prior,1,4,15,
427520,176006,prior,2,6,20,2.0
2220925,176006,prior,3,3,14,4.0
2049250,176006,prior,4,5,14,2.0
392941,176006,prior,5,2,19,4.0
1872401,176006,prior,6,1,14,13.0
2895830,176006,prior,7,4,19,3.0
416196,176006,prior,8,4,20,7.0
1734224,176006,prior,9,6,13,2.0
171497,176006,prior,10,4,17,5.0
1613782,176006,prior,11,3,8,6.0
2314679,176006,prior,12,1,20,5.0
2993148,176006,prior,13,4,11,3.0
3194552,176006,prior,14,4,13,14.0
3015970,176006,prior,15,5,11,1.0
2936503,176006,prior,16,5,12,7.0
937583,176006,prior,17,4,23,6.0
1502599,176006,prior,18,2,9,5.0
2442761,176006,prior,19,2,17,0.0
2989204,176006,prior,20,3,15,1.0
1375236,176006,prior,21,5,11,16.0
1224519,176006,prior,22,3,11,12.0
1267809,176006,prior,23,4,19,22.0
974816,176006,train,24,5,9,1.0
172404,176007,prior,1,2,19,
45209,176007,prior,2,6,18,30.0
1493865,176007,prior,3,0,11,30.0
2182584,176007,prior,4,6,10,30.0
3337152,176007,prior,5,5,15,30.0
1244462,176007,train,6,5,15,28.0
1750409,176008,prior,1,2,18,
1066988,176008,prior,2,1,12,30.0
728456,176008,prior,3,3,20,23.0
1775754,176008,prior,4,3,13,7.0
866594,176008,prior,5,3,20,30.0
627739,176008,prior,6,6,11,17.0
822575,176008,prior,7,0,8,15.0
1756053,176008,prior,8,1,19,1.0
2930335,176008,prior,9,1,20,7.0
292558,176008,prior,10,1,9,7.0
762701,176008,prior,11,5,12,4.0
1525588,176008,prior,12,3,9,19.0
171505,176008,prior,13,3,9,21.0
1021312,176008,prior,14,6,20,3.0
711383,176008,prior,15,0,16,1.0
1853567,176008,prior,16,4,14,4.0
2305952,176008,prior,17,4,11,14.0
3155306,176008,prior,18,4,16,7.0
1644651,176008,prior,19,0,8,3.0
3231778,176008,prior,20,2,12,16.0
1179658,176008,prior,21,1,18,20.0
2492833,176008,prior,22,0,20,30.0
136175,176008,train,23,6,14,13.0
2362057,176009,prior,1,0,16,
796193,176009,prior,2,0,16,7.0
1525325,176009,prior,3,0,13,7.0
1401354,176009,prior,4,2,22,9.0
2071398,176009,prior,5,0,8,12.0
2047523,176009,prior,6,0,8,21.0
827017,176009,prior,7,0,18,28.0
2275687,176009,prior,8,0,16,21.0
1936834,176009,prior,9,0,22,7.0
2727714,176009,prior,10,0,13,7.0
2878062,176009,prior,11,6,16,6.0
1272401,176009,prior,12,2,21,10.0
477258,176009,prior,13,0,9,12.0
2674915,176009,prior,14,0,12,21.0
2963164,176009,prior,15,0,15,30.0
1305925,176009,test,16,2,6,16.0
82548,176010,prior,1,3,14,
2647269,176010,prior,2,4,18,8.0
509363,176010,prior,3,0,16,3.0
592494,176010,prior,4,4,15,11.0
72884,176010,prior,5,1,16,4.0
2834251,176010,prior,6,4,22,3.0
2149357,176010,prior,7,4,16,7.0
308,176010,prior,8,0,17,10.0
606378,176010,prior,9,3,23,3.0
2122120,176010,prior,10,1,16,26.0
3393980,176010,prior,11,1,12,30.0
431268,176010,prior,12,4,14,30.0
921,176010,prior,13,1,13,18.0
827462,176010,prior,14,1,15,7.0
1040926,176010,prior,15,1,15,30.0
532286,176010,prior,16,3,22,2.0
2757135,176010,prior,17,3,21,14.0
864179,176010,prior,18,4,8,30.0
1481315,176010,prior,19,6,15,30.0
3389853,176010,train,20,2,9,10.0
1420577,176011,prior,1,0,13,
3091318,176011,prior,2,1,10,1.0
375944,176011,prior,3,3,0,2.0
2602855,176011,prior,4,4,9,1.0
208226,176011,prior,5,6,9,2.0
1846907,176011,prior,6,0,3,1.0
1781718,176011,prior,7,0,19,0.0
806107,176011,prior,8,2,11,2.0
1032618,176011,prior,9,3,14,1.0
473879,176011,prior,10,4,16,1.0
1542668,176011,prior,11,6,11,2.0
2495505,176011,prior,12,1,8,2.0
1734867,176011,prior,13,2,17,1.0
1068571,176011,prior,14,3,15,1.0
3195610,176011,prior,15,4,11,1.0
3418948,176011,prior,16,4,15,0.0
3340537,176011,prior,17,3,12,6.0
2948190,176011,prior,18,1,12,5.0
1041919,176011,prior,19,3,10,2.0
1939789,176011,prior,20,4,10,1.0
2470798,176011,prior,21,0,12,3.0
1294183,176011,prior,22,1,11,1.0
1519554,176011,prior,23,2,10,1.0
3378996,176011,prior,24,4,12,2.0
2643465,176011,prior,25,1,12,4.0
1360577,176011,prior,26,1,23,0.0
355472,176011,prior,27,2,11,1.0
1125343,176011,prior,28,4,11,2.0
1589749,176011,prior,29,5,13,1.0
2161161,176011,prior,30,1,12,3.0
777382,176011,prior,31,3,10,2.0
935817,176011,train,32,4,21,1.0
1554425,176012,prior,1,6,22,
1435483,176012,prior,2,4,21,19.0
2719470,176012,prior,3,0,11,3.0
1717283,176012,prior,4,4,9,4.0
1187288,176012,prior,5,0,17,3.0
1972258,176012,prior,6,3,20,10.0
3125431,176012,prior,7,0,16,4.0
2080281,176012,prior,8,5,13,5.0
719289,176012,prior,9,2,9,25.0
2497910,176012,prior,10,6,5,18.0
688963,176012,prior,11,2,9,30.0
3232038,176012,prior,12,0,16,30.0
1814253,176012,train,13,6,10,13.0
1232687,176013,prior,1,6,16,
891272,176013,prior,2,3,17,30.0
48037,176013,prior,3,5,17,23.0
2644650,176013,prior,4,3,17,5.0
194748,176013,prior,5,6,18,17.0
2285159,176013,prior,6,0,14,30.0
2450584,176013,prior,7,5,17,5.0
1314578,176013,prior,8,0,13,9.0
2336948,176013,prior,9,3,17,10.0
1899983,176013,prior,10,6,14,30.0
1938851,176013,train,11,0,11,8.0
3265918,176014,prior,1,0,16,
2761169,176014,prior,2,5,17,30.0
2124166,176014,prior,3,3,19,12.0
189078,176014,prior,4,6,15,30.0
260620,176014,prior,5,6,16,30.0
1804205,176014,prior,6,5,19,20.0
1461726,176014,prior,7,1,17,30.0
2960729,176014,train,8,0,14,30.0
1332052,176015,prior,1,5,20,
520359,176015,prior,2,0,12,2.0
1427943,176015,prior,3,3,19,30.0
2792110,176015,prior,4,4,16,29.0
2949682,176015,prior,5,2,14,12.0
1627180,176015,prior,6,0,20,19.0
388284,176015,prior,7,4,15,30.0
2106613,176015,prior,8,2,17,12.0
361698,176015,prior,9,5,22,10.0
